task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens
HumanEval/148,consensus,gemma-1b:few_shot,0,0,0,0,0.0,13.0,,1.0,6.0,85.68,1.38,0.718,1416.0,360.0,1776.0
HumanEval/148,consensus,gemma-1b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.414,3254.0,935.0,4189.0
HumanEval/149,actor_critic,gemma-1b:zero_shot,3,5,0,8,0.375,79.0,,1.0,2.11,82.0,1.81,0.041,3565.0,532.0,4097.0
HumanEval/149,actor_critic,gemma-1b:cot,0,0,0,0,0.0,25.0,,1.0,1.0,100.0,0.14,0.253,647.0,57.0,704.0
HumanEval/149,actor_critic,gemma-1b:scot,3,5,0,8,0.375,74.0,,1.0,2.11,53.93,1.05,0.078,4503.0,359.0,4862.0
HumanEval/149,actor_critic,gemma-1b:few_shot,3,3,0,6,0.5,76.0,,1.0,2.14,84.35,1.62,0.623,1327.0,455.0,1782.0
HumanEval/149,swarm,gemma-1b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.035,4095.0,1498.0,5593.0
HumanEval/149,swarm,gemma-1b:few_shot,0,0,0,0,0.0,14.0,,1.0,3.0,76.57,1.0,0.794,6532.0,3640.0,10172.0
HumanEval/149,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,39.0,,1.0,1.0,100.0,0.52,0.014,6838.0,3687.0,10525.0
HumanEval/149,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,26.0,,1.0,1.67,47.78,2.62,0.45,7086.0,3908.0,10994.0
HumanEval/149,swarm,gemma-1b:cot,0,0,1,1,0.0,,,1.0,5.0,74.26,3.14,0.02,5416.0,2768.0,8184.0
HumanEval/149,swarm,gemma-1b:zero_shot,0,1,0,1,0.0,50.0,,1.0,8.5,80.41,1.71,0.531,1623.0,676.0,2299.0
HumanEval/149,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,48.0,,1.0,1.0,100.0,0.67,0.022,753.0,322.0,1075.0
HumanEval/149,coa,gemma-1b:zero_shot,0,0,0,0,0.0,48.0,,1.0,1.0,100.0,0.81,0.044,252.0,55.0,307.0
HumanEval/149,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,23.0,,1.0,1.67,84.35,1.76,0.644,1899.0,686.0,2585.0
HumanEval/149,coa,gemma-1b:cot,0,0,0,0,0.0,42.0,,1.0,1.0,100.0,0.71,0.023,3154.0,1060.0,4214.0
HumanEval/149,consensus,gemma-1b:cot,0,0,0,0,0.0,27.0,,1.0,0.0,100.0,0.05,0.052,1176.0,511.0,1687.0
HumanEval/149,consensus,gemma-1b:scot,0,0,0,0,0.0,31.0,,1.0,1.0,100.0,0.19,0.253,3769.0,819.0,4588.0
HumanEval/149,coa,gemma-1b:scot,0,0,0,0,0.0,48.0,,1.0,1.0,100.0,0.81,0.014,4098.0,869.0,4967.0
HumanEval/149,consensus,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,100.0,0.1,0.077,2207.0,656.0,2863.0
HumanEval/149,coa,gemma-1b:few_shot,0,0,0,0,0.0,39.0,,1.0,1.0,100.0,0.67,0.021,4526.0,921.0,5447.0
HumanEval/149,consensus,gemma-1b:zero_shot,3,3,0,6,0.5,76.0,,1.0,2.14,84.35,1.62,0.61,1389.0,458.0,1847.0
HumanEval/149,hybrid,gemma-1b:zero_shot,4,3,0,7,0.571,78.0,,1.0,2.12,83.21,1.71,0.604,1677.0,1069.0,2746.0
HumanEval/149,hybrid,gemma-1b:cot,0,0,0,0,0.0,25.0,,1.0,1.0,100.0,0.14,0.255,191.0,54.0,245.0
HumanEval/149,hybrid,gemma-1b:few_shot,2,10,2,14,0.143,67.0,,1.0,1.93,63.59,1.86,0.047,969.0,473.0,1442.0
HumanEval/150,actor_critic,gemma-1b:zero_shot,0,7,0,7,0.0,91.0,,1.0,2.25,80.23,2.7,0.429,3652.0,731.0,4383.0
HumanEval/149,hybrid,gemma-1b:scot,6,7,0,13,0.462,83.0,,1.0,2.0,48.15,1.67,0.035,794.0,861.0,1655.0
HumanEval/150,actor_critic,gemma-1b:cot,0,0,0,0,0.0,17.0,,1.0,4.0,95.14,1.3,0.679,1901.0,1017.0,2918.0
HumanEval/150,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,79.0,,0.25,2.25,58.32,1.9,0.026,234.0,2.0,236.0
HumanEval/150,actor_critic,gemma-1b:scot,0,1,0,1,0.0,22.0,,1.0,21.5,57.14,5.4,0.257,1236.0,4.0,1240.0
HumanEval/150,swarm,gemma-1b:zero_shot,0,1,0,1,0.0,27.0,,1.0,10.33,68.78,5.0,0.304,1564.0,1413.0,2977.0
HumanEval/150,swarm,gemma-1b:few_shot,0,1,0,1,0.0,31.0,,1.0,16.5,62.48,4.5,0.361,1186.0,1170.0,2356.0
HumanEval/150,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,16.0,,1.0,4.0,82.27,4.2,0.352,146.0,147.0,293.0
HumanEval/150,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,15.0,,1.0,4.0,81.98,4.4,0.345,852.0,1411.0,2263.0
HumanEval/150,swarm,gemma-1b:scot,0,1,0,1,0.0,26.0,,1.0,16.0,58.76,6.9,0.222,852.0,1411.0,2263.0
HumanEval/150,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,20.0,,1.0,4.0,81.24,4.2,0.349,1075.0,1573.0,2648.0
HumanEval/150,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,15.0,,1.0,4.0,81.53,4.4,0.344,322.0,150.0,472.0
HumanEval/150,consensus,gemma-1b:zero_shot,0,0,0,0,0.0,22.0,,1.0,4.0,97.23,1.3,0.689,1358.0,429.0,1787.0
HumanEval/150,coa,gemma-1b:cot,0,0,0,0,0.0,21.0,,1.0,2.67,76.21,2.6,0.077,980.0,448.0,1428.0
HumanEval/150,coa,gemma-1b:zero_shot,0,0,0,0,0.0,16.0,,1.0,4.0,81.05,4.5,0.336,1868.0,742.0,2610.0
HumanEval/150,coa,gemma-1b:scot,0,0,0,0,0.0,22.0,,1.0,4.0,80.94,4.4,0.34,2095.0,884.0,2979.0
HumanEval/150,coa,gemma-1b:few_shot,0,0,0,0,0.0,15.0,,1.0,4.0,81.09,4.7,0.33,2421.0,1031.0,3452.0
HumanEval/150,consensus,gemma-1b:few_shot,0,0,0,0,0.0,20.0,,1.0,7.0,67.89,0.6,0.336,3274.0,1315.0,4589.0
HumanEval/150,consensus,gemma-1b:scot,0,0,0,0,0.0,22.0,,1.0,4.0,97.23,1.3,0.689,478.0,137.0,615.0
HumanEval/150,swarm,gemma-1b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.001,2056.0,8192.0,10248.0
HumanEval/150,hybrid,gemma-1b:cot,0,0,0,0,0.0,17.0,,1.0,4.0,95.14,1.3,0.679,1005.0,1128.0,2133.0
HumanEval/150,hybrid,gemma-1b:few_shot,8,0,0,8,1.0,93.0,,0.25,2.2,48.55,3.2,0.019,582.0,660.0,1242.0
HumanEval/150,consensus,gemma-1b:cot,0,0,0,0,0.0,17.0,,1.0,4.0,97.14,1.4,0.672,712.0,142.0,854.0
HumanEval/150,hybrid,gemma-1b:scot,0,1,0,1,0.0,22.0,,1.0,22.5,59.93,5.9,0.104,3695.0,1673.0,5368.0
HumanEval/150,hybrid,gemma-1b:zero_shot,0,1,0,1,0.0,31.0,,1.0,15.0,43.87,3.4,0.031,12197.0,662.0,12859.0
HumanEval/151,actor_critic,gemma-1b:zero_shot,2,3,0,5,0.4,69.0,,1.0,4.67,70.27,2.73,0.382,2741.0,687.0,3428.0
HumanEval/151,actor_critic,gemma-1b:cot,0,0,0,0,0.0,14.0,,1.0,4.0,85.42,1.0,0.868,487.0,200.0,687.0
HumanEval/151,actor_critic,gemma-1b:scot,1,4,0,5,0.2,64.0,,1.0,4.33,72.25,2.6,0.414,5635.0,853.0,6488.0
HumanEval/151,actor_critic,gemma-1b:few_shot,2,2,0,4,0.5,53.0,,1.0,5.4,69.85,2.6,0.374,4503.0,841.0,5344.0
HumanEval/151,swarm,gemma-1b:zero_shot,0,1,0,1,0.0,38.0,,1.0,7.0,75.38,3.33,0.376,4396.0,1640.0,6036.0
HumanEval/151,swarm,gemma-1b:few_shot,2,3,0,5,0.4,55.0,,1.0,2.0,89.48,1.4,0.183,5043.0,2062.0,7105.0
HumanEval/151,swarm,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,5.0,80.93,2.4,0.515,13129.0,3184.0,16313.0
HumanEval/151,swarm,gemma-1b:cot,2,4,0,6,0.333,57.0,,1.0,3.25,74.67,3.33,0.383,12406.0,2760.0,15166.0
HumanEval/151,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,13.0,,1.0,5.0,74.83,3.53,0.379,13620.0,3633.0,17253.0
HumanEval/151,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,13.0,,1.0,5.0,74.87,3.53,0.377,18849.0,3856.0,22705.0
HumanEval/151,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,17.0,,1.0,5.0,75.47,3.73,0.37,19126.0,4082.0,23208.0
HumanEval/151,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,16.0,,1.0,4.0,72.46,3.13,0.426,634.0,433.0,1067.0
HumanEval/151,coa,gemma-1b:cot,0,0,0,0,0.0,15.0,,1.0,4.33,71.01,3.47,0.386,4225.0,3850.0,8075.0
HumanEval/151,coa,gemma-1b:zero_shot,0,0,0,0,0.0,13.0,,1.0,5.0,72.99,3.73,0.366,3963.0,3652.0,7615.0
HumanEval/151,coa,gemma-1b:scot,0,0,0,0,0.0,17.0,,1.0,5.0,73.96,3.93,0.366,281.0,214.0,495.0
HumanEval/151,coa,gemma-1b:few_shot,0,0,0,0,0.0,16.0,,1.0,4.0,69.48,3.33,0.413,661.0,424.0,1085.0
HumanEval/151,consensus,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,5.0,89.43,1.13,0.785,1101.0,323.0,1424.0
HumanEval/151,consensus,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,5.0,90.4,1.2,0.794,2717.0,1461.0,4178.0
HumanEval/151,consensus,gemma-1b:few_shot,0,0,0,0,0.0,10.0,,1.0,5.0,64.19,0.67,0.101,2023.0,1247.0,3270.0
HumanEval/151,hybrid,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,5.0,89.43,1.13,0.788,3864.0,3546.0,7410.0
HumanEval/151,consensus,gemma-1b:zero_shot,0,0,0,0,0.0,15.0,,1.0,5.0,90.4,1.2,0.791,6543.0,3767.0,10310.0
HumanEval/151,hybrid,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.323,7817.0,4609.0,12426.0
HumanEval/151,hybrid,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,5.0,80.93,2.4,0.519,2754.0,1312.0,4066.0
HumanEval/151,hybrid,gemma-1b:few_shot,1,5,0,6,0.167,66.0,,1.0,3.62,69.52,2.8,0.415,1579.0,638.0,2217.0
HumanEval/152,actor_critic,gemma-1b:cot,0,0,0,0,0.0,21.0,,1.0,3.0,89.87,1.46,0.894,1497.0,302.0,1799.0
HumanEval/152,actor_critic,gemma-1b:zero_shot,1,5,0,6,0.167,89.0,,1.0,2.14,83.59,2.46,0.632,672.0,2.0,674.0
HumanEval/152,actor_critic,gemma-1b:scot,0,0,0,0,0.0,27.0,,1.0,3.0,91.76,1.54,0.872,3097.0,306.0,3403.0
HumanEval/152,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,95.0,,0.0,2.67,63.25,1.08,0.031,177.0,2.0,179.0
HumanEval/152,swarm,gemma-1b:zero_shot,2,2,0,4,0.5,97.0,,1.0,2.2,55.42,2.0,0.036,2667.0,1022.0,3689.0
HumanEval/152,swarm,gemma-1b:cot,0,4,0,4,0.0,63.0,,1.0,1.8,80.05,3.38,0.028,3409.0,1460.0,4869.0
HumanEval/152,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,20.0,,1.0,2.67,85.95,2.69,0.724,650.0,585.0,1235.0
HumanEval/152,swarm,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.07,400.0,343.0,743.0
HumanEval/152,swarm,gemma-1b:scot,0,0,0,0,0.0,22.0,,1.0,3.0,82.23,3.08,0.585,972.0,600.0,1572.0
HumanEval/152,atomic_swarm,gemma-1b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.012,344.0,71.0,415.0
HumanEval/152,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,24.0,,1.0,3.0,82.41,3.92,0.542,2090.0,1054.0,3144.0
HumanEval/152,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,18.0,,1.0,3.0,55.89,2.0,0.057,2552.0,1123.0,3675.0
HumanEval/152,coa,gemma-1b:zero_shot,0,0,0,0,0.0,18.0,,1.0,3.0,84.74,3.08,0.691,2608.0,1642.0,4250.0
HumanEval/152,consensus,gemma-1b:cot,0,0,0,0,0.0,75.0,,1.0,0.0,100.0,0.08,0.03,5346.0,1659.0,7005.0
HumanEval/152,consensus,gemma-1b:zero_shot,0,0,0,0,0.0,27.0,,1.0,3.0,91.76,1.54,0.872,6760.0,2261.0,9021.0
HumanEval/152,consensus,gemma-1b:scot,0,0,0,0,0.0,27.0,,1.0,3.0,91.76,1.54,0.872,2219.0,457.0,2676.0
HumanEval/152,coa,gemma-1b:cot,0,0,0,0,0.0,18.0,,1.0,3.0,74.67,2.23,0.026,3400.0,665.0,4065.0
HumanEval/152,consensus,gemma-1b:few_shot,0,0,0,0,0.0,21.0,,1.0,3.0,89.87,1.46,0.894,2059.0,441.0,2500.0
HumanEval/152,coa,gemma-1b:few_shot,0,0,0,0,0.0,18.0,,1.0,3.0,74.82,2.23,0.041,2892.0,581.0,3473.0
HumanEval/152,coa,gemma-1b:scot,0,0,0,0,0.0,24.0,,1.0,3.0,72.94,2.46,0.025,2426.0,512.0,2938.0
HumanEval/152,hybrid,gemma-1b:zero_shot,0,0,0,0,0.0,27.0,,1.0,3.0,91.76,1.54,0.872,987.0,596.0,1583.0
HumanEval/152,hybrid,gemma-1b:cot,0,0,0,0,0.0,19.0,,1.0,3.0,70.23,0.77,0.034,5190.0,1336.0,6526.0
HumanEval/152,hybrid,gemma-1b:few_shot,0,0,0,0,0.0,26.0,,1.0,2.0,88.07,2.23,0.752,1796.0,732.0,2528.0
HumanEval/153,actor_critic,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,5.0,87.23,1.19,0.771,3083.0,712.0,3795.0
HumanEval/153,actor_critic,gemma-1b:zero_shot,0,1,0,1,0.0,50.0,,1.0,10.0,76.69,1.78,0.51,1852.0,2.0,1854.0
HumanEval/153,actor_critic,gemma-1b:scot,0,0,0,0,0.0,10.0,,1.0,5.0,86.87,1.22,0.765,3387.0,714.0,4101.0
HumanEval/152,hybrid,gemma-1b:scot,0,0,0,0,0.0,31.0,,1.0,2.0,93.27,1.46,0.895,1210.0,1585.0,2795.0
HumanEval/153,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,57.0,,0.0,2.67,63.25,0.52,0.033,177.0,2.0,179.0
HumanEval/153,swarm,gemma-1b:zero_shot,0,4,0,4,0.0,23.0,,1.0,5.5,39.1,2.04,0.067,3166.0,2274.0,5440.0
HumanEval/153,swarm,gemma-1b:cot,0,1,0,1,0.0,48.0,,1.0,4.0,73.03,1.37,0.033,4131.0,2589.0,6720.0
HumanEval/153,swarm,gemma-1b:few_shot,0,0,0,0,0.0,23.0,,1.0,1.0,100.0,0.33,0.075,4326.0,2835.0,7161.0
HumanEval/153,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,8.0,,1.0,5.33,74.48,2.93,0.491,329.0,405.0,734.0
HumanEval/153,swarm,gemma-1b:scot,0,0,0,0,0.0,9.0,,1.0,5.0,78.3,2.44,0.514,1614.0,1239.0,2853.0
HumanEval/153,atomic_swarm,gemma-1b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.074,2042.0,1468.0,3510.0
HumanEval/153,atomic_swarm,gemma-1b:few_shot,0,0,1,1,0.0,8.0,,1.0,5.0,74.3,2.89,0.494,3946.0,2655.0,6601.0
HumanEval/153,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,11.0,,1.0,5.0,72.8,3.74,0.382,4352.0,3065.0,7417.0
HumanEval/153,consensus,gemma-1b:zero_shot,0,0,0,0,0.0,9.0,,1.0,6.0,86.74,1.22,0.79,1245.0,395.0,1640.0
HumanEval/153,consensus,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,6.0,86.46,1.19,0.794,2231.0,410.0,2641.0
HumanEval/153,coa,gemma-1b:zero_shot,0,0,0,0,0.0,8.0,,1.0,5.33,58.07,1.96,0.117,1057.0,394.0,1451.0
HumanEval/153,coa,gemma-1b:cot,0,0,0,0,0.0,8.0,,1.0,5.0,60.53,1.96,0.085,1448.0,528.0,1976.0
HumanEval/153,consensus,gemma-1b:few_shot,2,0,0,2,1.0,57.0,,0.2,2.67,63.13,0.52,0.026,4740.0,724.0,5464.0
HumanEval/153,coa,gemma-1b:few_shot,1,1,0,2,0.5,81.0,,1.0,2.0,85.7,0.63,0.031,509.0,84.0,593.0
HumanEval/153,consensus,gemma-1b:scot,0,0,0,0,0.0,10.0,,1.0,5.0,86.87,1.22,0.765,2180.0,895.0,3075.0
HumanEval/153,coa,gemma-1b:scot,0,0,0,0,0.0,11.0,,1.0,5.0,71.42,3.85,0.379,1090.0,816.0,1906.0
HumanEval/153,hybrid,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.092,1233.0,8600.0,9833.0
HumanEval/153,hybrid,gemma-1b:scot,0,0,0,0,0.0,12.0,,1.0,5.0,88.62,0.96,0.171,2641.0,9549.0,12190.0
HumanEval/153,hybrid,gemma-1b:few_shot,0,0,0,0,0.0,11.0,,1.0,3.33,82.03,1.67,0.666,1218.0,665.0,1883.0
HumanEval/153,hybrid,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,5.0,87.23,1.19,0.771,903.0,416.0,1319.0
HumanEval/154,actor_critic,gemma-1b:zero_shot,3,3,0,6,0.5,59.0,,1.0,6.14,59.39,3.35,0.347,4005.0,1113.0,5118.0
HumanEval/154,actor_critic,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,9.0,86.08,1.29,0.806,4322.0,1115.0,5437.0
HumanEval/154,actor_critic,gemma-1b:scot,0,1,0,1,0.0,27.0,,1.0,22.0,58.47,3.53,0.363,867.0,2.0,869.0
HumanEval/154,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,54.0,,0.0,2.25,58.32,1.12,0.036,991.0,446.0,1437.0
HumanEval/154,swarm,gemma-1b:scot,0,0,0,0,0.0,11.0,,1.0,4.0,82.18,2.47,0.538,2632.0,1889.0,4521.0
HumanEval/154,swarm,gemma-1b:zero_shot,0,1,0,1,0.0,22.0,,1.0,23.5,55.93,4.0,0.291,4422.0,3243.0,7665.0
HumanEval/154,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,11.0,,1.0,4.0,78.27,2.94,0.418,4659.0,3445.0,8104.0
HumanEval/154,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,9.0,,1.0,4.67,76.74,3.47,0.411,8004.0,4080.0,12084.0
HumanEval/154,swarm,gemma-1b:few_shot,0,1,0,1,0.0,29.0,,1.0,5.75,70.04,2.06,0.061,5043.0,3879.0,8922.0
HumanEval/154,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,14.0,,1.0,4.0,77.34,3.65,0.416,8753.0,4285.0,13038.0
HumanEval/154,atomic_swarm,gemma-1b:few_shot,0,1,0,1,0.0,33.0,,1.0,5.0,80.36,2.41,0.493,9108.0,4482.0,13590.0
HumanEval/154,coa,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.67,76.16,3.41,0.4,2751.0,2269.0,5020.0
HumanEval/154,coa,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,,1.0,5.67,73.9,3.59,0.38,2510.0,2067.0,4577.0
HumanEval/154,coa,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,4.0,77.4,3.29,0.409,3190.0,2903.0,6093.0
HumanEval/154,consensus,gemma-1b:scot,0,0,0,0,0.0,12.0,,1.0,4.0,93.68,1.0,0.866,766.0,8392.0,9158.0
HumanEval/154,swarm,gemma-1b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.0,120.0,8192.0,8312.0
HumanEval/154,hybrid,gemma-1b:few_shot,8,0,0,8,1.0,70.0,,0.0,2.2,48.66,1.82,0.021,2940.0,985.0,3925.0
HumanEval/154,coa,gemma-1b:few_shot,1,2,0,3,0.333,48.0,,1.0,7.0,51.13,3.18,0.043,359.0,334.0,693.0
HumanEval/154,consensus,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,9.0,86.08,1.29,0.806,1408.0,277.0,1685.0
HumanEval/154,hybrid,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,93.68,1.0,0.866,3463.0,1140.0,4603.0
HumanEval/154,hybrid,gemma-1b:scot,0,1,0,1,0.0,32.0,,1.0,16.0,59.23,2.53,0.138,4721.0,2239.0,6960.0
HumanEval/154,hybrid,gemma-1b:zero_shot,1,6,0,7,0.143,36.0,,1.0,7.12,53.04,4.12,0.28,5696.0,3259.0,8955.0
HumanEval/154,consensus,gemma-1b:few_shot,0,0,1,1,0.0,12.0,,1.0,7.0,68.33,0.41,0.195,1560.0,647.0,2207.0
HumanEval/154,consensus,gemma-1b:zero_shot,0,1,0,1,0.0,39.0,,1.0,5.5,85.31,1.47,0.617,1890.0,322.0,2212.0
HumanEval/155,actor_critic,gemma-1b:cot,0,0,0,0,0.0,14.0,,1.0,3.0,94.75,1.36,0.562,3166.0,643.0,3809.0
HumanEval/155,actor_critic,gemma-1b:zero_shot,2,7,0,9,0.222,83.0,,1.0,2.1,71.61,3.18,0.299,2962.0,641.0,3603.0
HumanEval/155,actor_critic,gemma-1b:few_shot,0,0,0,0,0.0,15.0,,1.0,2.67,78.94,2.64,0.382,1127.0,283.0,1410.0
HumanEval/155,actor_critic,gemma-1b:scot,1,8,0,9,0.111,83.0,,1.0,2.1,72.03,3.09,0.31,801.0,281.0,1082.0
HumanEval/155,swarm,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,12.0,65.71,3.55,0.276,917.0,890.0,1807.0
HumanEval/155,swarm,gemma-1b:scot,0,1,0,1,0.0,42.0,,1.0,12.5,65.94,3.45,0.298,534.0,601.0,1135.0
HumanEval/155,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,15.0,,1.0,3.0,80.05,4.09,0.346,1045.0,776.0,1821.0
HumanEval/155,swarm,gemma-1b:few_shot,0,1,0,1,0.0,29.0,,1.0,9.5,70.0,3.09,0.341,1999.0,1454.0,3453.0
HumanEval/155,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,14.0,,1.0,3.0,79.5,4.27,0.338,2347.0,1611.0,3958.0
HumanEval/155,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,20.0,,1.0,3.0,79.32,4.27,0.344,2714.0,9029.0,11743.0
HumanEval/155,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,14.0,,1.0,3.0,79.5,4.27,0.34,422.0,557.0,979.0
HumanEval/155,consensus,gemma-1b:zero_shot,3,4,0,7,0.429,80.0,,1.0,2.11,72.9,3.0,0.328,2344.0,980.0,3324.0
HumanEval/155,consensus,gemma-1b:cot,0,0,0,0,0.0,14.0,,1.0,3.0,94.75,1.36,0.562,523.0,157.0,680.0
HumanEval/155,coa,gemma-1b:zero_shot,0,0,0,0,0.0,14.0,,1.0,3.0,79.83,4.55,0.329,650.0,314.0,964.0
HumanEval/155,consensus,gemma-1b:scot,0,0,0,0,0.0,14.0,,1.0,3.0,94.75,1.36,0.562,1263.0,207.0,1470.0
HumanEval/155,consensus,gemma-1b:few_shot,0,0,0,0,0.0,19.0,,1.0,2.0,82.38,0.45,0.275,1836.0,255.0,2091.0
HumanEval/155,coa,gemma-1b:cot,0,0,0,0,0.0,14.0,,1.0,3.0,79.83,4.55,0.329,1173.0,492.0,1665.0
HumanEval/155,coa,gemma-1b:scot,0,0,0,0,0.0,19.0,,1.0,3.0,79.16,4.73,0.32,204.0,160.0,364.0
HumanEval/155,hybrid,gemma-1b:zero_shot,3,4,0,7,0.429,82.0,,1.0,2.12,74.97,2.82,0.336,789.0,8600.0,9389.0
HumanEval/155,coa,gemma-1b:few_shot,0,0,0,0,0.0,14.0,,1.0,3.0,79.83,4.55,0.341,606.0,310.0,916.0
HumanEval/155,hybrid,gemma-1b:cot,0,0,0,0,0.0,26.0,,1.0,1.0,88.81,0.91,0.147,731.0,301.0,1032.0
HumanEval/155,hybrid,gemma-1b:scot,0,9,0,9,0.0,84.0,,1.0,2.1,70.7,3.27,0.299,1030.0,753.0,1783.0
HumanEval/155,hybrid,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.023,893.0,8192.0,9085.0
HumanEval/155,swarm,gemma-1b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.002,24660.0,8192.0,32852.0
HumanEval/156,actor_critic,gemma-1b:zero_shot,7,8,0,15,0.467,84.0,,1.0,2.06,67.28,2.79,0.259,900.0,2.0,902.0
HumanEval/156,actor_critic,gemma-1b:cot,0,0,0,0,0.0,11.0,,1.0,3.0,90.72,1.16,0.467,2063.0,311.0,2374.0
HumanEval/156,actor_critic,gemma-1b:scot,10,5,0,15,0.667,84.0,,1.0,2.06,68.07,2.68,0.264,875.0,2.0,877.0
HumanEval/156,actor_critic,gemma-1b:few_shot,0,2,0,2,0.0,68.0,,1.0,3.0,84.02,1.53,0.389,2105.0,413.0,2518.0
HumanEval/156,swarm,gemma-1b:zero_shot,0,0,0,0,0.0,13.0,,1.0,3.0,81.13,2.42,0.322,984.0,616.0,1600.0
HumanEval/156,swarm,gemma-1b:cot,9,5,0,14,0.643,84.0,,1.0,2.07,68.4,2.68,0.269,2168.0,2573.0,4741.0
HumanEval/156,swarm,gemma-1b:few_shot,0,0,0,0,0.0,13.0,,1.0,3.0,81.13,2.42,0.322,1151.0,1274.0,2425.0
HumanEval/156,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,3.33,75.11,3.68,0.234,1318.0,1581.0,2899.0
HumanEval/156,swarm,gemma-1b:scot,10,3,0,13,0.769,67.0,,1.0,2.13,68.05,3.84,0.225,3112.0,2961.0,6073.0
HumanEval/156,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,11.0,,1.0,3.0,75.73,3.58,0.237,225.0,307.0,532.0
HumanEval/156,atomic_swarm,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.231,568.0,626.0,1194.0
HumanEval/156,atomic_swarm,gemma-1b:scot,7,4,0,11,0.636,20.0,,1.0,6.29,42.86,9.0,0.119,572.0,674.0,1246.0
HumanEval/156,consensus,gemma-1b:scot,0,0,0,0,0.0,14.0,,1.0,3.0,90.33,1.21,0.464,3637.0,2619.0,6256.0
HumanEval/156,coa,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,3.0,75.31,3.74,0.24,171.0,307.0,478.0
HumanEval/156,coa,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,3.0,76.49,3.16,0.265,384.0,968.0,1352.0
