task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score
HumanEval/163,atomic_swarm,gemma-12b:scot,0,3,0,3,0.0,72.73,73.0,1.0,2.5,91.38,2.45,0.492,0,0,0,5,0,3,0.0,0.525
HumanEval/163,coa,gemma-12b:scot,0,6,0,6,0.0,80.0,80.0,1.0,1.9,84.12,2.91,0.399,379,0,379,6,0,3,0.333,0.467
HumanEval/163,adversarial,gemma-12b:zero_shot,11,2,0,13,0.846,96.0,100.0,1.0,1.88,72.79,5.09,0.258,0,0,0,0,0,0,1.0,0.0
HumanEval/163,hybrid,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,73.84,3.64,0.319,1434,0,1434,15,1,3,0.071,0.674
HumanEval/163,actor_critic,gemma-12b:few_shot,7,3,0,10,0.7,94.74,100.0,1.0,1.83,79.17,4.27,0.329,724,0,724,10,1,4,0.0,0.742
HumanEval/163,coa,gemma-12b:few_shot,0,6,0,6,0.0,80.0,80.0,1.0,1.9,84.12,2.91,0.399,479,0,479,6,0,3,0.333,0.467
HumanEval/163,hybrid,gemma-12b:few_shot,14,1,0,15,0.933,96.67,100.0,1.0,2.18,65.39,7.45,0.179,1616,0,1616,0,0,0,1.0,0.0
HumanEval/163,atomic_swarm,gemma-12b:few_shot,0,3,0,3,0.0,72.73,73.0,1.0,2.5,91.38,2.45,0.492,878,0,878,5,0,3,0.0,0.525
HumanEval/163,adversarial,gemma-12b:cot,8,1,0,9,0.889,96.67,100.0,1.0,2.45,70.82,5.64,0.267,1616,0,1616,15,1,4,0.0,0.742
HumanEval/163,swarm,gemma-12b:scot,0,2,0,2,0.0,81.82,82.0,1.0,1.67,95.26,1.36,0.708,159,0,159,1,0,3,0.5,0.3
HumanEval/163,consensus,gemma-12b:few_shot,0,11,0,11,0.0,93.55,94.0,1.0,1.67,79.33,3.18,0.346,1693,0,1693,14,0,4,0.0,0.7
HumanEval/163,soa,gemma-12b:few_shot,0,11,0,11,0.0,93.55,94.0,1.0,1.67,79.33,3.18,0.347,647,0,647,13,0,4,0.0,0.7
HumanEval/163,adversarial,gemma-12b:scot,7,3,0,10,0.7,95.0,100.0,1.0,2.15,76.21,4.36,0.297,443,0,443,0,0,0,1.0,0.0
HumanEval/163,self_healing,gemma-12b:zero_shot,10,1,0,11,0.909,96.08,100.0,1.0,2.08,74.18,5.0,0.262,1936,0,1936,14,0,4,0.0,0.7
HumanEval/163,swarm,gemma-12b:few_shot,0,1,0,1,0.0,77.78,78.0,1.0,1.5,92.56,1.18,0.768,350,0,350,1,0,3,0.0,0.425
HumanEval/163,self_healing,gemma-12b:cot,10,1,0,11,0.909,96.08,100.0,1.0,2.08,74.18,5.0,0.262,1112,0,1112,14,0,4,0.0,0.7
HumanEval/163,adversarial,gemma-12b:few_shot,10,2,0,12,0.833,95.83,100.0,1.0,1.87,74.03,4.91,0.275,794,0,794,0,0,0,1.0,0.0
HumanEval/163,actor_critic,gemma-12b:cot,8,2,0,10,0.8,87.69,100.0,1.0,2.33,69.9,6.09,0.226,900,0,900,15,1,4,0.0,0.742
HumanEval/163,actor_critic,gemma-12b:scot,10,1,0,11,0.909,95.65,100.0,1.0,2.46,73.22,4.73,0.299,3303,0,3303,11,1,3,0.0,0.692
HumanEval/163,self_healing,gemma-12b:scot,10,1,0,11,0.909,96.08,100.0,1.0,2.08,74.18,5.0,0.262,154,0,154,14,0,4,0.0,0.7
HumanEval/163,consensus,gemma-12b:scot,0,11,0,11,0.0,93.55,94.0,1.0,1.67,79.33,3.18,0.346,1373,0,1373,14,0,4,0.0,0.7
HumanEval/163,self_healing,gemma-12b:few_shot,9,1,0,10,0.9,95.12,100.0,1.0,2.15,76.56,4.27,0.32,2280,0,2280,0,0,0,1.0,0.0
HumanEval/139,baseline,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.75,71.99,3.07,0.354,11,1,4,11,1,4,0.0,0.742
HumanEval/139,competitive,gemma-12b:zero_shot,0,5,0,5,0.0,51.43,0.0,1.0,2.5,80.5,2.33,0.402,14,1,4,14,1,4,0.0,0.742
HumanEval/139,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.89,80.24,2.6,0.373,12,1,4,12,1,4,0.0,0.742
HumanEval/139,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.29,80.32,2.33,0.415,13,1,4,13,1,4,0.0,0.742
HumanEval/139,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.67,63.43,5.93,0.191,0,0,0,0,0,0,1.0,0.0
HumanEval/139,soa,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.12,80.69,2.47,0.371,11,1,4,11,1,4,0.0,0.742
HumanEval/139,coa,gemma-12b:zero_shot,0,8,0,8,0.0,77.78,0.0,1.0,1.78,80.42,3.0,0.321,8,1,4,8,1,4,0.0,0.692
HumanEval/139,swarm,gemma-12b:zero_shot,0,1,0,1,0.0,50.0,0.0,1.0,1.0,100.0,1.13,0.647,1,1,1,1,1,1,0.0,0.367
HumanEval/139,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.33,81.83,2.4,0.373,13,1,4,13,1,4,0.0,0.742
HumanEval/139,baseline,gemma-12b:cot,0,5,0,5,0.0,48.65,0.0,1.0,2.5,75.06,2.47,0.365,14,1,4,14,1,4,0.0,0.742
HumanEval/139,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.33,81.83,2.4,0.384,13,1,4,13,1,4,0.0,0.742
HumanEval/139,atomic_swarm,gemma-12b:zero_shot,0,2,0,2,0.0,60.0,0.0,1.0,1.5,94.49,1.47,0.583,2,1,4,2,1,4,0.0,0.542
HumanEval/139,competitive,gemma-12b:cot,0,5,0,5,0.0,51.43,0.0,1.0,2.5,80.5,2.33,0.396,14,1,4,14,1,4,0.0,0.742
HumanEval/139,adversarial,gemma-12b:cot,4,0,0,4,1.0,84.78,75.0,0.0,2.33,80.18,3.27,0.324,10,1,4,10,1,4,0.0,0.742
HumanEval/139,hybrid,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.57,71.91,3.4,0.327,14,1,4,14,1,4,0.0,0.742
HumanEval/139,soa,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.12,80.69,2.47,0.371,11,1,4,11,1,4,0.0,0.742
HumanEval/139,coa,gemma-12b:cot,0,7,0,7,0.0,72.22,0.0,1.0,2.0,79.79,3.0,0.316,8,1,4,8,1,4,0.0,0.692
HumanEval/139,actor_critic,gemma-12b:cot,2,1,0,3,0.667,81.13,85.71,1.0,3.6,77.74,3.4,0.317,7,0,4,7,0,4,0.0,0.625
HumanEval/139,swarm,gemma-12b:cot,0,2,0,2,0.0,58.82,0.0,1.0,1.33,95.95,1.27,0.607,1,1,4,1,1,4,0.0,0.517
HumanEval/139,consensus,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.33,81.83,2.4,0.376,13,1,4,13,1,4,0.0,0.742
HumanEval/139,baseline,gemma-12b:scot,5,1,0,6,0.833,86.54,80.0,1.0,2.33,72.64,4.8,0.205,0,0,0,0,0,0,1.0,0.0
HumanEval/139,self_healing,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.33,81.83,2.4,0.381,13,1,4,13,1,4,0.0,0.742
HumanEval/139,atomic_swarm,gemma-12b:cot,0,2,0,2,0.0,60.0,0.0,1.0,1.5,94.49,1.47,0.583,2,1,4,2,1,4,0.0,0.542
HumanEval/139,competitive,gemma-12b:scot,0,5,0,5,0.0,51.43,0.0,1.0,2.5,80.5,2.33,0.401,14,1,4,14,1,4,0.0,0.742
HumanEval/139,actor_critic,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.75,86.04,1.93,0.481,8,1,4,8,1,4,0.0,0.692
HumanEval/139,adversarial,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.86,85.47,2.0,0.444,9,1,4,9,1,4,0.0,0.717
HumanEval/139,hybrid,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,86.52,1.93,0.476,9,1,4,9,1,4,0.0,0.717
HumanEval/139,soa,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.12,80.69,2.47,0.371,11,1,4,11,1,4,0.0,0.742
HumanEval/139,coa,gemma-12b:scot,0,7,0,7,0.0,72.22,0.0,1.0,2.0,79.79,3.0,0.317,8,1,4,8,1,4,0.0,0.692
HumanEval/139,swarm,gemma-12b:scot,0,1,0,1,0.0,50.0,0.0,1.0,1.5,88.36,0.93,0.773,1,0,3,1,0,3,0.0,0.425
HumanEval/139,baseline,gemma-12b:few_shot,0,3,0,3,0.0,50.0,0.0,1.0,3.0,88.2,1.47,0.512,8,1,3,8,1,3,0.0,0.642
HumanEval/139,self_healing,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.33,81.83,2.4,0.381,13,1,4,13,1,4,0.0,0.742
HumanEval/139,atomic_swarm,gemma-12b:scot,0,2,0,2,0.0,60.0,0.0,1.0,1.5,94.49,1.47,0.583,2,1,4,2,1,4,0.0,0.542
HumanEval/139,competitive,gemma-12b:few_shot,0,5,0,5,0.0,51.43,0.0,1.0,2.5,80.5,2.33,0.401,14,1,4,14,1,4,0.0,0.742
HumanEval/139,adversarial,gemma-12b:few_shot,3,2,0,5,0.6,80.95,75.0,1.0,2.88,76.46,3.27,0.282,0,0,0,0,0,0,1.0,0.0
HumanEval/139,hybrid,gemma-12b:few_shot,12,5,0,17,0.706,89.47,80.0,1.0,2.17,64.39,6.67,0.167,8,2,4,8,2,4,0.0,0.733
HumanEval/139,actor_critic,gemma-12b:few_shot,3,3,0,6,0.5,86.0,75.0,1.0,2.38,73.4,4.0,0.252,12,1,4,12,1,4,0.0,0.742
HumanEval/139,coa,gemma-12b:few_shot,0,8,0,8,0.0,77.78,0.0,1.0,1.78,80.42,3.0,0.322,8,1,4,8,1,4,0.0,0.692
HumanEval/139,soa,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,2.12,80.69,2.47,0.371,11,1,4,11,1,4,0.0,0.742
HumanEval/139,consensus,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.33,81.83,2.4,0.38,13,1,4,13,1,4,0.0,0.742
HumanEval/139,self_healing,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,2.33,81.83,2.4,0.381,13,1,4,13,1,4,0.0,0.742
HumanEval/139,consensus,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,2.33,81.83,2.4,0.379,13,1,4,13,1,4,0.0,0.742
HumanEval/139,atomic_swarm,gemma-12b:few_shot,0,2,0,2,0.0,60.0,0.0,1.0,1.5,94.49,1.47,0.583,2,1,4,2,1,4,0.0,0.542
HumanEval/139,swarm,gemma-12b:few_shot,0,1,0,1,0.0,50.0,0.0,1.0,1.5,88.36,0.93,0.773,1,0,3,1,0,3,0.0,0.425
HumanEval/140,baseline,gemma-12b:zero_shot,0,14,0,14,0.0,84.21,0.0,1.0,1.93,75.78,2.79,0.355,14,1,3,14,1,3,0.0,0.692
HumanEval/140,competitive,gemma-12b:zero_shot,0,12,0,12,0.0,82.35,0.0,1.0,1.92,78.91,2.5,0.407,12,1,3,12,1,3,0.0,0.692
HumanEval/140,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.93,75.98,2.86,0.346,14,1,3,14,1,3,0.0,0.692
HumanEval/140,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.95,69.29,3.57,0.283,19,1,3,19,1,3,0.0,0.692
HumanEval/140,soa,gemma-12b:zero_shot,0,15,0,15,0.0,85.0,0.0,1.0,1.94,74.33,2.93,0.346,15,1,3,15,1,3,0.0,0.692
HumanEval/140,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.42,69.42,3.71,0.307,21,3,4,21,3,4,0.0,0.825
HumanEval/140,coa,gemma-12b:zero_shot,0,11,0,11,0.0,81.82,0.0,1.0,1.92,81.27,2.64,0.407,7,0,3,7,0,3,0.364,0.484
HumanEval/140,swarm,gemma-12b:zero_shot,0,1,0,1,0.0,53.85,0.0,1.0,1.5,88.36,1.0,0.759,1,0,3,1,0,3,0.0,0.425
HumanEval/140,atomic_swarm,gemma-12b:zero_shot,0,3,0,3,0.0,64.71,0.0,1.0,1.75,93.47,1.29,0.701,2,1,3,2,1,3,0.333,0.408
HumanEval/140,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.93,75.98,2.86,0.358,14,1,3,14,1,3,0.0,0.692
HumanEval/140,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.93,77.44,2.71,0.335,13,1,3,13,1,3,0.0,0.692
HumanEval/140,baseline,gemma-12b:cot,8,6,0,14,0.571,91.04,80.0,1.0,2.24,66.3,5.07,0.252,0,0,0,0,0,0,1.0,0.0
HumanEval/140,competitive,gemma-12b:cot,0,12,0,12,0.0,82.35,0.0,1.0,1.92,78.91,2.5,0.405,12,1,3,12,1,3,0.0,0.692
HumanEval/140,adversarial,gemma-12b:cot,14,2,0,16,0.875,91.3,80.0,1.0,2.22,66.39,5.21,0.262,16,1,3,16,1,3,0.0,0.692
HumanEval/140,hybrid,gemma-12b:cot,9,16,0,25,0.36,89.04,50.0,1.0,2.0,64.67,5.64,0.202,24,1,3,24,1,3,0.0,0.692
HumanEval/140,soa,gemma-12b:cot,0,17,0,17,0.0,86.36,0.0,1.0,1.94,71.6,3.21,0.312,17,1,3,17,1,3,0.0,0.692
HumanEval/140,actor_critic,gemma-12b:cot,8,11,0,19,0.421,88.89,0.0,1.0,1.91,69.47,4.57,0.243,0,0,0,0,0,0,1.0,0.0
HumanEval/140,coa,gemma-12b:cot,0,11,0,11,0.0,81.82,0.0,1.0,1.92,81.27,2.64,0.407,7,0,3,7,0,3,0.364,0.484
HumanEval/140,swarm,gemma-12b:cot,0,1,0,1,0.0,53.85,0.0,1.0,1.5,88.36,1.0,0.767,1,0,3,1,0,3,0.0,0.425
HumanEval/140,self_healing,gemma-12b:cot,0,0,1,1,0.0,,,1.0,1.92,78.96,2.57,0.38,12,1,3,12,1,3,0.0,0.692
HumanEval/140,consensus,gemma-12b:cot,0,0,1,1,0.0,,,1.0,1.93,77.44,2.71,0.346,13,1,3,13,1,3,0.0,0.692
HumanEval/140,baseline,gemma-12b:scot,5,5,0,10,0.5,78.95,25.0,1.0,2.0,62.46,5.36,0.211,0,0,0,0,0,0,1.0,0.0
HumanEval/140,atomic_swarm,gemma-12b:cot,0,3,0,3,0.0,64.71,0.0,1.0,1.75,93.47,1.29,0.701,2,1,3,2,1,3,0.333,0.408
HumanEval/140,competitive,gemma-12b:scot,0,12,0,12,0.0,82.35,0.0,1.0,1.92,78.91,2.5,0.407,12,1,3,12,1,3,0.0,0.692
HumanEval/140,adversarial,gemma-12b:scot,10,0,0,10,1.0,88.0,75.0,0.0,2.38,71.74,4.0,0.319,0,0,0,0,0,0,1.0,0.0
HumanEval/140,hybrid,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.93,77.44,2.71,0.389,13,1,3,13,1,3,0.0,0.692
HumanEval/140,soa,gemma-12b:scot,0,14,0,14,0.0,84.21,0.0,1.0,1.93,75.78,2.79,0.347,14,1,3,14,1,3,0.0,0.692
HumanEval/140,coa,gemma-12b:scot,0,11,0,11,0.0,81.82,0.0,1.0,1.92,81.27,2.64,0.407,7,0,3,7,0,3,0.364,0.484
HumanEval/140,actor_critic,gemma-12b:scot,6,9,0,15,0.4,89.83,75.0,1.0,2.11,68.89,4.64,0.271,0,0,0,0,0,0,1.0,0.0
HumanEval/140,swarm,gemma-12b:scot,0,2,0,2,0.0,66.67,0.0,1.0,1.67,77.63,2.0,0.437,0,0,3,0,0,3,0.0,0.4
HumanEval/140,consensus,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.94,74.57,3.0,0.333,15,1,3,15,1,3,0.0,0.692
HumanEval/140,self_healing,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.92,78.96,2.57,0.38,12,1,3,12,1,3,0.0,0.692
HumanEval/140,baseline,gemma-12b:few_shot,0,11,0,11,0.0,81.25,0.0,1.0,1.92,80.59,2.36,0.42,11,1,3,11,1,3,0.0,0.692
HumanEval/140,atomic_swarm,gemma-12b:scot,0,3,0,3,0.0,64.71,0.0,1.0,1.75,93.47,1.29,0.701,2,1,3,2,1,3,0.333,0.408
HumanEval/140,competitive,gemma-12b:few_shot,0,12,0,12,0.0,82.35,0.0,1.0,1.92,78.91,2.5,0.405,12,1,3,12,1,3,0.0,0.692
HumanEval/140,adversarial,gemma-12b:few_shot,4,8,0,12,0.333,88.89,75.0,1.0,2.13,72.23,4.29,0.286,0,0,0,0,0,0,1.0,0.0
HumanEval/140,hybrid,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,2.04,60.99,6.36,0.18,11,3,3,11,3,3,0.0,0.775
HumanEval/140,soa,gemma-12b:few_shot,0,15,0,15,0.0,85.0,0.0,1.0,1.94,74.33,2.93,0.338,15,1,3,15,1,3,0.0,0.692
HumanEval/140,coa,gemma-12b:few_shot,0,11,0,11,0.0,81.82,0.0,1.0,1.92,81.27,2.64,0.404,7,0,3,7,0,3,0.364,0.484
HumanEval/140,self_healing,gemma-12b:few_shot,0,0,0,0,0,9.09,0.0,1.0,4.5,81.48,3.0,0.445,0,0,0,0,0,0,1.0,0.0
HumanEval/140,swarm,gemma-12b:few_shot,0,1,0,1,0.0,53.85,0.0,1.0,1.5,88.36,1.0,0.776,1,0,3,1,0,3,0.0,0.425
HumanEval/140,consensus,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,1.93,77.44,2.71,0.344,13,1,3,13,1,3,0.0,0.692
HumanEval/140,actor_critic,gemma-12b:few_shot,11,1,0,12,0.917,84.62,0.0,1.0,1.86,78.8,3.5,0.328,12,1,3,12,1,3,0.0,0.692
HumanEval/140,atomic_swarm,gemma-12b:few_shot,0,3,0,3,0.0,64.71,0.0,1.0,1.75,93.47,1.29,0.701,2,1,3,2,1,3,0.333,0.408
HumanEval/141,baseline,gemma-12b:zero_shot,0,9,0,9,0.0,50.0,0.0,1.0,3.9,69.19,2.41,0.443,29,1,3,29,1,3,0.0,0.692
HumanEval/141,competitive,gemma-12b:zero_shot,0,9,0,9,0.0,50.0,0.0,1.0,3.7,70.5,2.32,0.448,25,0,3,25,0,3,0.0,0.65
HumanEval/141,adversarial,gemma-12b:zero_shot,6,1,0,7,0.857,69.23,45.45,1.0,4.0,69.78,3.27,0.398,0,0,0,0,0,0,1.0,0.0
HumanEval/141,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,6.21,46.97,5.23,0.236,0,0,0,0,0,0,1.0,0.0
HumanEval/141,soa,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.18,65.25,2.77,0.411,33,1,3,33,1,3,0.0,0.692
HumanEval/141,coa,gemma-12b:zero_shot,0,9,0,9,0.0,56.1,0.0,1.0,1.9,83.37,1.68,0.576,5,0,3,5,0,3,0.444,0.414
HumanEval/141,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.164,0,0,0,0,0,0,1.0,0.0
HumanEval/141,swarm,gemma-12b:zero_shot,0,1,0,1,0.0,28.0,0.0,1.0,1.5,72.22,0.82,0.796,1,0,3,1,0,3,0.0,0.425
HumanEval/141,baseline,gemma-12b:cot,0,10,0,10,0.0,39.76,0.0,1.0,5.64,56.52,3.45,0.331,50,0,3,50,0,3,0.0,0.65
HumanEval/141,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,3.73,68.25,2.55,0.436,28,0,3,28,0,3,0.0,0.65
HumanEval/141,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,3.58,67.24,2.64,0.414,30,1,3,30,1,3,0.0,0.692
HumanEval/141,atomic_swarm,gemma-12b:zero_shot,0,3,0,3,0.0,37.93,0.0,1.0,1.75,85.55,1.0,0.75,3,1,3,3,1,3,0.0,0.517
HumanEval/141,competitive,gemma-12b:cot,0,9,0,9,0.0,49.18,0.0,1.0,4.0,68.52,2.45,0.428,29,0,3,29,0,3,0.0,0.65
HumanEval/141,adversarial,gemma-12b:cot,7,1,0,8,0.875,75.61,50.0,1.0,4.18,67.33,3.45,0.383,0,0,0,0,0,0,1.0,0.0
HumanEval/141,hybrid,gemma-12b:cot,5,2,0,7,0.714,70.33,45.0,1.0,5.8,62.54,3.95,0.335,0,0,0,0,0,0,1.0,0.0
HumanEval/141,soa,gemma-12b:cot,0,0,1,1,0.0,,,1.0,4.18,65.25,2.77,0.418,34,1,3,34,1,3,0.0,0.692
HumanEval/141,coa,gemma-12b:cot,0,9,0,9,0.0,56.1,0.0,1.0,1.9,83.37,1.68,0.567,5,0,3,5,0,3,0.444,0.414
HumanEval/141,actor_critic,gemma-12b:cot,0,0,1,1,0.0,,,1.0,3.27,54.38,3.95,0.308,47,1,3,47,1,3,0.0,0.692
HumanEval/141,swarm,gemma-12b:cot,0,1,0,1,0.0,28.0,0.0,1.0,1.5,72.22,0.82,0.793,1,0,3,1,0,3,0.0,0.425
HumanEval/141,self_healing,gemma-12b:cot,0,0,1,1,0.0,,,1.0,3.73,68.25,2.55,0.435,28,0,3,28,0,3,0.0,0.65
HumanEval/141,consensus,gemma-12b:cot,0,0,1,1,0.0,,,1.0,3.67,66.63,2.68,0.409,31,1,3,31,1,3,0.0,0.692
HumanEval/141,baseline,gemma-12b:scot,6,2,0,8,0.75,75.0,50.0,1.0,4.18,67.46,3.45,0.393,0,0,0,0,0,0,1.0,0.0
HumanEval/141,atomic_swarm,gemma-12b:cot,0,3,0,3,0.0,37.93,0.0,1.0,1.75,85.55,1.0,0.75,3,1,3,3,1,3,0.0,0.517
HumanEval/141,competitive,gemma-12b:scot,0,9,0,9,0.0,47.54,0.0,1.0,4.0,68.52,2.45,0.432,28,0,3,28,0,3,0.0,0.65
HumanEval/141,adversarial,gemma-12b:scot,13,0,0,13,1.0,69.62,45.83,0.0,2.53,71.86,3.23,0.442,13,1,3,13,1,3,0.0,0.692
HumanEval/141,hybrid,gemma-12b:scot,11,2,0,13,0.846,70.37,45.83,1.0,2.44,70.16,3.32,0.415,0,0,0,0,0,0,1.0,0.0
HumanEval/141,soa,gemma-12b:scot,0,0,1,1,0.0,,,1.0,4.55,62.98,2.95,0.397,38,1,3,38,1,3,0.0,0.692
HumanEval/141,coa,gemma-12b:scot,0,9,0,9,0.0,56.1,0.0,1.0,1.9,83.37,1.68,0.576,5,0,3,5,0,3,0.444,0.414
HumanEval/141,actor_critic,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.96,64.89,3.14,0.4,25,1,3,25,1,3,0.0,0.692
HumanEval/141,swarm,gemma-12b:scot,0,1,0,1,0.0,25.0,0.0,1.0,1.5,61.65,0.82,0.78,1,0,3,1,0,3,0.0,0.425
HumanEval/141,self_healing,gemma-12b:scot,0,0,1,1,0.0,,,1.0,3.91,67.01,2.64,0.42,31,0,3,31,0,3,0.0,0.65
HumanEval/141,consensus,gemma-12b:scot,0,0,1,1,0.0,,,1.0,3.67,66.63,2.68,0.409,31,1,3,31,1,3,0.0,0.692
HumanEval/141,baseline,gemma-12b:few_shot,0,9,0,9,0.0,54.55,0.0,1.0,3.4,72.6,2.18,0.478,24,1,3,24,1,3,0.0,0.692
HumanEval/141,atomic_swarm,gemma-12b:scot,0,3,0,3,0.0,37.93,0.0,1.0,1.75,85.55,1.0,0.75,3,1,3,3,1,3,0.0,0.517
HumanEval/141,competitive,gemma-12b:few_shot,0,9,0,9,0.0,50.85,0.0,1.0,3.8,69.83,2.36,0.434,27,0,3,27,0,3,0.0,0.65
HumanEval/141,adversarial,gemma-12b:few_shot,9,0,0,9,1.0,75.9,54.17,0.0,3.36,70.18,3.41,0.385,18,1,3,18,1,3,0.0,0.692
HumanEval/141,hybrid,gemma-12b:few_shot,9,1,0,10,0.9,72.22,53.85,1.0,5.29,52.86,5.23,0.301,48,3,3,48,3,3,0.0,0.775
HumanEval/141,soa,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,4.18,65.25,2.77,0.411,33,1,3,33,1,3,0.0,0.692
HumanEval/141,coa,gemma-12b:few_shot,0,9,0,9,0.0,56.1,0.0,1.0,1.9,83.37,1.68,0.576,5,0,3,5,0,3,0.444,0.414
HumanEval/141,actor_critic,gemma-12b:few_shot,8,4,0,12,0.667,80.22,54.55,1.0,3.36,66.07,3.86,0.347,24,2,3,24,2,3,0.0,0.733
HumanEval/141,swarm,gemma-12b:few_shot,0,1,0,1,0.0,28.0,0.0,1.0,1.5,72.22,0.82,0.793,1,0,3,1,0,3,0.0,0.425
HumanEval/141,self_healing,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,3.82,67.63,2.59,0.424,29,0,3,29,0,3,0.0,0.65
HumanEval/141,consensus,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,4.0,66.41,2.68,0.413,31,0,3,31,0,3,0.0,0.65
HumanEval/141,atomic_swarm,gemma-12b:few_shot,0,3,0,3,0.0,37.93,0.0,1.0,1.75,85.55,1.0,0.75,3,1,3,3,1,3,0.0,0.517
HumanEval/142,baseline,gemma-12b:zero_shot,0,10,0,10,0.0,30.77,0.0,1.0,1.91,63.02,4.26,0.263,0,0,3,0,0,3,0.0,0.4
HumanEval/142,competitive,gemma-12b:zero_shot,5,5,0,10,0.5,74.07,50.0,1.0,2.23,73.37,2.68,0.458,0,0,0,0,0,0,1.0,0.0
HumanEval/142,adversarial,gemma-12b:zero_shot,5,5,0,10,0.5,79.41,66.67,1.0,2.54,65.77,3.16,0.404,0,0,0,0,0,0,1.0,0.0
HumanEval/142,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.04,56.58,4.63,0.31,14,2,4,14,2,4,0.0,0.783
HumanEval/142,actor_critic,gemma-12b:zero_shot,4,11,0,15,0.267,80.56,57.14,1.0,2.22,66.34,3.53,0.394,0,0,0,0,0,0,1.0,0.0
HumanEval/142,soa,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.94,69.44,2.32,0.449,16,2,3,16,2,3,0.0,0.733
HumanEval/142,coa,gemma-12b:zero_shot,0,7,0,7,0.0,62.79,0.0,1.0,1.9,75.21,2.05,0.495,5,1,3,5,1,3,0.111,0.539
HumanEval/142,self_healing,gemma-12b:zero_shot,4,6,0,10,0.4,74.07,50.0,1.0,2.23,67.82,2.68,0.4,0,0,0,0,0,0,1.0,0.0
HumanEval/142,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.18,73.53,2.16,0.584,11,2,3,11,2,3,0.0,0.733
HumanEval/142,atomic_swarm,gemma-12b:zero_shot,0,3,0,3,0.0,48.15,0.0,1.0,1.5,95.19,1.11,0.74,3,1,4,3,1,4,0.0,0.567
HumanEval/142,baseline,gemma-12b:cot,0,9,0,9,0.0,74.07,0.0,1.0,1.9,65.02,2.95,0.379,0,0,3,0,0,3,0.0,0.4
HumanEval/142,competitive,gemma-12b:cot,5,5,0,10,0.5,74.07,50.0,1.0,2.23,73.37,2.68,0.458,0,0,0,0,0,0,1.0,0.0
HumanEval/142,swarm,gemma-12b:zero_shot,0,1,0,1,0.0,33.33,0.0,1.0,1.5,88.36,0.74,0.82,1,1,3,1,1,3,0.0,0.467
HumanEval/142,adversarial,gemma-12b:cot,3,7,0,10,0.3,74.07,50.0,1.0,2.23,73.56,2.68,0.471,0,0,0,0,0,0,1.0,0.0
