task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/151,competitive,gemma-1b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.061,,0,0,0
HumanEval/151,soa,gemma-1b:scot,0,0,0,0,0,18.0,,1.0,4.0,88.36,1.07,0.859,,472,208,680
HumanEval/151,competitive,gemma-4b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.061,,0,0,0
HumanEval/151,competitive,gemma-1b:few_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.061,,0,0,0
HumanEval/151,competitive,gemma-4b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.061,,0,0,0
HumanEval/151,competitive,gemma-4b:cot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.061,,0,0,0
HumanEval/151,competitive,gemma-4b:few_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.061,,0,0,0
HumanEval/151,competitive,gemma-12b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.061,,0,0,0
HumanEval/152,competitive,gemma-1b:zero_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/152,competitive,gemma-1b:cot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/152,competitive,gemma-1b:scot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/151,soa,gemma-4b:scot,12,0,0,12,1.0,80.0,,0.167,2.23,72.21,4.0,0.295,,279,0,279
HumanEval/152,soa,gemma-1b:zero_shot,0,0,0,0,0,27.0,,1.0,3.0,91.43,1.54,0.871,,563,307,870
HumanEval/151,competitive,gemma-27b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.061,,0,0,0
HumanEval/152,soa,gemma-1b:scot,0,0,0,0,0,27.0,,1.0,3.0,91.76,1.54,0.872,,640,305,945
HumanEval/151,soa,gemma-12b:scot,13,2,0,15,0.867,100.0,,1.0,2.0,42.38,3.07,0.124,,279,0,279
HumanEval/152,competitive,gemma-1b:few_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/152,competitive,gemma-4b:zero_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/152,competitive,gemma-4b:cot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/152,competitive,gemma-4b:scot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/151,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.025,,0,0,0
HumanEval/152,competitive,gemma-4b:few_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/152,competitive,gemma-12b:zero_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/152,soa,gemma-4b:zero_shot,8,1,0,9,0.889,97.0,,1.0,2.4,74.89,3.15,0.545,,288,0,288
HumanEval/152,competitive,gemma-12b:scot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/152,soa,gemma-4b:scot,8,0,0,8,1.0,97.0,,0.0,2.33,77.0,2.92,0.581,,365,0,365
HumanEval/152,competitive,gemma-27b:zero_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/152,competitive,gemma-27b:scot,0,0,0,0,0,67.0,,1.0,0,100.0,0.08,0.07,,0,0,0
HumanEval/152,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,soa,gemma-12b:scot,10,0,0,10,1.0,97.0,,0.0,2.25,74.38,3.23,0.554,,653,0,653
HumanEval/152,soa,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.17,57.66,2.46,0.033,,288,0,288
HumanEval/152,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/153,competitive,gemma-1b:zero_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,competitive,gemma-1b:cot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,competitive,gemma-1b:scot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,soa,gemma-1b:zero_shot,0,0,0,0,0,9.0,,1.0,6.0,86.74,1.22,0.79,,335,395,730
HumanEval/153,competitive,gemma-1b:few_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,soa,gemma-1b:scot,0,0,0,0,0,10.0,,1.0,5.0,86.87,1.22,0.765,,730,415,1145
HumanEval/153,competitive,gemma-4b:zero_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,competitive,gemma-4b:cot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,competitive,gemma-4b:scot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,soa,gemma-4b:zero_shot,13,2,0,15,0.867,75.0,,1.0,2.31,72.44,2.15,0.474,,331,0,331
HumanEval/153,competitive,gemma-4b:few_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,competitive,gemma-12b:zero_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,competitive,gemma-12b:scot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,soa,gemma-4b:scot,8,2,0,10,0.8,70.0,,1.0,2.45,76.24,2.22,0.454,,408,0,408
HumanEval/153,competitive,gemma-27b:zero_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,soa,gemma-12b:zero_shot,15,0,0,15,1.0,79.0,,0.2,2.29,67.76,2.37,0.461,,331,0,331
HumanEval/153,competitive,gemma-27b:scot,0,0,0,0,0,11.0,,1.0,0,100.0,0.04,0.037,,0,0,0
HumanEval/153,soa,gemma-12b:scot,0,11,0,11,0.0,64.0,,1.0,2.0,79.66,1.56,0.547,,408,0,408
HumanEval/154,competitive,gemma-1b:zero_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/153,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.017,,0,0,0
HumanEval/154,competitive,gemma-1b:cot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/154,soa,gemma-1b:zero_shot,1,3,0,4,0.25,50.0,,1.0,5.0,72.59,2.24,0.444,,351,542,893
HumanEval/154,competitive,gemma-1b:scot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/153,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.017,,0,0,0
HumanEval/154,competitive,gemma-1b:few_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/154,competitive,gemma-4b:zero_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/154,soa,gemma-1b:scot,0,0,0,0,0,12.0,,1.0,4.0,94.1,0.94,0.752,,260,193,453
HumanEval/154,competitive,gemma-4b:cot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/154,competitive,gemma-4b:scot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/154,competitive,gemma-4b:few_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/154,competitive,gemma-12b:zero_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/154,soa,gemma-4b:zero_shot,6,1,0,7,0.857,71.0,,1.0,4.11,64.56,2.94,0.384,,349,0,349
HumanEval/154,competitive,gemma-12b:scot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/154,competitive,gemma-27b:zero_shot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/154,soa,gemma-4b:scot,13,6,0,19,0.684,75.0,,1.0,2.1,71.79,4.0,0.256,,426,0,426
HumanEval/154,competitive,gemma-27b:scot,0,0,0,0,0,11.0,,1.0,0,100.0,0.06,0.086,,0,0,0
HumanEval/154,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/155,competitive,gemma-1b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/154,soa,gemma-12b:scot,15,4,0,19,0.789,77.0,,1.0,2.1,61.18,3.35,0.333,,256,0,256
HumanEval/154,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/154,soa,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,5.33,45.83,3.0,0.05,,179,0,179
HumanEval/155,competitive,gemma-1b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/155,competitive,gemma-1b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/155,soa,gemma-1b:zero_shot,4,2,0,6,0.667,81.0,,1.0,2.14,76.61,2.64,0.367,,129,369,498
HumanEval/155,competitive,gemma-1b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/155,soa,gemma-1b:scot,0,0,0,0,0,17.0,,1.0,3.0,93.65,1.45,0.554,,318,167,485
HumanEval/155,competitive,gemma-4b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/155,competitive,gemma-4b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/155,competitive,gemma-4b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/155,competitive,gemma-4b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/155,competitive,gemma-12b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/155,soa,gemma-4b:zero_shot,6,1,0,7,0.857,80.0,,1.0,3.12,67.41,3.45,0.299,,127,0,127
HumanEval/155,competitive,gemma-12b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/155,soa,gemma-4b:scot,8,0,0,8,1.0,84.0,,0.0,2.67,76.08,4.91,0.189,,204,0,204
HumanEval/155,competitive,gemma-27b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/156,competitive,gemma-1b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/155,competitive,gemma-27b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.095,,0,0,0
HumanEval/156,competitive,gemma-1b:cot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/155,soa,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.75,57.44,3.45,0.06,,237,0,237
HumanEval/156,competitive,gemma-1b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/155,soa,gemma-12b:scot,10,0,0,10,1.0,100.0,,0.4,2.0,54.32,1.91,0.07,,202,0,202
HumanEval/156,soa,gemma-1b:zero_shot,0,0,0,0,0,14.0,,1.0,3.0,90.33,1.21,0.464,,173,310,483
HumanEval/155,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/155,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/156,competitive,gemma-1b:few_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/156,competitive,gemma-4b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/156,soa,gemma-1b:scot,13,3,0,16,0.812,85.0,,1.0,2.06,66.19,2.89,0.256,,250,850,1100
HumanEval/156,competitive,gemma-4b:cot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/156,competitive,gemma-4b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/156,competitive,gemma-4b:few_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/156,competitive,gemma-12b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/156,competitive,gemma-12b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/156,competitive,gemma-27b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/156,soa,gemma-4b:zero_shot,27,3,0,30,0.9,90.0,,1.0,2.03,54.18,4.37,0.181,,325,0,325
HumanEval/156,competitive,gemma-27b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.05,0.063,,0,0,0
HumanEval/156,soa,gemma-4b:scot,3,1,0,4,0.75,82.0,,1.0,7.0,68.49,3.53,0.196,,246,0,246
HumanEval/156,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.042,,0,0,0
HumanEval/156,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.042,,0,0,0
HumanEval/157,competitive,gemma-1b:zero_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/156,soa,gemma-12b:zero_shot,2,3,0,5,0.4,46.0,,1.0,17.6,22.51,5.11,0.052,,169,0,169
HumanEval/156,soa,gemma-12b:scot,4,2,0,6,0.667,87.0,,1.0,7.33,36.4,3.0,0.084,,491,158,649
HumanEval/157,competitive,gemma-1b:cot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/157,competitive,gemma-1b:scot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/157,soa,gemma-1b:zero_shot,0,1,0,1,0.0,63.0,,1.0,6.5,84.38,2.27,0.524,,168,381,549
HumanEval/157,soa,gemma-1b:scot,0,0,0,0,0,57.0,,1.0,1.0,73.59,1.18,0.829,,245,158,403
HumanEval/157,competitive,gemma-1b:few_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/157,competitive,gemma-4b:zero_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/157,competitive,gemma-4b:cot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/157,soa,gemma-4b:zero_shot,3,4,0,7,0.429,86.0,,1.0,3.75,70.34,3.82,0.344,,166,0,166
HumanEval/157,competitive,gemma-4b:scot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/157,competitive,gemma-4b:few_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/157,competitive,gemma-12b:zero_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/157,competitive,gemma-12b:scot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/157,competitive,gemma-27b:zero_shot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/158,competitive,gemma-1b:zero_shot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/157,soa,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.38,,396,0,396
HumanEval/157,competitive,gemma-27b:scot,0,0,0,0,0,67.0,,1.0,0,100.0,0.09,0.089,,0,0,0
HumanEval/158,competitive,gemma-1b:cot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/158,competitive,gemma-1b:scot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/157,soa,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,5.43,45.77,5.27,0.052,,166,0,166
HumanEval/157,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/157,soa,gemma-12b:scot,3,4,0,7,0.429,90.0,,1.0,4.22,66.73,4.18,0.312,,243,0,243
HumanEval/158,soa,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.466,,179,503,682
HumanEval/157,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/158,competitive,gemma-1b:few_shot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/158,soa,gemma-1b:scot,0,0,0,0,0,11.0,,1.0,6.0,90.54,1.53,0.677,,256,244,500
HumanEval/158,competitive,gemma-4b:zero_shot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/158,competitive,gemma-4b:cot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/158,competitive,gemma-4b:scot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/158,competitive,gemma-4b:few_shot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/158,competitive,gemma-12b:zero_shot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/158,soa,gemma-4b:zero_shot,15,2,0,17,0.882,85.0,,1.0,2.22,63.91,3.73,0.334,,175,0,175
HumanEval/158,competitive,gemma-12b:scot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/158,competitive,gemma-27b:zero_shot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/158,soa,gemma-4b:scot,10,1,0,11,0.909,82.0,,1.0,2.33,75.56,4.13,0.3,,252,0,252
HumanEval/158,competitive,gemma-27b:scot,0,0,0,0,0,17.0,,1.0,0,100.0,0.07,0.082,,0,0,0
HumanEval/158,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/158,soa,gemma-12b:zero_shot,14,1,0,15,0.933,85.0,,1.0,2.29,63.64,3.53,0.325,,177,0,177
HumanEval/158,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/158,soa,gemma-12b:scot,13,0,0,13,1.0,84.0,,0.0,2.33,66.2,3.27,0.336,,601,7,608
HumanEval/159,competitive,gemma-1b:zero_shot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,soa,gemma-1b:zero_shot,0,0,0,0,0,25.0,,1.0,2.0,53.29,1.07,0.885,,364,367,731
HumanEval/159,competitive,gemma-1b:scot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-1b:cot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-1b:few_shot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,soa,gemma-1b:scot,0,0,0,0,0,25.0,,1.0,2.0,53.29,1.07,0.879,,441,372,813
HumanEval/159,competitive,gemma-4b:zero_shot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-4b:cot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-4b:scot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,soa,gemma-4b:zero_shot,5,7,0,12,0.417,86.0,,1.0,1.92,77.61,1.83,0.67,,707,0,707
HumanEval/159,competitive,gemma-12b:zero_shot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-4b:few_shot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-12b:scot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,soa,gemma-4b:scot,3,6,0,9,0.333,83.0,,1.0,1.9,63.96,2.21,0.534,,437,0,437
HumanEval/159,competitive,gemma-27b:zero_shot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,competitive,gemma-27b:scot,0,0,0,0,0,29.0,,1.0,0,100.0,0.03,0.059,,0,0,0
HumanEval/159,soa,gemma-12b:zero_shot,15,0,0,15,1.0,100.0,,0.2,2.0,48.87,1.07,0.036,,360,0,360
HumanEval/159,soa,gemma-12b:scot,12,1,0,13,0.923,100.0,,1.0,2.0,51.01,0.93,0.027,,797,0,797
HumanEval/159,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.038,,0,0,0
HumanEval/160,competitive,gemma-1b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/160,competitive,gemma-1b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/160,competitive,gemma-1b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/159,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.038,,0,0,0
HumanEval/160,soa,gemma-1b:scot,0,0,0,0,0,9.0,,1.0,10.0,79.04,1.58,0.689,,606,422,1028
HumanEval/160,competitive,gemma-1b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/160,competitive,gemma-4b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/160,soa,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.405,,272,1135,1407
HumanEval/160,competitive,gemma-4b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/160,competitive,gemma-4b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/160,competitive,gemma-4b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/160,competitive,gemma-12b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/160,soa,gemma-4b:zero_shot,3,10,0,13,0.231,91.0,,1.0,2.36,64.88,3.35,0.43,,270,0,270
HumanEval/160,competitive,gemma-12b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/160,competitive,gemma-27b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/160,soa,gemma-4b:scot,0,0,0,0,0,11.0,,1.0,7.0,48.39,2.15,0.56,,604,0,604
HumanEval/160,competitive,gemma-27b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.04,0.073,,0,0,0
HumanEval/161,competitive,gemma-1b:zero_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/160,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.035,,0,0,0
HumanEval/161,competitive,gemma-1b:cot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/161,soa,gemma-1b:zero_shot,0,0,0,0,0,14.0,,1.0,4.0,90.19,1.11,0.76,,672,196,868
HumanEval/161,competitive,gemma-1b:scot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/160,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.035,,0,0,0
HumanEval/160,soa,gemma-12b:scot,8,3,0,11,0.727,89.0,,1.0,2.08,70.06,2.73,0.503,,501,7,508
HumanEval/160,soa,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.94,47.44,2.73,0.035,,270,0,270
HumanEval/161,competitive,gemma-1b:few_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/161,soa,gemma-1b:scot,0,0,0,0,0,19.0,,1.0,2.0,86.86,0.84,0.753,,402,159,561
HumanEval/161,competitive,gemma-4b:zero_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/161,competitive,gemma-4b:cot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/161,competitive,gemma-4b:scot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/161,competitive,gemma-4b:few_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/161,competitive,gemma-12b:scot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/161,competitive,gemma-12b:zero_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/161,soa,gemma-4b:zero_shot,11,3,0,14,0.786,82.0,,1.0,2.27,68.58,2.68,0.327,,321,0,321
HumanEval/161,competitive,gemma-27b:zero_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/161,soa,gemma-4b:scot,6,1,0,7,0.857,77.0,,1.0,2.5,72.35,3.11,0.321,,244,0,244
HumanEval/161,competitive,gemma-27b:scot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.09,,0,0,0
HumanEval/161,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/161,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,competitive,gemma-1b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/162,competitive,gemma-1b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/161,soa,gemma-12b:scot,5,4,0,9,0.556,80.0,,1.0,3.64,62.02,3.11,0.335,,539,7,546
HumanEval/161,soa,gemma-12b:zero_shot,7,3,0,10,0.7,81.0,,1.0,3.5,61.16,3.21,0.331,,295,7,302
HumanEval/162,competitive,gemma-1b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/162,soa,gemma-1b:scot,0,0,0,0,0,28.0,,1.0,2.0,100.0,1.09,0.682,,350,149,499
HumanEval/162,competitive,gemma-1b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/162,soa,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.405,,145,440,585
HumanEval/162,competitive,gemma-4b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
