task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/148,hybrid,gemma-4b:cot,4,2,0,6,0.667,78.0,,1.0,3.86,73.68,2.48,0.553,25.99,1989.0,0.0,1989.0
HumanEval/148,hybrid,gemma-4b:zero_shot,8,7,0,15,0.533,88.0,,1.0,2.12,72.17,2.86,0.51,27.21,4101.0,357.0,4458.0
HumanEval/148,hybrid,gemma-4b:scot,6,2,0,8,0.75,84.0,,1.0,2.22,72.75,3.19,0.436,28.82,2742.0,352.0,3094.0
HumanEval/148,hybrid,gemma-4b:few_shot,7,16,0,23,0.304,71.0,,1.0,2.25,52.39,5.62,0.315,33.0,3870.0,1130.0,5000.0
HumanEval/149,actor_critic,gemma-4b:zero_shot,10,3,0,13,0.769,83.0,,1.0,2.07,75.82,2.29,0.478,14.11,2631.0,473.0,3104.0
HumanEval/149,actor_critic,gemma-4b:cot,9,2,0,11,0.818,82.0,,1.0,2.08,78.26,2.1,0.508,13.8,3358.0,473.0,3831.0
HumanEval/149,actor_critic,gemma-4b:scot,8,0,0,8,1.0,74.0,,0.0,2.11,57.09,3.14,0.397,13.75,4296.0,473.0,4769.0
HumanEval/149,actor_critic,gemma-4b:few_shot,13,1,0,14,0.929,86.0,,1.0,2.65,64.41,3.19,0.395,13.49,1296.0,0.0,1296.0
HumanEval/149,atomic_swarm,gemma-4b:zero_shot,2,0,0,2,1.0,71.0,,0.25,2.0,66.92,0.52,0.046,11.31,1801.0,0.0,1801.0
HumanEval/149,swarm,gemma-4b:few_shot,0,1,0,1,0.0,50.0,,1.0,1.5,100.0,0.48,0.091,13.96,476.0,0.0,476.0
HumanEval/149,swarm,gemma-4b:zero_shot,5,1,0,6,0.833,77.0,,1.0,2.14,84.1,1.67,0.624,23.77,2301.0,0.0,2301.0
HumanEval/149,atomic_swarm,gemma-4b:cot,2,0,0,2,1.0,70.0,,0.0,2.25,86.98,1.43,0.723,14.0,613.0,0.0,613.0
HumanEval/148,consensus,gemma-4b:zero_shot,9,6,0,15,0.6,88.0,,1.0,2.12,71.78,2.81,0.503,128.13,2599.0,0.0,2599.0
HumanEval/149,swarm,gemma-4b:cot,4,2,0,6,0.667,77.0,,1.0,2.14,84.1,1.67,0.627,27.71,6653.0,0.0,6653.0
HumanEval/148,consensus,gemma-4b:cot,7,6,0,13,0.538,87.0,,1.0,2.14,73.98,2.62,0.524,129.78,5237.0,0.0,5237.0
HumanEval/148,consensus,gemma-4b:few_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.05,0.005,120.98,0.0,0.0,0.0
HumanEval/149,swarm,gemma-4b:scot,4,2,0,6,0.667,77.0,,1.0,2.14,84.1,1.67,0.626,27.27,1494.0,0.0,1494.0
HumanEval/149,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,67.0,,0.25,2.0,69.94,0.38,0.045,13.98,2166.0,0.0,2166.0
HumanEval/149,coa,gemma-4b:zero_shot,8,0,0,8,1.0,83.0,,0.0,2.0,67.27,1.62,0.053,12.52,3165.0,0.0,3165.0
HumanEval/149,coa,gemma-4b:few_shot,5,0,0,5,1.0,80.0,,0.5,2.0,76.88,1.1,0.022,12.28,4232.0,0.0,4232.0
HumanEval/149,coa,gemma-4b:cot,6,1,0,7,0.857,63.0,,1.0,2.15,73.84,3.43,0.414,16.03,4542.0,0.0,4542.0
HumanEval/149,coa,gemma-4b:scot,8,2,0,10,0.8,81.0,,1.0,2.08,77.33,2.43,0.523,15.03,4871.0,0.0,4871.0
HumanEval/149,atomic_swarm,gemma-4b:scot,2,0,0,2,1.0,55.0,,0.0,2.4,77.0,2.48,0.083,41.42,325.0,0.0,325.0
HumanEval/149,consensus,gemma-4b:few_shot,9,2,0,11,0.818,85.0,,1.0,2.07,73.2,2.57,0.475,33.05,2465.0,0.0,2465.0
HumanEval/149,hybrid,gemma-4b:zero_shot,9,4,0,13,0.692,83.0,,1.0,2.07,75.82,2.29,0.495,26.4,5737.0,731.0,6468.0
HumanEval/149,hybrid,gemma-4b:cot,6,4,0,10,0.6,81.0,,1.0,2.09,79.5,2.0,0.557,25.79,7249.0,731.0,7980.0
HumanEval/149,hybrid,gemma-4b:scot,7,0,0,7,1.0,72.0,,0.0,2.12,69.22,2.38,0.437,26.58,3500.0,1017.0,4517.0
HumanEval/149,consensus,gemma-4b:cot,6,4,0,10,0.6,81.0,,1.0,2.09,79.5,2.0,0.527,53.94,1979.0,0.0,1979.0
HumanEval/149,consensus,gemma-4b:scot,7,1,0,8,0.875,79.0,,1.0,2.11,78.41,2.29,0.481,52.67,2910.0,342.0,3252.0
HumanEval/149,consensus,gemma-4b:zero_shot,11,3,0,14,0.786,84.0,,1.0,2.07,74.65,2.38,0.472,61.74,2332.0,147.0,2479.0
HumanEval/149,hybrid,gemma-4b:few_shot,13,1,0,14,0.929,87.0,,1.0,2.94,61.41,3.43,0.373,66.13,1864.0,0.0,1864.0
HumanEval/150,actor_critic,gemma-4b:few_shot,11,1,0,12,0.917,91.0,,1.0,3.27,51.99,7.2,0.183,13.94,1159.0,0.0,1159.0
HumanEval/150,actor_critic,gemma-4b:zero_shot,7,0,0,7,1.0,93.0,,0.25,3.88,66.01,4.2,0.35,24.88,1786.0,8192.0,9978.0
HumanEval/150,swarm,gemma-4b:cot,6,0,0,6,1.0,91.0,,0.25,2.29,80.31,2.7,0.466,24.33,5066.0,8192.0,13258.0
HumanEval/150,swarm,gemma-4b:few_shot,1,0,0,1,1.0,100.0,,0.25,2.0,81.86,0.4,0.204,18.02,5252.0,8192.0,13444.0
HumanEval/150,swarm,gemma-4b:zero_shot,14,0,0,14,1.0,93.0,,0.25,2.67,65.79,4.1,0.297,26.23,938.0,0.0,938.0
HumanEval/150,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,100.0,,0.25,2.0,65.94,1.1,0.155,17.37,1084.0,0.0,1084.0
HumanEval/150,swarm,gemma-4b:scot,3,0,0,3,1.0,88.0,,0.25,2.5,87.04,2.1,0.521,25.34,2115.0,0.0,2115.0
HumanEval/150,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,63.0,,0.25,2.8,81.27,3.6,0.12,17.65,14708.0,662.0,15370.0
HumanEval/150,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,64.0,,0.25,3.0,80.36,3.7,0.119,14.87,223.0,0.0,223.0
HumanEval/150,actor_critic,gemma-4b:scot,13,1,0,14,0.929,94.0,,1.0,2.13,67.4,4.3,0.331,40.98,763.0,0.0,763.0
HumanEval/150,coa,gemma-4b:few_shot,2,0,0,2,1.0,79.0,,0.5,2.0,85.7,1.7,0.131,9.28,1969.0,0.0,1969.0
HumanEval/150,consensus,gemma-4b:few_shot,4,1,0,5,0.8,100.0,,1.0,2.0,64.78,1.0,0.078,22.47,1272.0,0.0,1272.0
HumanEval/150,coa,gemma-4b:zero_shot,7,0,0,7,1.0,93.0,,0.5,2.0,74.54,2.6,0.013,30.8,1169.0,0.0,1169.0
HumanEval/150,coa,gemma-4b:cot,4,0,0,4,1.0,52.0,,0.25,2.43,69.93,7.1,0.213,35.33,342.0,0.0,342.0
HumanEval/150,atomic_swarm,gemma-4b:few_shot,1,0,0,1,1.0,85.0,,0.0,2.0,70.52,0.8,0.172,40.51,664.0,0.0,664.0
HumanEval/150,hybrid,gemma-4b:zero_shot,3,0,0,3,1.0,93.0,,0.25,6.75,68.14,3.8,0.392,23.07,1552.0,0.0,1552.0
HumanEval/150,coa,gemma-4b:scot,11,0,0,11,1.0,67.0,,0.25,2.43,66.65,8.3,0.186,37.84,1779.0,0.0,1779.0
HumanEval/150,hybrid,gemma-4b:cot,2,1,0,3,0.667,88.0,,1.0,6.5,69.06,3.7,0.4,24.26,2009.0,685.0,2694.0
HumanEval/150,consensus,gemma-4b:scot,3,0,0,3,1.0,92.0,,0.25,6.25,69.85,3.6,0.411,53.77,2342.0,200.0,2542.0
HumanEval/150,consensus,gemma-4b:zero_shot,2,1,0,3,0.667,87.0,,1.0,6.0,67.2,4.1,0.412,56.41,4366.0,200.0,4566.0
HumanEval/150,hybrid,gemma-4b:scot,7,0,0,7,1.0,92.0,,0.25,2.88,72.93,3.4,0.397,25.96,3617.0,839.0,4456.0
HumanEval/150,hybrid,gemma-4b:few_shot,10,2,0,12,0.833,90.0,,1.0,3.6,49.79,7.7,0.172,34.36,3166.0,521.0,3687.0
HumanEval/150,consensus,gemma-4b:cot,2,1,0,3,0.667,30.0,,1.0,22.75,36.69,10.1,0.149,79.38,11743.0,2062.0,13805.0
HumanEval/150,actor_critic,gemma-4b:cot,2,1,0,3,0.667,30.0,,1.0,22.5,36.86,10.1,0.149,120.48,2674.0,234.0,2908.0
HumanEval/151,actor_critic,gemma-4b:zero_shot,14,3,0,17,0.824,84.0,,1.0,2.11,66.81,3.33,0.39,16.74,758.0,0.0,758.0
HumanEval/151,actor_critic,gemma-4b:cot,9,4,0,13,0.692,81.0,,1.0,2.21,71.53,2.8,0.397,17.59,1697.0,0.0,1697.0
HumanEval/151,actor_critic,gemma-4b:scot,11,1,0,12,0.917,80.0,,1.0,2.23,72.85,3.8,0.322,17.66,894.0,0.0,894.0
HumanEval/151,actor_critic,gemma-4b:few_shot,10,2,0,12,0.833,78.0,,1.0,3.27,57.3,4.47,0.292,18.11,3740.0,0.0,3740.0
HumanEval/151,swarm,gemma-4b:few_shot,1,0,0,1,1.0,67.0,,0.167,2.0,81.86,0.27,0.206,15.68,616.0,0.0,616.0
HumanEval/151,swarm,gemma-4b:cot,6,2,0,8,0.75,77.0,,1.0,2.33,78.43,2.2,0.55,25.88,1574.0,0.0,1574.0
HumanEval/151,swarm,gemma-4b:zero_shot,3,1,0,4,0.75,71.0,,1.0,2.4,84.89,1.67,0.642,28.03,1086.0,0.0,1086.0
HumanEval/151,swarm,gemma-4b:scot,7,1,0,8,0.875,77.0,,1.0,2.33,78.56,2.2,0.533,29.78,1521.0,0.0,1521.0
HumanEval/151,atomic_swarm,gemma-4b:zero_shot,2,0,0,2,1.0,69.0,,0.167,2.75,86.09,1.73,0.704,19.97,200.0,0.0,200.0
HumanEval/151,atomic_swarm,gemma-4b:cot,2,0,0,2,1.0,46.0,,0.167,3.33,74.36,3.73,0.402,21.96,2079.0,547.0,2626.0
HumanEval/151,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,95.0,,0.5,2.0,70.19,0.53,0.256,20.43,1821.0,547.0,2368.0
HumanEval/151,atomic_swarm,gemma-4b:scot,7,5,0,12,0.583,61.0,,1.0,2.38,67.82,5.67,0.229,24.24,277.0,0.0,277.0
HumanEval/151,coa,gemma-4b:zero_shot,9,0,0,9,1.0,100.0,,0.5,2.0,73.2,1.73,0.205,13.29,204.0,0.0,204.0
HumanEval/151,coa,gemma-4b:cot,10,1,0,11,0.909,98.0,,1.0,2.0,65.83,2.13,0.084,15.55,1104.0,0.0,1104.0
HumanEval/151,consensus,gemma-4b:zero_shot,11,2,0,13,0.846,81.0,,1.0,2.14,72.06,2.8,0.444,33.05,4588.0,0.0,4588.0
HumanEval/151,coa,gemma-4b:few_shot,6,0,0,6,1.0,79.0,,0.5,2.0,65.04,2.33,0.137,15.79,2486.0,0.0,2486.0
HumanEval/151,consensus,gemma-4b:cot,9,3,0,12,0.75,80.0,,1.0,2.23,73.26,2.67,0.408,33.39,2110.0,0.0,2110.0
HumanEval/151,coa,gemma-4b:scot,11,1,0,12,0.917,70.0,,1.0,2.33,42.76,9.4,0.129,27.26,1151.0,300.0,1451.0
HumanEval/151,hybrid,gemma-4b:zero_shot,12,2,0,14,0.857,82.0,,1.0,2.13,70.6,2.93,0.435,26.01,2402.0,2.0,2404.0
HumanEval/151,hybrid,gemma-4b:cot,14,0,0,14,1.0,82.0,,0.167,2.2,70.26,2.93,0.384,58.12,4387.0,1642.0,6029.0
HumanEval/151,consensus,gemma-4b:scot,10,4,0,14,0.714,82.0,,1.0,2.2,73.25,4.2,0.287,88.56,4492.0,1257.0,5749.0
HumanEval/152,actor_critic,gemma-4b:cot,8,0,0,8,1.0,97.0,,0.0,2.33,77.0,2.92,0.581,13.7,3983.0,351.0,4334.0
HumanEval/151,hybrid,gemma-4b:few_shot,10,4,0,14,0.714,83.0,,1.0,3.06,56.4,4.67,0.284,69.14,2156.0,0.0,2156.0
HumanEval/152,actor_critic,gemma-4b:zero_shot,7,0,0,7,1.0,97.0,,0.0,2.62,76.69,2.92,0.559,14.2,888.0,0.0,888.0
HumanEval/152,actor_critic,gemma-4b:scot,6,1,0,7,0.857,97.0,,1.0,2.5,74.73,4.0,0.469,12.32,975.0,0.0,975.0
HumanEval/152,actor_critic,gemma-4b:few_shot,5,1,0,6,0.833,96.0,,1.0,2.0,83.62,2.38,0.677,10.0,615.0,0.0,615.0
HumanEval/152,swarm,gemma-4b:few_shot,1,0,0,1,1.0,93.0,,0.0,2.0,93.72,1.0,0.032,13.9,1843.0,302.0,2145.0
HumanEval/152,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,95.0,,0.0,2.0,89.98,1.92,0.795,13.18,2850.0,302.0,3152.0
HumanEval/152,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,63.0,,0.0,2.0,74.95,4.54,0.423,18.88,3746.0,302.0,4048.0
HumanEval/151,hybrid,gemma-4b:scot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.07,0.018,92.22,0.0,0.0,0.0
HumanEval/152,swarm,gemma-4b:zero_shot,4,0,0,4,1.0,95.0,,0.0,1.8,89.0,2.08,0.731,21.78,1279.0,0.0,1279.0
HumanEval/152,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,76.0,,0.0,2.0,82.05,3.38,0.547,17.21,363.0,0.0,363.0
HumanEval/152,swarm,gemma-4b:cot,4,0,0,4,1.0,95.0,,0.0,1.8,89.0,2.08,0.731,21.87,1278.0,0.0,1278.0
HumanEval/152,coa,gemma-4b:zero_shot,9,0,0,9,1.0,100.0,,0.0,2.11,71.83,2.08,0.016,10.76,5050.0,0.0,5050.0
HumanEval/151,consensus,gemma-4b:few_shot,17,1,0,18,0.944,87.0,,1.0,2.1,61.69,4.13,0.317,120.98,4412.0,0.0,4412.0
HumanEval/152,coa,gemma-4b:cot,7,0,0,7,1.0,68.0,,0.0,2.0,72.78,5.69,0.348,15.89,348.0,0.0,348.0
HumanEval/152,coa,gemma-4b:few_shot,3,0,0,3,1.0,79.0,,0.0,2.0,80.54,1.46,0.036,11.43,466.0,0.0,466.0
HumanEval/152,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,91.0,,0.0,2.0,67.88,0.62,0.053,31.35,1295.0,0.0,1295.0
HumanEval/152,consensus,gemma-4b:few_shot,5,1,0,6,0.833,96.0,,1.0,2.0,83.62,2.38,0.678,27.3,2100.0,0.0,2100.0
HumanEval/152,consensus,gemma-4b:zero_shot,14,0,0,14,1.0,98.0,,0.0,1.93,73.08,3.54,0.53,36.07,3098.0,0.0,3098.0
HumanEval/152,coa,gemma-4b:scot,11,0,0,11,1.0,70.0,,0.0,2.0,59.41,9.92,0.215,21.18,3797.0,0.0,3797.0
HumanEval/152,swarm,gemma-4b:scot,4,0,0,4,1.0,95.0,,0.0,1.8,89.0,2.08,0.731,55.88,915.0,0.0,915.0
HumanEval/152,hybrid,gemma-4b:zero_shot,6,0,0,6,1.0,97.0,,0.0,2.86,77.2,2.85,0.55,27.45,2054.0,0.0,2054.0
HumanEval/152,hybrid,gemma-4b:cot,8,0,0,8,1.0,97.0,,0.0,2.33,77.0,2.92,0.581,54.11,1480.0,0.0,1480.0
HumanEval/152,hybrid,gemma-4b:scot,7,1,0,8,0.875,96.0,,1.0,2.0,66.75,4.54,0.429,66.45,3785.0,510.0,4295.0
HumanEval/152,hybrid,gemma-4b:few_shot,15,1,0,16,0.938,99.0,,1.0,2.63,60.61,5.85,0.393,68.38,4270.0,895.0,5165.0
HumanEval/153,actor_critic,gemma-4b:zero_shot,11,3,0,14,0.786,74.0,,1.0,2.33,73.51,2.07,0.492,14.7,2822.0,494.0,3316.0
HumanEval/152,consensus,gemma-4b:cot,7,0,0,7,1.0,97.0,,0.0,2.25,79.19,2.69,0.612,112.68,6617.0,494.0,7111.0
HumanEval/153,actor_critic,gemma-4b:cot,9,3,0,12,0.75,72.0,,1.0,2.38,75.72,1.93,0.505,15.91,4591.0,494.0,5085.0
HumanEval/153,actor_critic,gemma-4b:few_shot,17,1,0,18,0.944,80.0,,1.0,2.24,64.99,2.74,0.432,16.1,7733.0,494.0,8227.0
HumanEval/152,consensus,gemma-4b:scot,8,0,0,8,1.0,97.0,,0.0,2.33,77.0,2.92,0.581,114.78,2248.0,0.0,2248.0
HumanEval/153,atomic_swarm,gemma-4b:cot,1,2,0,3,0.333,62.0,,1.0,3.25,85.68,1.33,0.674,15.27,387.0,0.0,387.0
HumanEval/153,atomic_swarm,gemma-4b:few_shot,2,1,0,3,0.667,93.0,,1.0,3.33,61.98,0.44,0.155,13.54,4281.0,0.0,4281.0
HumanEval/153,swarm,gemma-4b:few_shot,1,0,0,1,1.0,91.0,,0.4,2.0,81.86,0.15,0.122,39.18,2276.0,0.0,2276.0
HumanEval/153,atomic_swarm,gemma-4b:zero_shot,1,2,0,3,0.333,49.0,,1.0,4.0,77.0,2.41,0.464,38.49,2605.0,0.0,2605.0
HumanEval/153,atomic_swarm,gemma-4b:scot,4,1,0,5,0.8,44.0,,1.0,3.67,55.4,5.07,0.246,26.29,406.0,0.0,406.0
HumanEval/153,swarm,gemma-4b:zero_shot,6,0,0,6,1.0,66.0,,0.2,2.71,81.54,1.52,0.619,46.39,3137.0,0.0,3137.0
HumanEval/153,swarm,gemma-4b:cot,5,2,0,7,0.714,97.0,,1.0,2.0,59.26,0.59,0.153,48.23,1646.0,0.0,1646.0
HumanEval/153,swarm,gemma-4b:scot,5,1,0,6,0.833,58.0,,1.0,4.5,91.09,1.56,0.644,49.43,5435.0,407.0,5842.0
HumanEval/153,coa,gemma-4b:few_shot,2,1,0,3,0.667,79.0,,1.0,2.0,77.3,0.85,0.13,34.32,509.0,0.0,509.0
HumanEval/153,coa,gemma-4b:scot,3,1,0,4,0.75,43.0,,1.0,3.25,68.38,3.96,0.313,39.45,919.0,0.0,919.0
HumanEval/153,consensus,gemma-4b:cot,7,4,0,11,0.636,71.0,,1.0,2.42,76.86,1.85,0.511,63.59,2445.0,0.0,2445.0
HumanEval/153,hybrid,gemma-4b:cot,9,3,0,12,0.75,72.0,,1.0,2.38,75.72,1.93,0.507,29.61,2500.0,0.0,2500.0
HumanEval/153,coa,gemma-4b:zero_shot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.04,0.008,72.73,0.0,0.0,0.0
HumanEval/153,coa,gemma-4b:cot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.04,0.008,72.46,0.0,0.0,0.0
HumanEval/153,hybrid,gemma-4b:scot,7,1,0,8,0.875,70.0,,1.0,2.67,79.34,1.7,0.548,34.95,3258.0,0.0,3258.0
HumanEval/153,hybrid,gemma-4b:zero_shot,11,3,0,14,0.786,74.0,,1.0,2.33,73.51,2.07,0.495,66.51,2369.0,0.0,2369.0
HumanEval/153,consensus,gemma-4b:zero_shot,9,4,0,13,0.692,75.0,,1.0,2.5,72.19,2.11,0.478,91.78,2718.0,0.0,2718.0
HumanEval/153,consensus,gemma-4b:few_shot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.04,0.008,81.73,0.0,0.0,0.0
HumanEval/153,consensus,gemma-4b:scot,7,2,0,9,0.778,69.0,,1.0,2.5,75.66,2.22,0.463,85.96,6890.0,0.0,6890.0
HumanEval/153,actor_critic,gemma-4b:scot,8,1,0,9,0.889,71.0,,1.0,2.6,68.14,2.78,0.41,164.07,10262.0,4482.0,14744.0
HumanEval/153,hybrid,gemma-4b:few_shot,13,4,0,17,0.765,81.0,,1.0,3.0,58.18,3.22,0.386,63.78,6574.0,3448.0,10022.0
HumanEval/154,actor_critic,gemma-4b:zero_shot,9,2,0,11,0.818,73.0,,1.0,3.46,61.37,3.29,0.315,13.43,837.0,0.0,837.0
HumanEval/154,actor_critic,gemma-4b:cot,1,4,0,5,0.2,56.0,,1.0,7.17,59.76,3.35,0.358,44.66,3422.0,0.0,3422.0
HumanEval/154,actor_critic,gemma-4b:few_shot,6,0,0,6,1.0,68.0,,0.0,3.0,77.06,2.0,0.523,10.54,3920.0,0.0,3920.0
HumanEval/154,swarm,gemma-4b:zero_shot,4,3,0,7,0.571,57.0,,1.0,2.11,80.2,1.82,0.55,20.35,693.0,0.0,693.0
HumanEval/154,swarm,gemma-4b:cot,6,5,0,11,0.545,60.0,,1.0,3.0,81.59,2.24,0.596,25.12,1022.0,0.0,1022.0
HumanEval/154,actor_critic,gemma-4b:scot,7,3,0,10,0.7,58.0,,1.0,3.45,71.43,3.82,0.282,58.19,2796.0,529.0,3325.0
HumanEval/154,atomic_swarm,gemma-4b:zero_shot,2,0,0,2,1.0,84.0,,0.5,3.33,61.59,0.76,0.125,12.78,179.0,0.0,179.0
HumanEval/154,consensus,gemma-4b:cot,6,2,0,8,0.75,68.0,,1.0,3.9,64.47,2.94,0.346,33.95,4089.0,0.0,4089.0
HumanEval/154,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,84.0,,0.5,3.67,60.85,0.76,0.042,40.0,6029.0,0.0,6029.0
HumanEval/154,swarm,gemma-4b:few_shot,1,0,0,1,1.0,85.0,,0.5,7.0,65.94,0.53,0.067,47.54,414.0,0.0,414.0
HumanEval/154,swarm,gemma-4b:scot,4,3,0,7,0.571,57.0,,1.0,2.11,80.2,1.82,0.581,57.49,2056.0,0.0,2056.0
HumanEval/154,coa,gemma-4b:zero_shot,8,1,0,9,0.889,98.0,,1.0,3.0,65.51,2.0,0.176,37.23,2476.0,0.0,2476.0
HumanEval/154,atomic_swarm,gemma-4b:cot,8,4,0,12,0.667,68.0,,1.0,5.0,72.23,2.88,0.496,46.45,2293.0,0.0,2293.0
HumanEval/154,atomic_swarm,gemma-4b:scot,2,1,0,3,0.667,53.0,,1.0,4.0,73.29,3.65,0.299,47.4,1028.0,0.0,1028.0
HumanEval/154,coa,gemma-4b:cot,7,1,0,8,0.875,89.0,,1.0,3.67,60.28,2.41,0.065,13.8,1624.0,0.0,1624.0
HumanEval/154,consensus,gemma-4b:few_shot,4,1,0,5,0.8,92.0,,1.0,4.0,53.26,1.18,0.046,43.78,1593.0,0.0,1593.0
HumanEval/154,consensus,gemma-4b:zero_shot,3,4,0,7,0.429,53.0,,1.0,4.62,65.57,2.76,0.334,54.63,2161.0,0.0,2161.0
HumanEval/154,hybrid,gemma-4b:scot,6,5,0,11,0.545,66.0,,1.0,3.42,70.14,4.18,0.237,29.88,3172.0,890.0,4062.0
HumanEval/154,hybrid,gemma-4b:zero_shot,3,6,0,9,0.333,61.0,,1.0,4.3,62.29,3.12,0.315,51.17,1896.0,155.0,2051.0
HumanEval/154,hybrid,gemma-4b:cot,11,1,0,12,0.917,77.0,,1.0,3.0,64.18,3.06,0.367,57.81,2104.0,714.0,2818.0
HumanEval/154,coa,gemma-4b:few_shot,2,0,0,2,1.0,64.0,,0.5,4.0,68.82,1.71,0.019,79.83,988.0,335.0,1323.0
HumanEval/154,coa,gemma-4b:scot,9,3,0,12,0.75,65.0,,1.0,2.81,63.86,6.53,0.203,85.04,1000.0,725.0,1725.0
HumanEval/154,consensus,gemma-4b:scot,0,0,0,0,0.0,16.0,,1.0,3.0,90.27,0.82,0.836,124.05,3288.0,324.0,3612.0
HumanEval/154,hybrid,gemma-4b:few_shot,6,2,0,8,0.75,59.0,,1.0,9.0,36.12,6.82,0.187,81.56,10180.0,8600.0,18780.0
HumanEval/155,actor_critic,gemma-4b:few_shot,5,1,0,6,0.833,83.0,,1.0,2.29,73.39,2.91,0.355,10.14,727.0,0.0,727.0
HumanEval/155,actor_critic,gemma-4b:zero_shot,12,2,0,14,0.857,88.0,,1.0,2.13,62.41,4.36,0.25,35.16,1706.0,753.0,2459.0
HumanEval/155,swarm,gemma-4b:cot,4,0,0,4,1.0,78.0,,0.0,2.2,80.74,2.27,0.412,21.41,962.0,0.0,962.0
HumanEval/155,actor_critic,gemma-4b:cot,8,0,0,8,1.0,87.0,,0.0,2.9,63.36,3.91,0.265,35.19,1814.0,0.0,1814.0
HumanEval/155,actor_critic,gemma-4b:scot,10,0,0,10,1.0,86.0,,0.0,2.18,75.87,5.27,0.202,34.39,3066.0,8192.0,11258.0
HumanEval/155,swarm,gemma-4b:scot,7,0,0,7,1.0,82.0,,0.0,2.12,74.97,2.82,0.377,21.42,930.0,0.0,930.0
HumanEval/155,swarm,gemma-4b:few_shot,1,0,0,1,1.0,73.0,,0.0,2.5,61.13,1.36,0.28,16.1,1407.0,0.0,1407.0
HumanEval/155,swarm,gemma-4b:zero_shot,7,0,0,7,1.0,81.0,,0.0,2.12,75.25,2.73,0.391,40.81,2525.0,0.0,2525.0
HumanEval/155,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,83.0,,0.0,3.5,73.16,2.91,0.407,15.46,181.0,0.0,181.0
HumanEval/155,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,62.0,,0.0,3.2,75.12,3.82,0.355,16.65,123.0,0.0,123.0
HumanEval/155,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,94.0,,0.4,2.0,68.45,0.73,0.142,15.13,636.0,0.0,636.0
HumanEval/155,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,55.0,,0.0,3.4,74.6,5.18,0.208,18.36,320.0,0.0,320.0
HumanEval/155,coa,gemma-4b:zero_shot,6,1,0,7,0.857,94.0,,1.0,2.0,73.4,2.36,0.083,11.15,127.0,0.0,127.0
HumanEval/155,consensus,gemma-4b:scot,8,0,0,8,1.0,82.0,,0.0,2.11,73.68,2.91,0.328,30.21,2207.0,0.0,2207.0
HumanEval/155,coa,gemma-4b:few_shot,5,0,0,5,1.0,89.0,,0.4,2.0,78.99,1.91,0.039,31.46,488.0,0.0,488.0
HumanEval/155,coa,gemma-4b:cot,3,0,0,3,1.0,46.0,,0.0,2.42,65.79,7.18,0.202,39.77,296.0,0.0,296.0
HumanEval/155,hybrid,gemma-4b:scot,8,0,0,8,1.0,85.0,,0.0,3.0,65.02,4.55,0.213,25.09,2022.0,0.0,2022.0
HumanEval/155,consensus,gemma-4b:few_shot,7,0,0,7,1.0,100.0,,0.4,2.0,60.11,1.27,0.111,48.18,871.0,0.0,871.0
HumanEval/155,coa,gemma-4b:scot,4,0,4,8,0.5,49.0,,1.0,3.07,62.32,16.09,0.079,46.01,1104.0,2.0,1106.0
HumanEval/155,hybrid,gemma-4b:zero_shot,7,3,0,10,0.7,88.0,,1.0,2.91,61.13,4.36,0.242,46.81,1650.0,411.0,2061.0
HumanEval/155,hybrid,gemma-4b:cot,8,0,0,8,1.0,87.0,,0.0,2.9,63.36,3.91,0.263,45.13,1378.0,0.0,1378.0
HumanEval/155,consensus,gemma-4b:zero_shot,4,3,0,7,0.571,84.0,,1.0,2.88,69.13,3.27,0.315,69.99,1679.0,0.0,1679.0
HumanEval/155,hybrid,gemma-4b:few_shot,21,2,0,23,0.913,93.0,,1.0,3.15,39.76,9.27,0.123,34.43,4547.0,604.0,5151.0
HumanEval/155,consensus,gemma-4b:cot,4,2,0,6,0.667,77.0,,1.0,4.0,62.89,4.0,0.269,74.89,4046.0,2573.0,6619.0
HumanEval/156,actor_critic,gemma-4b:few_shot,9,2,0,11,0.818,86.0,,1.0,3.86,52.78,4.21,0.184,13.73,2878.0,0.0,2878.0
