task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/151,hybrid,gemma-27b:few_shot,29,1,0,30,0.967,91.0,,1.0,2.18,52.39,6.13,0.219,63.7,2843.0,0.0,2843.0
HumanEval/152,atomic_swarm,gemma-27b:cot,3,0,0,3,1.0,56.0,,0.0,2.17,75.36,4.77,0.413,27.57,345.0,0.0,345.0
HumanEval/151,hybrid,gemma-27b:scot,9,0,0,9,1.0,80.0,,0.167,2.4,74.59,2.4,0.468,71.14,563.0,0.0,563.0
HumanEval/152,atomic_swarm,gemma-27b:scot,3,0,0,3,1.0,63.0,,0.0,2.0,74.63,4.62,0.421,25.54,1871.0,0.0,1871.0
HumanEval/152,swarm,gemma-27b:zero_shot,1,0,0,1,1.0,92.0,,0.0,2.0,88.22,1.46,0.877,76.7,1333.0,0.0,1333.0
HumanEval/152,swarm,gemma-27b:scot,0,0,1,1,0.0,,,1.0,2.06,66.92,4.46,0.479,84.8,7335.0,0.0,7335.0
HumanEval/152,coa,gemma-27b:cot,12,1,0,13,0.923,88.0,,1.0,1.87,71.62,6.08,0.356,29.77,7967.0,0.0,7967.0
HumanEval/151,hybrid,gemma-27b:zero_shot,23,2,0,25,0.92,88.0,,1.0,2.15,56.7,4.53,0.268,111.15,5290.0,0.0,5290.0
HumanEval/152,coa,gemma-27b:scot,14,0,0,14,1.0,81.0,,0.0,1.82,69.5,7.85,0.283,35.51,1466.0,0.0,1466.0
HumanEval/152,coa,gemma-27b:few_shot,10,1,0,11,0.909,93.0,,1.0,1.79,62.8,3.31,0.029,17.93,471.0,0.0,471.0
HumanEval/151,consensus,gemma-27b:scot,19,0,0,19,1.0,86.0,,0.167,2.2,62.28,3.73,0.33,152.83,3206.0,0.0,3206.0
HumanEval/152,consensus,gemma-27b:cot,12,0,0,12,1.0,98.0,,0.0,2.0,74.3,3.46,0.55,68.31,2761.0,0.0,2761.0
HumanEval/153,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,33.0,,1.0,2.0,84.58,0.11,0.071,13.99,895.0,0.0,895.0
HumanEval/152,consensus,gemma-27b:scot,8,1,0,9,0.889,91.0,,1.0,2.2,75.92,3.15,0.57,75.95,5496.0,0.0,5496.0
HumanEval/152,coa,gemma-27b:zero_shot,13,0,0,13,1.0,73.0,,0.0,1.88,71.81,6.77,0.318,69.27,5791.0,0.0,5791.0
HumanEval/152,consensus,gemma-27b:few_shot,10,0,0,10,1.0,100.0,,0.0,2.0,52.83,1.62,0.021,77.28,1166.0,0.0,1166.0
HumanEval/152,hybrid,gemma-27b:cot,8,2,0,10,0.8,84.0,,1.0,2.4,46.11,2.69,0.044,45.15,1910.0,0.0,1910.0
HumanEval/152,hybrid,gemma-27b:zero_shot,23,1,0,24,0.958,99.0,,1.0,2.08,56.52,5.62,0.369,65.47,3953.0,0.0,3953.0
HumanEval/152,consensus,gemma-27b:zero_shot,9,1,0,10,0.9,97.0,,1.0,2.0,76.94,3.15,0.589,116.32,6217.0,0.0,6217.0
HumanEval/152,hybrid,gemma-27b:scot,5,1,0,6,0.833,96.0,,1.0,1.86,85.18,2.31,0.705,60.07,2936.0,0.0,2936.0
HumanEval/153,swarm,gemma-27b:cot,0,1,0,1,0.0,33.0,,1.0,2.0,81.86,0.15,0.068,46.07,1929.0,0.0,1929.0
HumanEval/153,swarm,gemma-27b:few_shot,1,0,0,1,1.0,90.0,,0.2,2.0,84.58,0.11,0.114,36.86,636.0,0.0,636.0
HumanEval/153,atomic_swarm,gemma-27b:zero_shot,1,2,0,3,0.333,92.0,,1.0,2.0,69.94,0.3,0.103,36.5,2263.0,0.0,2263.0
HumanEval/153,atomic_swarm,gemma-27b:few_shot,2,1,0,3,0.667,93.0,,1.0,2.33,67.45,0.33,0.102,14.21,1255.0,0.0,1255.0
HumanEval/153,atomic_swarm,gemma-27b:scot,2,1,0,3,0.667,32.0,,1.0,4.33,68.86,3.89,0.344,35.48,2074.0,0.0,2074.0
HumanEval/153,atomic_swarm,gemma-27b:cot,2,1,0,3,0.667,42.0,,1.0,4.0,74.63,2.7,0.446,51.73,2357.0,0.0,2357.0
HumanEval/153,swarm,gemma-27b:scot,3,0,0,3,1.0,67.0,,0.2,3.5,82.16,1.93,0.537,72.4,4973.0,0.0,4973.0
HumanEval/152,hybrid,gemma-27b:few_shot,13,1,0,14,0.929,94.0,,1.0,2.12,66.02,4.62,0.457,94.23,1784.0,0.0,1784.0
HumanEval/153,coa,gemma-27b:scot,12,5,0,17,0.706,57.0,,1.0,3.67,64.79,5.3,0.252,44.5,752.0,0.0,752.0
HumanEval/153,coa,gemma-27b:few_shot,5,3,0,8,0.625,92.0,,1.0,2.0,76.88,0.85,0.136,41.57,910.0,0.0,910.0
HumanEval/153,coa,gemma-27b:cot,10,3,0,13,0.769,62.0,,1.0,2.56,69.51,3.63,0.353,63.75,1689.0,0.0,1689.0
HumanEval/153,consensus,gemma-27b:zero_shot,23,1,0,24,0.958,69.0,,1.0,5.0,80.65,2.48,0.441,78.92,4311.0,0.0,4311.0
HumanEval/153,consensus,gemma-27b:cot,12,1,0,13,0.923,77.0,,1.0,2.29,71.86,2.19,0.466,83.32,2851.0,0.0,2851.0
HumanEval/153,hybrid,gemma-27b:cot,19,2,0,21,0.905,98.0,,1.0,2.0,43.67,1.59,0.031,46.16,4315.0,0.0,4315.0
HumanEval/153,consensus,gemma-27b:scot,14,0,0,14,1.0,59.0,,0.2,3.67,88.21,2.26,0.481,85.27,7269.0,0.0,7269.0
HumanEval/154,swarm,gemma-27b:zero_shot,1,0,0,1,1.0,48.0,,0.0,2.0,84.58,0.18,0.166,15.83,8687.0,0.0,8687.0
HumanEval/153,coa,gemma-27b:zero_shot,11,1,0,12,0.917,61.0,,1.0,3.4,64.15,4.85,0.275,87.48,8541.0,0.0,8541.0
HumanEval/153,consensus,gemma-27b:few_shot,9,3,0,12,0.75,98.0,,1.0,2.0,52.19,0.93,0.05,88.85,1362.0,0.0,1362.0
HumanEval/153,hybrid,gemma-27b:zero_shot,17,4,0,21,0.81,59.0,,1.0,6.0,84.71,2.3,0.449,62.2,1887.0,0.0,1887.0
HumanEval/154,atomic_swarm,gemma-27b:few_shot,3,0,0,3,1.0,92.0,,0.5,2.0,69.94,0.47,0.055,11.59,362.0,0.0,362.0
HumanEval/154,atomic_swarm,gemma-27b:scot,0,3,0,3,0.0,31.0,,1.0,2.0,78.57,2.94,0.419,20.91,265.0,0.0,265.0
HumanEval/154,atomic_swarm,gemma-27b:zero_shot,3,0,0,3,1.0,81.0,,0.25,2.0,69.94,0.47,0.085,34.34,1752.0,0.0,1752.0
HumanEval/154,swarm,gemma-27b:few_shot,1,0,0,1,1.0,71.0,,0.75,2.0,84.58,0.18,0.188,38.06,2573.0,0.0,2573.0
HumanEval/154,atomic_swarm,gemma-27b:cot,1,2,0,3,0.333,46.0,,1.0,2.4,82.98,2.35,0.474,41.8,2861.0,0.0,2861.0
HumanEval/153,hybrid,gemma-27b:few_shot,10,3,0,13,0.769,71.0,,1.0,2.93,69.52,2.44,0.402,69.63,2617.0,0.0,2617.0
HumanEval/153,hybrid,gemma-27b:scot,7,0,0,7,1.0,68.0,,0.2,2.88,79.88,1.63,0.56,80.49,1190.0,0.0,1190.0
HumanEval/154,swarm,gemma-27b:scot,0,7,0,7,0.0,54.0,,1.0,1.88,86.44,1.71,0.532,54.96,1290.0,0.0,1290.0
HumanEval/154,swarm,gemma-27b:cot,6,1,0,7,0.857,64.0,,1.0,2.12,81.77,1.76,0.558,68.07,1378.0,0.0,1378.0
HumanEval/154,coa,gemma-27b:zero_shot,9,0,0,9,1.0,54.0,,0.0,2.42,72.42,4.29,0.289,22.01,1728.0,0.0,1728.0
HumanEval/154,coa,gemma-27b:few_shot,9,0,0,9,1.0,100.0,,0.5,2.0,76.88,1.35,0.056,12.04,642.0,0.0,642.0
HumanEval/154,consensus,gemma-27b:zero_shot,26,1,0,27,0.963,81.0,,1.0,2.04,57.38,4.12,0.265,68.99,2633.0,0.0,2633.0
HumanEval/154,consensus,gemma-27b:cot,17,2,0,19,0.895,78.0,,1.0,2.05,62.73,3.41,0.335,71.32,2743.0,0.0,2743.0
HumanEval/155,swarm,gemma-27b:zero_shot,1,0,0,1,1.0,100.0,,0.6,2.0,81.87,0.27,0.228,14.38,902.0,0.0,902.0
HumanEval/154,coa,gemma-27b:scot,9,0,0,9,1.0,61.0,,0.0,2.25,73.73,4.06,0.294,55.47,1077.0,0.0,1077.0
HumanEval/154,coa,gemma-27b:cot,12,4,0,16,0.75,66.0,,1.0,2.11,69.54,4.12,0.324,57.76,1875.0,0.0,1875.0
HumanEval/155,swarm,gemma-27b:cot,1,0,0,1,1.0,100.0,,0.2,3.0,74.01,0.45,0.161,15.87,2090.0,0.0,2090.0
HumanEval/155,swarm,gemma-27b:scot,1,0,0,1,1.0,100.0,,0.4,2.0,79.14,0.36,0.322,16.04,706.0,0.0,706.0
HumanEval/155,atomic_swarm,gemma-27b:zero_shot,3,0,0,3,1.0,100.0,,0.4,2.0,68.96,0.73,0.167,13.26,1823.0,0.0,1823.0
HumanEval/154,hybrid,gemma-27b:zero_shot,12,4,0,16,0.75,74.0,,1.0,4.0,47.04,4.88,0.22,64.66,1875.0,0.0,1875.0
HumanEval/155,swarm,gemma-27b:few_shot,1,0,0,1,1.0,100.0,,0.2,3.0,76.12,0.36,0.363,17.91,2316.0,0.0,2316.0
HumanEval/155,atomic_swarm,gemma-27b:cot,3,0,0,3,1.0,100.0,,0.4,2.0,65.94,1.0,0.151,15.62,2729.0,0.0,2729.0
HumanEval/154,consensus,gemma-27b:few_shot,15,1,0,16,0.938,100.0,,1.0,2.0,47.9,1.94,0.077,89.18,1670.0,0.0,1670.0
HumanEval/154,hybrid,gemma-27b:scot,12,1,0,13,0.923,74.0,,1.0,2.14,70.25,2.65,0.429,76.52,712.0,0.0,712.0
HumanEval/154,hybrid,gemma-27b:cot,12,4,0,16,0.75,75.0,,1.0,3.33,52.36,4.18,0.258,80.53,2662.0,0.0,2662.0
HumanEval/155,atomic_swarm,gemma-27b:few_shot,2,0,0,2,1.0,94.0,,0.4,2.0,68.31,0.73,0.139,37.46,1255.0,0.0,1255.0
HumanEval/155,coa,gemma-27b:zero_shot,10,2,0,12,0.833,98.0,,1.0,2.0,66.25,3.09,0.053,18.12,1383.0,0.0,1383.0
HumanEval/155,coa,gemma-27b:cot,13,2,0,15,0.867,98.0,,1.0,2.0,62.12,3.64,0.065,19.96,1569.0,0.0,1569.0
HumanEval/154,consensus,gemma-27b:scot,8,2,0,10,0.8,74.0,,1.0,3.36,64.33,3.06,0.368,134.47,2873.0,0.0,2873.0
HumanEval/155,atomic_swarm,gemma-27b:scot,3,0,0,3,1.0,57.0,,0.0,2.4,76.55,4.0,0.288,52.45,629.0,0.0,629.0
HumanEval/155,coa,gemma-27b:few_shot,9,0,0,9,1.0,100.0,,0.4,2.33,71.63,2.36,0.099,14.34,511.0,0.0,511.0
HumanEval/155,consensus,gemma-27b:cot,16,0,0,16,1.0,100.0,,0.4,2.12,45.75,3.18,0.051,50.95,2058.0,0.0,2058.0
HumanEval/155,coa,gemma-27b:scot,22,0,0,22,1.0,68.0,,0.0,2.18,72.47,6.91,0.175,24.53,656.0,0.0,656.0
HumanEval/155,consensus,gemma-27b:few_shot,9,0,0,9,1.0,100.0,,0.4,2.0,55.77,1.73,0.078,56.36,1820.0,0.0,1820.0
HumanEval/156,swarm,gemma-27b:zero_shot,1,0,0,1,1.0,100.0,,0.333,2.0,84.58,0.16,0.08,14.01,861.0,0.0,861.0
HumanEval/154,hybrid,gemma-27b:few_shot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.06,0.008,126.81,0.0,0.0,0.0
HumanEval/155,consensus,gemma-27b:zero_shot,20,3,0,23,0.87,100.0,,1.0,2.0,41.52,4.27,0.015,73.82,2200.0,0.0,2200.0
HumanEval/155,hybrid,gemma-27b:cot,18,5,0,23,0.783,100.0,,1.0,2.17,39.78,4.64,0.018,47.38,1369.0,0.0,1369.0
HumanEval/156,atomic_swarm,gemma-27b:zero_shot,2,1,0,3,0.667,80.0,,1.0,3.75,75.83,2.05,0.333,19.24,168.0,0.0,168.0
HumanEval/156,atomic_swarm,gemma-27b:cot,2,1,0,3,0.667,78.0,,1.0,4.25,75.59,2.16,0.311,20.6,226.0,0.0,226.0
HumanEval/156,swarm,gemma-27b:cot,2,0,0,2,1.0,100.0,,0.333,2.0,76.34,0.26,0.146,35.37,1127.0,0.0,1127.0
HumanEval/155,consensus,gemma-27b:scot,20,0,0,20,1.0,74.0,,0.0,2.5,81.48,3.73,0.399,95.64,3993.0,0.0,3993.0
HumanEval/156,swarm,gemma-27b:few_shot,2,0,0,2,1.0,100.0,,0.333,2.0,76.34,0.26,0.141,33.89,803.0,0.0,803.0
HumanEval/156,atomic_swarm,gemma-27b:few_shot,2,1,0,3,0.667,95.0,,1.0,2.67,65.49,0.53,0.024,12.72,1762.0,0.0,1762.0
HumanEval/155,hybrid,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.182,53.71,1418.0,0.0,1418.0
HumanEval/156,atomic_swarm,gemma-27b:scot,2,1,0,3,0.667,60.0,,1.0,4.0,71.89,3.37,0.243,25.65,1036.0,0.0,1036.0
HumanEval/156,swarm,gemma-27b:scot,1,0,0,1,1.0,70.0,,0.0,2.5,88.38,1.32,0.431,63.21,2337.0,0.0,2337.0
HumanEval/156,coa,gemma-27b:zero_shot,60,0,0,60,1.0,85.0,,0.0,3.11,62.03,5.95,0.204,30.32,363.0,0.0,363.0
HumanEval/155,hybrid,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.16,105.89,1529.0,0.0,1529.0
HumanEval/155,hybrid,gemma-27b:scot,11,0,0,11,1.0,84.0,,0.0,2.08,68.73,3.45,0.309,102.01,425.0,0.0,425.0
HumanEval/156,coa,gemma-27b:few_shot,14,0,0,14,1.0,100.0,,0.667,3.93,49.16,3.16,0.109,44.39,3188.0,0.0,3188.0
HumanEval/156,consensus,gemma-27b:few_shot,5,2,0,7,0.714,93.0,,1.0,7.43,34.26,3.21,0.09,71.46,5558.0,0.0,5558.0
HumanEval/156,coa,gemma-27b:cot,13,1,0,14,0.929,100.0,,1.0,4.5,57.56,3.89,0.089,68.29,5789.0,0.0,5789.0
HumanEval/156,consensus,gemma-27b:zero_shot,30,0,0,30,1.0,100.0,,0.333,2.0,37.79,3.21,0.038,84.01,3496.0,0.0,3496.0
HumanEval/156,consensus,gemma-27b:scot,23,1,0,24,0.958,74.0,,1.0,2.75,79.44,2.79,0.311,88.31,4026.0,0.0,4026.0
HumanEval/156,coa,gemma-27b:scot,55,0,0,55,1.0,57.0,,0.0,2.36,62.89,8.32,0.135,71.74,4278.0,0.0,4278.0
HumanEval/157,swarm,gemma-27b:zero_shot,1,0,0,1,1.0,100.0,,0.2,4.0,73.24,0.55,0.123,17.41,4505.0,0.0,4505.0
HumanEval/157,swarm,gemma-27b:cot,1,0,0,1,1.0,100.0,,0.2,4.0,74.93,0.55,0.096,18.47,333.0,0.0,333.0
HumanEval/157,atomic_swarm,gemma-27b:zero_shot,1,2,0,3,0.333,93.0,,1.0,1.75,89.37,1.91,0.675,16.31,1789.0,0.0,1789.0
HumanEval/156,hybrid,gemma-27b:zero_shot,72,2,0,74,0.973,68.0,,1.0,2.0,71.77,5.89,0.198,71.64,4626.0,0.0,4626.0
HumanEval/157,swarm,gemma-27b:few_shot,1,0,0,1,1.0,100.0,,0.2,4.0,73.24,0.55,0.128,19.25,2082.0,0.0,2082.0
HumanEval/156,hybrid,gemma-27b:cot,6,1,0,7,0.857,97.0,,1.0,7.29,34.63,3.16,0.07,61.75,2609.0,0.0,2609.0
HumanEval/157,atomic_swarm,gemma-27b:cot,3,0,0,3,1.0,79.0,,0.2,1.33,73.54,4.36,0.408,21.23,222.0,0.0,222.0
HumanEval/157,atomic_swarm,gemma-27b:scot,2,1,0,3,0.667,81.0,,1.0,2.0,72.62,4.73,0.368,22.49,597.0,0.0,597.0
HumanEval/157,swarm,gemma-27b:scot,4,0,0,4,1.0,95.0,,0.2,2.4,85.47,2.27,0.562,38.05,693.0,0.0,693.0
HumanEval/157,atomic_swarm,gemma-27b:few_shot,1,2,0,3,0.333,85.0,,1.0,2.67,64.14,0.91,0.138,14.84,1033.0,0.0,1033.0
HumanEval/156,hybrid,gemma-27b:scot,3,3,0,6,0.5,82.0,,1.0,5.43,67.92,3.58,0.184,81.57,2045.0,0.0,2045.0
HumanEval/156,hybrid,gemma-27b:few_shot,5,3,0,8,0.625,80.0,,1.0,5.33,57.07,3.47,0.209,66.87,3255.0,0.0,3255.0
HumanEval/157,coa,gemma-27b:cot,6,3,0,9,0.667,88.0,,1.0,3.5,65.35,5.73,0.267,25.32,3828.0,0.0,3828.0
HumanEval/157,coa,gemma-27b:zero_shot,5,4,0,9,0.556,83.0,,1.0,2.75,68.98,7.27,0.234,28.43,3998.0,0.0,3998.0
HumanEval/156,consensus,gemma-27b:cot,5,1,0,6,0.833,79.0,,1.0,6.57,54.27,4.0,0.195,148.87,4406.0,0.0,4406.0
HumanEval/157,consensus,gemma-27b:cot,6,2,0,8,0.75,91.0,,1.0,4.33,64.31,4.64,0.293,75.09,3052.0,0.0,3052.0
HumanEval/157,coa,gemma-27b:few_shot,4,5,0,9,0.444,67.0,,1.0,4.44,56.49,4.09,0.051,51.86,3398.0,0.0,3398.0
HumanEval/158,swarm,gemma-27b:zero_shot,1,0,0,1,1.0,100.0,,0.333,2.0,81.86,0.27,0.073,14.1,2625.0,0.0,2625.0
HumanEval/157,coa,gemma-27b:scot,13,7,0,20,0.65,82.0,,1.0,3.0,67.56,9.73,0.172,77.98,2231.0,0.0,2231.0
HumanEval/157,hybrid,gemma-27b:zero_shot,7,3,0,10,0.7,89.0,,1.0,4.67,58.95,5.73,0.228,64.91,2382.0,0.0,2382.0
HumanEval/158,swarm,gemma-27b:few_shot,1,0,0,1,1.0,100.0,,0.667,2.0,84.58,0.2,0.17,14.14,767.0,0.0,767.0
HumanEval/158,swarm,gemma-27b:cot,4,0,0,4,1.0,76.0,,0.0,2.8,82.01,2.0,0.564,30.8,3652.0,0.0,3652.0
HumanEval/157,hybrid,gemma-27b:few_shot,12,4,0,16,0.75,85.0,,1.0,3.16,59.81,7.18,0.202,69.06,2848.0,0.0,2848.0
HumanEval/157,hybrid,gemma-27b:cot,5,4,0,9,0.556,77.0,,1.0,5.33,37.41,4.45,0.056,73.59,5205.0,0.0,5205.0
HumanEval/157,consensus,gemma-27b:few_shot,4,2,0,6,0.667,81.0,,1.0,4.67,46.84,2.64,0.067,108.0,1683.0,0.0,1683.0
HumanEval/158,atomic_swarm,gemma-27b:cot,2,0,0,2,1.0,48.0,,0.0,3.6,76.49,3.47,0.144,19.96,2719.0,0.0,2719.0
HumanEval/158,atomic_swarm,gemma-27b:few_shot,3,0,0,3,1.0,100.0,,0.667,2.0,69.94,0.53,0.07,11.99,3068.0,0.0,3068.0
HumanEval/157,consensus,gemma-27b:zero_shot,5,2,0,7,0.714,90.0,,1.0,4.5,66.05,4.36,0.312,120.29,2488.0,0.0,2488.0
HumanEval/158,coa,gemma-27b:few_shot,6,1,0,7,0.857,100.0,,1.0,2.86,73.24,1.67,0.063,11.95,1790.0,0.0,1790.0
HumanEval/157,hybrid,gemma-27b:scot,2,4,0,6,0.333,82.0,,1.0,3.86,72.66,3.64,0.377,98.7,2467.0,0.0,2467.0
HumanEval/158,coa,gemma-27b:cot,17,0,0,17,1.0,69.0,,0.0,2.63,61.95,5.87,0.232,25.26,489.0,0.0,489.0
HumanEval/157,consensus,gemma-27b:scot,6,2,0,8,0.75,92.0,,1.0,3.33,70.28,3.91,0.365,143.72,3669.0,0.0,3669.0
HumanEval/158,atomic_swarm,gemma-27b:scot,2,0,0,2,1.0,49.0,,0.0,3.17,76.11,4.2,0.322,41.78,252.0,0.0,252.0
HumanEval/158,consensus,gemma-27b:few_shot,9,1,0,10,0.9,100.0,,1.0,2.0,54.83,1.4,0.02,34.89,1259.0,0.0,1259.0
HumanEval/158,coa,gemma-27b:scot,13,1,0,14,0.929,58.0,,1.0,3.05,61.01,9.47,0.136,40.08,3320.0,0.0,3320.0
HumanEval/158,hybrid,gemma-27b:cot,19,4,0,23,0.826,88.0,,1.0,2.21,57.75,4.6,0.247,46.77,1695.0,0.0,1695.0
HumanEval/158,swarm,gemma-27b:scot,8,3,0,11,0.727,82.0,,1.0,2.33,70.91,2.93,0.376,89.95,2019.0,0.0,2019.0
HumanEval/159,swarm,gemma-27b:zero_shot,1,0,0,1,1.0,80.0,,0.0,2.0,84.58,0.1,0.084,42.14,170.0,0.0,170.0
HumanEval/159,swarm,gemma-27b:cot,1,0,0,1,1.0,80.0,,0.0,2.0,81.86,0.14,0.161,45.85,2439.0,0.0,2439.0
HumanEval/159,atomic_swarm,gemma-27b:cot,3,0,0,3,1.0,100.0,,0.2,2.0,66.92,0.38,0.067,14.32,3831.0,0.0,3831.0
HumanEval/159,swarm,gemma-27b:few_shot,1,0,0,1,1.0,80.0,,0.0,2.0,84.58,0.1,0.067,35.93,759.0,0.0,759.0
HumanEval/159,atomic_swarm,gemma-27b:few_shot,2,0,0,2,1.0,93.0,,0.2,2.0,69.94,0.28,0.087,12.55,534.0,0.0,534.0
HumanEval/159,swarm,gemma-27b:scot,5,0,0,5,1.0,78.0,,0.0,1.83,73.04,1.55,0.728,63.65,3274.0,0.0,3274.0
HumanEval/159,atomic_swarm,gemma-27b:scot,3,0,0,3,1.0,61.0,,0.0,1.5,44.2,3.45,0.416,32.71,3711.0,0.0,3711.0
HumanEval/159,coa,gemma-27b:cot,15,0,0,15,1.0,93.0,,0.4,2.47,56.24,1.72,0.05,21.7,2380.0,0.0,2380.0
HumanEval/158,hybrid,gemma-27b:few_shot,16,2,0,18,0.889,88.0,,1.0,2.19,59.23,4.53,0.287,84.7,1516.0,0.0,1516.0
HumanEval/158,consensus,gemma-27b:cot,16,0,0,16,1.0,85.0,,0.0,2.24,64.96,3.6,0.338,124.15,2026.0,0.0,2026.0
HumanEval/159,coa,gemma-27b:few_shot,10,1,0,11,0.909,92.0,,1.0,2.08,67.99,1.1,0.037,37.47,1073.0,0.0,1073.0
HumanEval/158,consensus,gemma-27b:scot,11,0,0,11,1.0,84.0,,0.0,2.25,67.52,3.53,0.343,139.83,4497.0,0.0,4497.0
HumanEval/160,swarm,gemma-27b:cot,0,1,0,1,0.0,73.0,,1.0,1.0,100.0,0.38,0.038,18.79,4271.0,0.0,4271.0
HumanEval/159,consensus,gemma-27b:scot,16,0,0,16,1.0,69.0,,0.0,1.5,94.59,1.72,0.703,80.73,3135.0,0.0,3135.0
HumanEval/158,hybrid,gemma-27b:scot,0,0,0,0,0.0,17.0,,1.0,0.0,100.0,0.07,0.006,142.13,0.0,0.0,0.0
HumanEval/159,coa,gemma-27b:scot,8,13,0,21,0.381,59.0,,1.0,2.5,56.79,5.03,0.296,68.27,858.0,0.0,858.0
HumanEval/159,consensus,gemma-27b:few_shot,15,0,0,15,1.0,100.0,,0.4,2.0,48.87,1.07,0.035,88.31,2651.0,0.0,2651.0
HumanEval/160,atomic_swarm,gemma-27b:few_shot,1,2,0,3,0.333,100.0,,1.0,1.67,69.32,0.35,0.022,12.13,1772.0,0.0,1772.0
HumanEval/159,hybrid,gemma-27b:few_shot,14,1,0,15,0.933,93.0,,1.0,2.89,64.36,3.03,0.474,67.8,1982.0,0.0,1982.0
HumanEval/160,swarm,gemma-27b:few_shot,1,0,0,1,1.0,100.0,,0.0,2.0,81.86,0.15,0.092,43.41,1622.0,0.0,1622.0
HumanEval/160,atomic_swarm,gemma-27b:cot,1,2,0,3,0.333,46.0,,1.0,3.8,69.21,3.19,0.457,46.35,1299.0,0.0,1299.0
HumanEval/160,atomic_swarm,gemma-27b:scot,0,3,0,3,0.0,42.0,,1.0,4.33,62.36,4.81,0.334,52.33,1026.0,0.0,1026.0
HumanEval/160,swarm,gemma-27b:zero_shot,1,1,0,2,0.5,36.0,,1.0,1.5,59.99,2.62,0.454,85.9,3216.0,0.0,3216.0
HumanEval/160,coa,gemma-27b:cot,7,3,0,10,0.7,100.0,,1.0,1.6,58.55,1.92,0.038,16.75,2136.0,0.0,2136.0
HumanEval/160,swarm,gemma-27b:scot,1,1,0,2,0.5,64.0,,1.0,3.67,79.12,1.65,0.703,79.44,1698.0,0.0,1698.0
HumanEval/159,consensus,gemma-27b:cot,0,0,0,0,0.0,29.0,,1.0,0.0,100.0,0.03,0.006,155.72,0.0,0.0,0.0
HumanEval/160,coa,gemma-27b:few_shot,4,5,0,9,0.444,100.0,,1.0,1.67,67.34,1.27,0.037,15.94,2500.0,0.0,2500.0
HumanEval/159,hybrid,gemma-27b:cot,7,1,0,8,0.875,100.0,,1.0,4.12,44.69,1.17,0.043,132.75,1857.0,0.0,1857.0
HumanEval/161,swarm,gemma-27b:zero_shot,1,0,0,1,1.0,56.0,,0.0,2.0,84.58,0.16,0.114,11.09,2030.0,0.0,2030.0
HumanEval/161,swarm,gemma-27b:cot,1,0,0,1,1.0,56.0,,0.0,2.0,84.58,0.16,0.114,13.99,1606.0,0.0,1606.0
HumanEval/160,consensus,gemma-27b:few_shot,11,5,0,16,0.688,92.0,,1.0,2.5,43.14,1.58,0.056,51.8,1472.0,0.0,1472.0
HumanEval/160,coa,gemma-27b:scot,4,7,0,11,0.364,50.0,,1.0,3.2,59.9,6.08,0.237,41.33,353.0,0.0,353.0
HumanEval/160,consensus,gemma-27b:scot,9,2,0,11,0.818,87.0,,1.0,2.5,72.4,2.31,0.511,75.93,3966.0,0.0,3966.0
HumanEval/160,consensus,gemma-27b:cot,13,6,0,19,0.684,90.0,,1.0,2.25,65.39,3.04,0.403,83.28,3342.0,0.0,3342.0
HumanEval/161,swarm,gemma-27b:scot,1,0,0,1,1.0,56.0,,0.0,2.0,100.0,0.37,0.298,16.56,3905.0,0.0,3905.0
HumanEval/161,swarm,gemma-27b:few_shot,1,0,0,1,1.0,81.0,,0.333,2.0,84.58,0.16,0.142,13.3,409.0,0.0,409.0
HumanEval/159,hybrid,gemma-27b:scot,9,0,0,9,1.0,84.0,,0.0,1.9,78.54,1.66,0.694,156.16,833.0,0.0,833.0
HumanEval/161,atomic_swarm,gemma-27b:cot,11,2,0,13,0.846,83.0,,1.0,2.29,67.12,2.89,0.099,19.93,385.0,0.0,385.0
HumanEval/160,hybrid,gemma-27b:cot,19,8,0,27,0.704,100.0,,1.0,2.0,39.38,2.12,0.051,72.95,1891.0,0.0,1891.0
HumanEval/161,coa,gemma-27b:cot,12,0,0,12,1.0,98.0,,0.667,2.0,67.31,1.79,0.098,34.74,233.0,0.0,233.0
HumanEval/160,hybrid,gemma-27b:scot,10,2,0,12,0.833,87.0,,1.0,2.46,71.04,2.38,0.512,75.85,1150.0,0.0,1150.0
HumanEval/160,hybrid,gemma-27b:few_shot,19,5,0,24,0.792,90.0,,1.0,2.56,53.42,4.81,0.289,77.98,3330.0,0.0,3330.0
HumanEval/161,coa,gemma-27b:few_shot,9,0,0,9,1.0,100.0,,0.667,2.44,71.68,1.42,0.084,14.12,351.0,0.0,351.0
HumanEval/161,coa,gemma-27b:scot,8,1,0,9,0.889,48.0,,1.0,3.92,60.65,5.95,0.196,47.12,254.0,0.0,254.0
HumanEval/161,atomic_swarm,gemma-27b:few_shot,2,0,0,2,1.0,95.0,,0.667,2.0,70.19,0.42,0.05,75.04,1859.0,0.0,1859.0
