task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,norm_config
HumanEval/147,baseline,gemma-27b:few_shot,4,5,0,9,0.444,86.0,0.0,1.0,2.4,77.16,2.35,0.47,411.0,0.0,411.0,
HumanEval/148,baseline,gemma-27b:few_shot,7,3,0,10,0.7,100.0,0.0,1.0,2.0,54.83,1.0,0.026,708.0,0.0,708.0,
HumanEval/149,baseline,gemma-27b:few_shot,7,1,0,8,0.875,75.0,0.0,1.0,2.22,82.16,1.71,0.555,2189.0,0.0,2189.0,
HumanEval/150,baseline,gemma-27b:few_shot,5,0,0,5,1.0,100.0,0.0,0.5,4.6,50.19,2.4,0.13,1345.0,0.0,1345.0,
HumanEval/151,baseline,gemma-27b:few_shot,8,2,0,10,0.8,100.0,0.0,1.0,2.0,52.34,1.4,0.177,380.0,0.0,380.0,
HumanEval/152,baseline,gemma-27b:few_shot,9,0,0,9,1.0,100.0,0.0,0.0,2.0,54.62,1.46,0.023,467.0,0.0,467.0,
HumanEval/153,baseline,gemma-27b:few_shot,8,1,0,9,0.889,97.0,0.0,1.0,2.0,56.85,0.67,0.036,514.0,0.0,514.0,
HumanEval/154,baseline,gemma-27b:few_shot,12,0,0,12,1.0,100.0,0.0,0.5,2.0,52.58,1.41,0.103,556.0,0.0,556.0,
HumanEval/155,baseline,gemma-27b:few_shot,7,0,0,7,1.0,100.0,0.0,0.4,2.0,59.79,1.27,0.09,1800.0,0.0,1800.0,
HumanEval/156,baseline,gemma-27b:few_shot,3,1,0,4,0.75,98.0,0.0,1.0,8.5,43.33,1.79,0.098,520.0,0.0,520.0,
HumanEval/157,baseline,gemma-27b:few_shot,3,2,0,5,0.6,76.0,0.0,1.0,4.4,50.96,2.0,0.08,344.0,0.0,344.0,
HumanEval/158,baseline,gemma-27b:few_shot,8,1,0,9,0.889,100.0,0.0,1.0,2.0,56.85,1.2,0.014,588.0,0.0,588.0,
HumanEval/159,baseline,gemma-27b:few_shot,11,0,0,11,1.0,100.0,0.0,0.2,2.0,53.88,0.76,0.02,958.0,0.0,958.0,
HumanEval/160,baseline,gemma-27b:few_shot,10,2,0,12,0.833,100.0,0.0,1.0,2.0,52.19,0.96,0.046,797.0,0.0,797.0,
HumanEval/161,baseline,gemma-27b:few_shot,10,0,0,10,1.0,100.0,0.0,0.667,2.0,55.3,1.05,0.116,514.0,0.0,514.0,
HumanEval/162,baseline,gemma-27b:few_shot,2,3,0,5,0.4,77.0,0.0,1.0,2.17,84.15,2.18,0.389,702.0,0.0,702.0,
HumanEval/163,baseline,gemma-27b:few_shot,6,4,0,10,0.6,100.0,0.0,1.0,2.0,54.57,1.82,0.22,506.0,0.0,506.0,
HumanEval/139,coa,gemma-27b:few_shot,5,3,0,8,0.625,100.0,0.0,1.0,1.88,72.51,2.0,0.054,4247.0,0.0,4247.0,
HumanEval/140,coa,gemma-27b:few_shot,14,0,0,14,1.0,95.0,0.0,0.25,2.0,64.52,2.64,0.042,1327.0,0.0,1327.0,
HumanEval/141,coa,gemma-27b:few_shot,15,0,0,15,1.0,100.0,0.0,0.25,3.07,54.45,2.32,0.008,2028.0,0.0,2028.0,
HumanEval/142,coa,gemma-27b:few_shot,3,5,0,8,0.375,92.0,0.0,1.0,2.33,66.29,1.37,0.032,3029.0,0.0,3029.0,
HumanEval/143,coa,gemma-27b:few_shot,4,4,0,8,0.5,100.0,0.0,1.0,2.0,79.35,1.05,0.012,2063.0,0.0,2063.0,
HumanEval/144,coa,gemma-27b:few_shot,6,3,0,9,0.667,100.0,0.0,1.0,3.78,60.85,3.0,0.046,4102.0,0.0,4102.0,
HumanEval/145,coa,gemma-27b:few_shot,4,3,0,7,0.571,97.0,0.0,1.0,2.0,75.03,1.15,0.029,608.0,0.0,608.0,
HumanEval/146,coa,gemma-27b:few_shot,10,0,0,10,1.0,97.0,0.0,0.5,1.82,70.07,2.38,0.118,12429.0,0.0,12429.0,
HumanEval/147,coa,gemma-27b:few_shot,2,3,2,7,0.286,79.0,0.0,1.0,2.43,73.38,1.65,0.027,5995.0,0.0,5995.0,
HumanEval/148,coa,gemma-27b:few_shot,11,1,0,12,0.917,100.0,0.0,1.0,2.67,62.14,1.86,0.016,1811.0,0.0,1811.0,
HumanEval/149,coa,gemma-27b:few_shot,5,1,0,6,0.833,76.0,0.0,1.0,2.0,69.01,1.48,0.015,3193.0,0.0,3193.0,
HumanEval/150,coa,gemma-27b:few_shot,6,0,0,6,1.0,74.0,0.0,0.5,3.89,59.51,4.1,0.083,2988.0,0.0,2988.0,
HumanEval/151,coa,gemma-27b:few_shot,8,2,0,10,0.8,100.0,0.0,1.0,2.0,72.73,1.67,0.055,665.0,0.0,665.0,
HumanEval/152,coa,gemma-27b:few_shot,10,1,0,11,0.909,93.0,0.0,1.0,1.79,62.8,3.31,0.029,471.0,0.0,471.0,
HumanEval/153,coa,gemma-27b:few_shot,5,3,0,8,0.625,92.0,0.0,1.0,2.0,76.88,0.85,0.136,910.0,0.0,910.0,
HumanEval/154,coa,gemma-27b:few_shot,9,0,0,9,1.0,100.0,0.0,0.5,2.0,76.88,1.35,0.056,1819.0,0.0,1819.0,
HumanEval/155,coa,gemma-27b:few_shot,9,0,0,9,1.0,100.0,0.0,0.6,2.33,71.63,2.36,0.099,2037.0,0.0,2037.0,
HumanEval/156,coa,gemma-27b:few_shot,14,0,0,14,1.0,100.0,0.0,0.333,3.86,49.67,3.11,0.108,5862.0,0.0,5862.0,
HumanEval/157,coa,gemma-27b:few_shot,4,5,0,9,0.444,67.0,0.0,1.0,4.44,56.49,4.09,0.051,3398.0,0.0,3398.0,
HumanEval/158,coa,gemma-27b:few_shot,6,1,0,7,0.857,100.0,0.0,1.0,2.86,73.24,1.67,0.063,1790.0,0.0,1790.0,
HumanEval/159,coa,gemma-27b:few_shot,11,1,0,12,0.917,90.0,0.0,1.0,2.07,65.0,1.24,0.035,539.0,0.0,539.0,
HumanEval/160,coa,gemma-27b:few_shot,4,5,0,9,0.444,100.0,0.0,1.0,1.67,67.34,1.27,0.037,2500.0,0.0,2500.0,
HumanEval/161,coa,gemma-27b:few_shot,9,0,0,9,1.0,100.0,0.0,0.667,2.67,69.46,1.53,0.075,1218.0,0.0,1218.0,
HumanEval/162,coa,gemma-27b:few_shot,5,1,0,6,0.833,100.0,0.0,1.0,2.33,76.8,2.36,0.07,330.0,0.0,330.0,
HumanEval/163,coa,gemma-27b:few_shot,6,0,0,6,1.0,91.0,0.0,0.75,2.0,79.35,1.91,0.209,2308.0,0.0,2308.0,
HumanEval/139,competitive,gemma-27b:few_shot,2,1,0,3,0.667,78.0,0.0,1.0,3.25,56.59,1.13,0.167,1674.0,488.0,2162.0,
HumanEval/140,competitive,gemma-27b:few_shot,10,3,0,13,0.769,100.0,0.0,1.0,2.0,51.01,1.93,0.062,0.0,0.0,0.0,
HumanEval/141,competitive,gemma-27b:few_shot,9,0,0,9,1.0,100.0,0.0,0.25,4.33,42.12,1.82,0.023,470.0,543.0,1013.0,
HumanEval/142,competitive,gemma-27b:few_shot,7,5,0,12,0.583,100.0,0.0,1.0,2.17,45.27,1.53,0.068,0.0,0.0,0.0,
HumanEval/143,competitive,gemma-27b:few_shot,9,3,0,12,0.75,84.0,0.0,1.0,2.5,70.72,2.9,0.437,0.0,0.0,0.0,
HumanEval/144,competitive,gemma-27b:few_shot,14,3,0,17,0.824,100.0,0.0,1.0,2.0,46.97,2.69,0.043,0.0,0.0,0.0,
HumanEval/145,competitive,gemma-27b:few_shot,6,7,0,13,0.462,100.0,0.0,1.0,2.0,47.64,1.35,0.019,0.0,0.0,0.0,
HumanEval/146,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,0.0,1.0,0.0,0.0,0.0,0.099,244.0,0.0,244.0,
HumanEval/147,competitive,gemma-27b:few_shot,4,14,0,18,0.222,100.0,0.0,1.0,2.0,46.09,2.18,0.014,0.0,0.0,0.0,
HumanEval/148,competitive,gemma-27b:few_shot,12,1,0,13,0.923,100.0,0.0,1.0,2.0,51.01,1.29,0.031,261.0,269.0,530.0,
HumanEval/149,competitive,gemma-27b:few_shot,8,4,0,12,0.667,100.0,0.0,1.0,2.0,52.19,1.19,0.041,159.0,0.0,159.0,
HumanEval/150,competitive,gemma-27b:few_shot,2,0,0,2,1.0,61.0,0.0,0.5,11.67,40.16,4.1,0.102,426.0,0.0,426.0,
HumanEval/151,competitive,gemma-27b:few_shot,14,1,0,15,0.933,100.0,0.0,1.0,2.0,45.94,2.07,0.064,0.0,0.0,0.0,
HumanEval/152,competitive,gemma-27b:few_shot,11,0,0,11,1.0,100.0,0.0,0.0,2.09,49.94,2.0,0.018,0.0,0.0,0.0,
HumanEval/153,competitive,gemma-27b:few_shot,12,2,0,14,0.857,98.0,0.0,1.0,2.0,49.91,1.07,0.039,384.0,410.0,794.0,
HumanEval/154,competitive,gemma-27b:few_shot,17,2,0,19,0.895,100.0,0.0,1.0,2.0,45.24,2.29,0.023,0.0,0.0,0.0,
HumanEval/155,competitive,gemma-27b:few_shot,13,0,0,13,1.0,100.0,0.0,0.4,2.0,50.29,2.45,0.027,0.0,0.0,0.0,
HumanEval/156,competitive,gemma-27b:few_shot,31,2,0,33,0.939,100.0,0.0,1.0,2.0,36.14,3.53,0.028,0.0,0.0,0.0,
HumanEval/157,competitive,gemma-27b:few_shot,3,2,0,5,0.6,82.0,0.0,1.0,5.8,45.97,2.73,0.08,0.0,0.0,0.0,
HumanEval/158,competitive,gemma-27b:few_shot,13,2,0,15,0.867,100.0,0.0,1.0,2.0,48.87,2.07,0.008,0.0,0.0,0.0,
HumanEval/159,competitive,gemma-27b:few_shot,15,1,0,16,0.938,100.0,0.0,1.0,2.06,47.24,1.17,0.025,281.0,0.0,281.0,
HumanEval/160,competitive,gemma-27b:few_shot,13,5,0,18,0.722,100.0,0.0,1.0,2.0,45.68,1.42,0.047,0.0,0.0,0.0,
HumanEval/161,competitive,gemma-27b:few_shot,13,2,0,15,0.867,100.0,0.0,1.0,2.0,48.87,1.63,0.087,0.0,0.0,0.0,
HumanEval/162,competitive,gemma-27b:few_shot,3,4,0,7,0.429,100.0,0.0,1.0,2.0,58.61,1.55,0.018,170.0,206.0,376.0,
HumanEval/163,competitive,gemma-27b:few_shot,10,4,0,14,0.714,100.0,0.0,1.0,2.0,49.91,2.64,0.052,0.0,0.0,0.0,
HumanEval/139,consensus,gemma-27b:few_shot,7,0,0,7,1.0,100.0,0.0,0.25,2.0,59.87,1.0,0.019,1679.0,0.0,1679.0,
HumanEval/140,consensus,gemma-27b:few_shot,7,6,0,13,0.538,100.0,0.0,1.0,2.0,51.01,1.93,0.054,1167.0,0.0,1167.0,
HumanEval/141,consensus,gemma-27b:few_shot,8,1,0,9,0.889,98.0,0.0,1.0,3.56,45.85,1.5,0.022,2736.0,0.0,2736.0,
HumanEval/142,consensus,gemma-27b:few_shot,4,6,0,10,0.4,100.0,0.0,1.0,2.4,43.67,1.58,0.114,2621.0,0.0,2621.0,
HumanEval/143,consensus,gemma-27b:few_shot,5,5,0,10,0.5,100.0,0.0,1.0,2.0,54.83,1.05,0.04,3156.0,0.0,3156.0,
HumanEval/144,consensus,gemma-27b:few_shot,16,1,0,17,0.941,100.0,0.0,1.0,2.0,46.97,2.69,0.056,3396.0,0.0,3396.0,
HumanEval/145,consensus,gemma-27b:few_shot,6,6,0,12,0.5,88.0,0.0,1.0,2.42,46.19,1.5,0.036,3986.0,0.0,3986.0,
HumanEval/146,consensus,gemma-27b:few_shot,10,2,0,12,0.833,100.0,0.0,1.0,2.0,50.68,1.92,0.163,3652.0,0.0,3652.0,
HumanEval/147,consensus,gemma-27b:few_shot,5,9,0,14,0.357,100.0,0.0,1.0,2.0,49.91,1.71,0.018,2897.0,0.0,2897.0,
HumanEval/148,consensus,gemma-27b:few_shot,7,4,0,11,0.636,100.0,0.0,1.0,2.0,53.46,1.1,0.026,2851.0,0.0,2851.0,
HumanEval/149,consensus,gemma-27b:few_shot,9,1,0,10,0.9,100.0,0.0,1.0,2.0,54.83,1.0,0.043,2542.0,0.0,2542.0,
HumanEval/150,consensus,gemma-27b:few_shot,2,0,0,2,1.0,100.0,0.0,0.5,10.5,50.78,2.2,0.114,2715.0,0.0,2715.0,
HumanEval/151,consensus,gemma-27b:few_shot,8,3,0,11,0.727,100.0,0.0,1.0,2.0,51.15,1.53,0.167,2227.0,0.0,2227.0,
HumanEval/152,consensus,gemma-27b:few_shot,10,0,0,10,1.0,100.0,0.0,0.0,2.0,52.83,1.62,0.021,1819.0,0.0,1819.0,
HumanEval/153,consensus,gemma-27b:few_shot,14,3,0,17,0.824,98.0,0.0,1.0,2.0,46.97,1.3,0.068,1797.0,0.0,1797.0,
HumanEval/154,consensus,gemma-27b:few_shot,15,1,0,16,0.938,100.0,0.0,1.0,2.0,47.9,1.94,0.077,3536.0,0.0,3536.0,
HumanEval/155,consensus,gemma-27b:few_shot,9,0,0,9,1.0,100.0,0.0,0.6,2.0,55.77,1.73,0.078,1962.0,0.0,1962.0,
HumanEval/156,consensus,gemma-27b:few_shot,5,1,0,6,0.833,97.0,0.0,1.0,7.5,36.75,2.84,0.102,4467.0,0.0,4467.0,
HumanEval/157,consensus,gemma-27b:few_shot,4,2,0,6,0.667,81.0,0.0,1.0,4.67,46.84,2.64,0.067,1683.0,0.0,1683.0,
HumanEval/158,consensus,gemma-27b:few_shot,9,1,0,10,0.9,100.0,0.0,1.0,2.0,54.83,1.4,0.02,2784.0,0.0,2784.0,
HumanEval/159,consensus,gemma-27b:few_shot,15,0,0,15,1.0,100.0,0.0,0.2,2.0,48.87,1.07,0.035,3435.0,0.0,3435.0,
HumanEval/160,consensus,gemma-27b:few_shot,12,5,0,17,0.706,86.0,0.0,1.0,2.82,38.3,1.88,0.063,2822.0,0.0,2822.0,
HumanEval/161,consensus,gemma-27b:few_shot,15,1,0,16,0.938,100.0,0.0,1.0,2.0,47.9,1.74,0.081,3016.0,0.0,3016.0,
HumanEval/162,consensus,gemma-27b:few_shot,2,4,0,6,0.333,96.0,0.0,1.0,2.33,57.94,1.55,0.133,4819.0,0.0,4819.0,
HumanEval/163,consensus,gemma-27b:few_shot,7,3,0,10,0.7,100.0,0.0,1.0,2.0,54.32,1.91,0.077,15587.0,0.0,15587.0,
HumanEval/139,hybrid,gemma-27b:few_shot,8,2,0,10,0.8,88.0,0.0,1.0,2.31,64.14,4.13,0.266,2398.0,0.0,2398.0,
HumanEval/140,hybrid,gemma-27b:few_shot,13,6,0,19,0.684,91.0,0.0,1.0,2.0,64.1,4.57,0.247,1461.0,0.0,1461.0,
HumanEval/141,hybrid,gemma-27b:few_shot,13,1,0,14,0.929,84.0,0.0,1.0,3.94,53.16,4.36,0.35,2371.0,0.0,2371.0,
HumanEval/142,hybrid,gemma-27b:few_shot,13,9,0,22,0.591,84.0,0.0,1.0,2.08,59.7,4.05,0.371,2955.0,0.0,2955.0,
HumanEval/143,hybrid,gemma-27b:few_shot,14,9,0,23,0.609,86.0,0.0,1.0,2.03,57.82,5.05,0.26,2417.0,0.0,2417.0,
HumanEval/144,hybrid,gemma-27b:few_shot,14,2,0,16,0.875,91.0,0.0,1.0,3.37,52.87,6.62,0.285,2187.0,0.0,2187.0,
HumanEval/145,hybrid,gemma-27b:few_shot,12,6,0,18,0.667,84.0,0.0,1.0,2.0,61.13,3.2,0.246,2083.0,0.0,2083.0,
HumanEval/146,hybrid,gemma-27b:few_shot,16,5,0,21,0.762,88.0,0.0,1.0,2.21,60.22,5.38,0.261,1927.0,0.0,1927.0,
HumanEval/147,hybrid,gemma-27b:few_shot,9,14,0,23,0.391,93.0,0.0,1.0,2.23,57.93,5.29,0.258,3302.0,0.0,3302.0,
HumanEval/148,hybrid,gemma-27b:few_shot,13,8,0,21,0.619,90.0,0.0,1.0,2.04,64.13,3.76,0.433,4434.0,0.0,4434.0,
HumanEval/149,hybrid,gemma-27b:few_shot,15,5,0,20,0.75,88.0,0.0,1.0,2.04,66.53,3.33,0.378,1645.0,0.0,1645.0,
HumanEval/150,hybrid,gemma-27b:few_shot,9,0,0,9,1.0,82.0,0.0,0.25,4.08,53.05,7.1,0.237,4016.0,0.0,4016.0,
HumanEval/151,hybrid,gemma-27b:few_shot,29,1,0,30,0.967,91.0,0.0,1.0,2.18,52.39,6.13,0.219,2843.0,0.0,2843.0,
HumanEval/152,hybrid,gemma-27b:few_shot,13,1,0,14,0.929,95.0,0.0,1.0,2.24,64.7,4.77,0.438,2159.0,0.0,2159.0,
HumanEval/153,hybrid,gemma-27b:few_shot,11,3,0,14,0.786,77.0,0.0,1.0,2.8,68.69,2.48,0.404,5029.0,0.0,5029.0,
HumanEval/154,hybrid,gemma-27b:few_shot,25,1,0,26,0.962,82.0,0.0,1.0,2.07,54.96,4.71,0.249,1716.0,0.0,1716.0,
HumanEval/155,hybrid,gemma-27b:few_shot,0,0,1,1,0.0,,0.0,1.0,0.0,0.0,0.0,0.183,3090.0,0.0,3090.0,
HumanEval/156,hybrid,gemma-27b:few_shot,5,3,0,8,0.625,80.0,0.0,1.0,5.33,57.07,3.47,0.209,3255.0,0.0,3255.0,
HumanEval/157,hybrid,gemma-27b:few_shot,12,4,0,16,0.75,85.0,0.0,1.0,3.16,59.81,7.18,0.202,2848.0,0.0,2848.0,
HumanEval/158,hybrid,gemma-27b:few_shot,17,1,0,18,0.944,88.0,0.0,1.0,2.19,59.23,4.53,0.29,1941.0,0.0,1941.0,
HumanEval/159,hybrid,gemma-27b:few_shot,14,1,0,15,0.933,93.0,0.0,1.0,2.83,64.8,3.0,0.479,6668.0,0.0,6668.0,
HumanEval/160,hybrid,gemma-27b:few_shot,19,5,0,24,0.792,90.0,0.0,1.0,2.56,53.42,4.81,0.289,3330.0,0.0,3330.0,
HumanEval/161,hybrid,gemma-27b:few_shot,26,1,0,27,0.963,88.0,0.0,1.0,2.13,55.84,5.11,0.199,1496.0,0.0,1496.0,
HumanEval/162,hybrid,gemma-27b:few_shot,12,7,0,19,0.632,90.0,0.0,1.0,2.05,60.11,5.82,0.181,1659.0,0.0,1659.0,
HumanEval/163,hybrid,gemma-27b:few_shot,18,1,0,19,0.947,85.0,0.0,1.0,3.08,52.48,9.27,0.157,17302.0,0.0,17302.0,
HumanEval/139,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,14.0,0.0,1.0,2.0,91.89,1.27,0.72,1891.0,0.0,1891.0,
HumanEval/140,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,10.0,0.0,1.0,5.0,88.63,1.79,0.644,2010.0,0.0,2010.0,
HumanEval/141,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,6.0,0.0,1.0,9.0,86.11,1.5,0.748,3886.0,0.0,3886.0,
HumanEval/142,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,10.0,0.0,1.0,5.0,88.25,1.0,0.958,4850.0,0.0,4850.0,
HumanEval/143,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,8.0,0.0,1.0,3.0,82.47,1.8,0.718,2911.0,0.0,2911.0,
HumanEval/144,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,27.0,0.0,1.0,1.0,86.7,1.15,0.881,5603.0,0.0,5603.0,
HumanEval/145,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,14.0,0.0,1.0,1.0,95.12,0.8,0.631,2240.0,0.0,2240.0,
HumanEval/146,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,12.0,0.0,1.0,5.0,93.12,1.15,0.816,2212.0,0.0,2212.0,
HumanEval/147,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,82.2,1.24,0.69,2749.0,0.0,2749.0,
HumanEval/148,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,13.0,0.0,1.0,4.0,80.41,1.19,0.905,3040.0,0.0,3040.0,
HumanEval/149,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,21.0,0.0,1.0,3.0,54.68,0.86,0.819,2510.0,0.0,2510.0,
HumanEval/150,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,17.0,0.0,1.0,4.0,95.14,1.3,0.679,0.0,0.0,0.0,
HumanEval/151,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,88.52,1.13,0.807,2707.0,0.0,2707.0,
HumanEval/152,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,30.0,0.0,1.0,2.0,80.01,1.23,0.929,2740.0,0.0,2740.0,
HumanEval/153,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,6.0,0.0,1.0,7.0,84.69,1.26,0.79,0.0,0.0,0.0,
HumanEval/154,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,8.0,0.0,1.0,5.0,92.8,1.06,0.795,140.0,0.0,140.0,
HumanEval/155,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,14.0,0.0,1.0,3.0,94.75,1.36,0.562,1643.0,0.0,1643.0,
HumanEval/156,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,11.0,0.0,1.0,3.0,90.72,1.16,0.467,2937.0,0.0,2937.0,
HumanEval/157,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,30.0,0.0,1.0,4.0,78.25,1.27,0.815,3653.0,0.0,3653.0,
HumanEval/158,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,9.0,0.0,1.0,6.0,90.89,1.4,0.716,1722.0,0.0,1722.0,
HumanEval/159,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,18.0,0.0,1.0,2.0,60.46,1.14,0.848,1271.0,0.0,1271.0,
HumanEval/160,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,9.0,0.0,1.0,7.0,75.24,1.31,0.794,0.0,0.0,0.0,
HumanEval/161,self_healing,gemma-27b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011.0,0.0,3011.0,
HumanEval/162,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,24.0,0.0,1.0,2.0,100.0,1.0,0.695,2777.0,0.0,2777.0,
HumanEval/163,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,17.0,0.0,1.0,4.0,92.96,1.45,0.806,0.0,0.0,0.0,
HumanEval/139,soa,gemma-27b:few_shot,6,3,0,9,0.667,100.0,0.0,1.0,1.78,56.26,1.4,0.009,2030.0,0.0,2030.0,
HumanEval/140,soa,gemma-27b:few_shot,7,5,0,12,0.583,100.0,0.0,1.0,2.0,52.19,1.79,0.05,2373.0,0.0,2373.0,
HumanEval/141,soa,gemma-27b:few_shot,8,1,0,9,0.889,96.0,0.0,1.0,3.67,45.28,1.55,0.024,1056.0,0.0,1056.0,
HumanEval/142,soa,gemma-27b:few_shot,4,6,0,10,0.4,100.0,0.0,1.0,2.4,43.67,1.58,0.114,1851.0,0.0,1851.0,
HumanEval/143,soa,gemma-27b:few_shot,6,5,0,11,0.545,100.0,0.0,1.0,2.0,53.46,1.15,0.038,2289.0,0.0,2289.0,
HumanEval/144,soa,gemma-27b:few_shot,1,3,0,4,0.25,91.0,0.0,1.0,6.75,47.49,2.15,0.02,384.0,0.0,384.0,
HumanEval/145,soa,gemma-27b:few_shot,6,4,0,10,0.6,100.0,0.0,1.0,2.0,52.29,1.05,0.044,762.0,0.0,762.0,
HumanEval/146,soa,gemma-27b:few_shot,8,2,0,10,0.8,100.0,0.0,1.0,2.0,53.07,1.62,0.195,982.0,0.0,982.0,
HumanEval/147,soa,gemma-27b:few_shot,3,10,0,13,0.231,100.0,0.0,1.0,2.15,49.56,1.71,0.013,1837.0,0.0,1837.0,
HumanEval/148,soa,gemma-27b:few_shot,7,5,0,12,0.583,100.0,0.0,1.0,2.0,52.19,1.19,0.03,442.0,0.0,442.0,
HumanEval/149,soa,gemma-27b:few_shot,5,4,0,9,0.556,100.0,0.0,1.0,2.0,56.34,0.9,0.048,428.0,0.0,428.0,
HumanEval/150,soa,gemma-27b:few_shot,2,0,0,2,1.0,100.0,0.0,0.5,10.5,50.78,2.2,0.114,513.0,0.0,513.0,
HumanEval/151,soa,gemma-27b:few_shot,8,2,0,10,0.8,100.0,0.0,1.0,2.0,51.95,1.4,0.176,1739.0,0.0,1739.0,
HumanEval/152,soa,gemma-27b:few_shot,10,0,0,10,1.0,100.0,0.0,0.0,2.0,52.83,1.62,0.021,765.0,0.0,765.0,
HumanEval/153,soa,gemma-27b:few_shot,7,3,0,10,0.7,97.0,0.0,1.0,2.0,54.83,0.78,0.025,799.0,0.0,799.0,
HumanEval/154,soa,gemma-27b:few_shot,15,0,0,15,1.0,100.0,0.0,0.5,2.0,48.87,1.82,0.097,1146.0,0.0,1146.0,
HumanEval/155,soa,gemma-27b:few_shot,9,0,0,9,1.0,100.0,0.0,0.4,2.0,55.77,1.73,0.078,1265.0,0.0,1265.0,
HumanEval/156,soa,gemma-27b:few_shot,7,0,0,7,1.0,100.0,0.0,0.333,6.29,38.94,2.37,0.114,1216.0,0.0,1216.0,
HumanEval/157,soa,gemma-27b:few_shot,3,3,0,6,0.5,81.0,0.0,1.0,4.67,46.81,2.64,0.068,1016.0,0.0,1016.0,
HumanEval/158,soa,gemma-27b:few_shot,9,1,0,10,0.9,100.0,0.0,1.0,2.0,54.83,1.4,0.02,351.0,0.0,351.0,
HumanEval/159,soa,gemma-27b:few_shot,13,0,0,13,1.0,100.0,0.0,0.2,2.0,51.01,0.93,0.023,1003.0,0.0,1003.0,
HumanEval/160,soa,gemma-27b:few_shot,9,2,0,11,0.818,100.0,0.0,1.0,2.0,53.46,0.88,0.029,755.0,0.0,755.0,
HumanEval/161,soa,gemma-27b:few_shot,12,1,0,13,0.923,100.0,0.0,1.0,2.0,51.01,1.42,0.102,918.0,0.0,918.0,
HumanEval/162,soa,gemma-27b:few_shot,4,3,0,7,0.571,100.0,0.0,1.0,2.0,58.61,1.55,0.018,476.0,0.0,476.0,
HumanEval/163,soa,gemma-27b:few_shot,7,3,0,10,0.7,100.0,0.0,1.0,2.0,54.32,1.91,0.077,544.0,0.0,544.0,
HumanEval/139,swarm,gemma-27b:few_shot,1,0,0,1,1.0,77.0,0.0,0.0,2.0,81.86,0.27,0.11,3293.0,0.0,3293.0,
HumanEval/140,swarm,gemma-27b:few_shot,0,5,0,5,0.0,100.0,0.0,1.0,2.0,64.47,0.79,0.057,3264.0,0.0,3264.0,
HumanEval/141,swarm,gemma-27b:few_shot,1,0,0,1,1.0,35.0,0.0,0.0,2.0,84.58,0.14,0.112,6725.0,0.0,6725.0,
HumanEval/142,swarm,gemma-27b:few_shot,0,1,0,1,0.0,100.0,0.0,1.0,2.0,81.86,0.21,0.095,1716.0,0.0,1716.0,
HumanEval/143,swarm,gemma-27b:few_shot,0,1,0,1,0.0,100.0,0.0,1.0,2.0,81.86,0.2,0.094,2120.0,0.0,2120.0,
HumanEval/144,swarm,gemma-27b:few_shot,1,0,0,1,1.0,100.0,0.0,0.25,2.0,84.58,0.23,0.139,1223.0,0.0,1223.0,
HumanEval/145,swarm,gemma-27b:few_shot,1,0,0,1,1.0,100.0,0.0,0.0,2.0,77.95,0.15,0.22,789.0,0.0,789.0,
HumanEval/146,swarm,gemma-27b:few_shot,0,1,0,1,0.0,86.0,0.0,1.0,2.0,78.69,0.23,0.219,4071.0,0.0,4071.0,
HumanEval/147,swarm,gemma-27b:few_shot,1,0,0,1,1.0,91.0,0.0,0.0,2.0,84.58,0.18,0.067,2592.0,0.0,2592.0,
HumanEval/148,swarm,gemma-27b:few_shot,1,0,0,1,1.0,92.0,0.0,0.25,2.0,84.58,0.14,0.09,3731.0,0.0,3731.0,
