task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score
HumanEval/140,self_healing,gemma-4b:cot,5,4,0,9,0.556,86.96,75.0,1.0,2.09,77.1,3.71,0.341,9,1,3,9,1,3,0.0,0.667
HumanEval/140,consensus,gemma-4b:cot,4,6,0,10,0.4,87.5,75.0,1.0,2.08,76.09,3.86,0.329,10,1,3,10,1,3,0.0,0.692
HumanEval/140,atomic_swarm,gemma-4b:cot,0,3,0,3,0.0,68.42,0.0,1.0,1.75,94.0,1.43,0.687,2,1,3,2,1,3,0.333,0.408
HumanEval/140,competitive,gemma-4b:scot,4,4,0,8,0.5,86.36,75.0,1.0,2.1,78.11,3.57,0.364,8,1,3,8,1,3,0.0,0.642
HumanEval/140,actor_critic,gemma-4b:scot,4,5,0,9,0.444,86.67,75.0,1.0,2.09,73.4,4.71,0.235,9,1,3,9,1,3,0.0,0.667
HumanEval/140,adversarial,gemma-4b:scot,3,3,0,6,0.5,85.0,75.0,1.0,2.12,70.39,4.71,0.269,6,0,3,6,0,3,0.0,0.55
HumanEval/140,hybrid,gemma-4b:scot,4,2,0,6,0.667,78.57,50.0,1.0,1.88,53.14,4.5,0.286,6,1,3,6,1,3,0.0,0.592
HumanEval/140,soa,gemma-4b:scot,4,7,0,11,0.364,88.0,75.0,1.0,2.08,75.09,4.0,0.319,11,1,3,11,1,3,0.0,0.692
HumanEval/140,coa,gemma-4b:scot,0,6,0,6,0.0,71.88,0.0,1.0,1.9,83.0,2.57,0.457,3,0,3,3,0,3,0.667,0.308
HumanEval/140,swarm,gemma-4b:scot,3,2,0,5,0.6,84.21,75.0,1.0,2.14,81.5,3.07,0.419,5,0,3,5,0,3,0.0,0.525
HumanEval/140,baseline,gemma-4b:few_shot,8,3,0,11,0.727,90.77,83.33,1.0,2.2,68.91,4.93,0.275,12,2,3,12,2,3,0.0,0.733
HumanEval/140,self_healing,gemma-4b:scot,5,4,0,9,0.556,86.96,75.0,1.0,2.09,77.1,3.71,0.343,9,1,3,9,1,3,0.0,0.667
HumanEval/140,consensus,gemma-4b:scot,4,6,0,10,0.4,87.5,75.0,1.0,2.08,76.09,3.86,0.327,10,1,3,10,1,3,0.0,0.692
HumanEval/140,atomic_swarm,gemma-4b:scot,0,3,0,3,0.0,68.42,0.0,1.0,1.75,94.0,1.43,0.687,2,1,3,2,1,3,0.333,0.408
HumanEval/140,competitive,gemma-4b:few_shot,4,4,0,8,0.5,86.05,75.0,1.0,2.1,78.93,3.43,0.373,8,1,3,8,1,3,0.0,0.642
HumanEval/140,actor_critic,gemma-4b:few_shot,17,0,0,17,1.0,92.5,83.33,0.0,2.29,62.14,6.0,0.228,21,2,3,21,2,3,0.0,0.733
HumanEval/140,adversarial,gemma-4b:few_shot,12,2,0,14,0.857,92.59,83.33,1.0,2.72,60.91,6.07,0.228,25,2,3,25,2,3,0.0,0.733
HumanEval/140,hybrid,gemma-4b:few_shot,12,6,0,18,0.667,93.48,80.0,1.0,2.86,55.86,7.0,0.193,33,3,3,33,3,3,0.0,0.775
HumanEval/140,soa,gemma-4b:few_shot,4,6,0,10,0.4,87.5,75.0,1.0,2.08,76.09,3.86,0.326,10,1,3,10,1,3,0.0,0.692
HumanEval/140,coa,gemma-4b:few_shot,0,6,0,6,0.0,71.88,0.0,1.0,1.9,83.0,2.57,0.457,3,0,3,3,0,3,0.667,0.308
HumanEval/140,swarm,gemma-4b:few_shot,1,0,0,1,1.0,60.0,0.0,0.0,1.33,96.1,1.14,0.748,1,0,3,1,0,3,0.0,0.425
HumanEval/140,self_healing,gemma-4b:few_shot,5,4,0,9,0.556,86.96,75.0,1.0,2.09,77.1,3.71,0.341,9,1,3,9,1,3,0.0,0.667
HumanEval/140,consensus,gemma-4b:few_shot,5,5,0,10,0.5,87.5,75.0,1.0,2.08,76.09,3.86,0.327,10,1,3,10,1,3,0.0,0.692
HumanEval/140,atomic_swarm,gemma-4b:few_shot,0,3,0,3,0.0,70.0,0.0,1.0,1.75,93.85,1.5,0.678,2,1,3,2,1,3,0.333,0.408
HumanEval/141,baseline,gemma-4b:zero_shot,11,2,0,13,0.846,76.0,54.55,1.0,2.33,72.84,3.14,0.442,12,0,3,12,0,3,0.077,0.631
HumanEval/141,competitive,gemma-4b:zero_shot,6,6,0,12,0.5,63.64,31.82,1.0,2.43,72.26,3.23,0.411,11,0,3,11,0,3,0.083,0.629
HumanEval/141,adversarial,gemma-4b:zero_shot,11,2,0,13,0.846,76.0,54.55,1.0,2.33,72.84,3.14,0.446,13,1,3,13,1,3,0.0,0.692
HumanEval/141,hybrid,gemma-4b:zero_shot,14,2,0,16,0.875,79.78,58.33,1.0,2.39,68.19,3.68,0.38,13,0,3,13,0,3,0.125,0.619
HumanEval/141,soa,gemma-4b:zero_shot,12,4,0,16,0.75,79.78,58.33,1.0,2.39,67.93,3.68,0.386,14,0,3,14,0,3,0.0,0.65
HumanEval/141,coa,gemma-4b:zero_shot,0,21,0,21,0.0,71.79,0.0,1.0,2.41,63.88,3.36,0.38,25,0,3,25,0,3,0.095,0.626
HumanEval/141,actor_critic,gemma-4b:zero_shot,14,0,0,14,1.0,80.0,54.55,0.0,3.06,66.17,3.82,0.349,22,1,3,22,1,3,0.0,0.692
HumanEval/141,swarm,gemma-4b:zero_shot,8,0,0,8,1.0,69.7,50.0,0.0,2.5,75.93,2.73,0.487,7,0,3,7,0,3,0.125,0.544
HumanEval/141,self_healing,gemma-4b:zero_shot,12,3,0,15,0.8,77.22,54.55,1.0,2.29,71.4,3.32,0.419,13,0,3,13,0,3,0.133,0.617
HumanEval/141,consensus,gemma-4b:zero_shot,12,3,0,15,0.8,77.22,54.55,1.0,2.29,71.4,3.32,0.416,14,0,3,14,0,3,0.067,0.633
HumanEval/141,baseline,gemma-4b:cot,11,3,0,14,0.786,73.42,45.45,1.0,2.38,71.75,3.32,0.396,12,1,3,12,1,3,0.143,0.656
HumanEval/141,atomic_swarm,gemma-4b:zero_shot,16,1,0,17,0.941,56.45,30.56,1.0,2.7,62.58,5.32,0.287,15,1,3,15,1,3,0.118,0.662
HumanEval/141,competitive,gemma-4b:cot,11,1,0,12,0.917,75.34,54.55,1.0,2.36,73.54,3.05,0.446,12,0,3,12,0,3,0.0,0.65
HumanEval/141,adversarial,gemma-4b:cot,9,2,0,11,0.818,68.0,40.91,1.0,2.54,72.07,3.14,0.423,11,0,3,11,0,3,0.0,0.65
HumanEval/141,hybrid,gemma-4b:cot,12,2,0,14,0.857,69.51,40.91,1.0,2.44,69.79,3.45,0.382,14,0,3,14,0,3,0.0,0.65
HumanEval/141,actor_critic,gemma-4b:cot,13,3,0,16,0.812,70.93,40.91,1.0,2.39,68.38,3.64,0.373,15,0,3,15,0,3,0.062,0.635
HumanEval/141,soa,gemma-4b:cot,11,4,0,15,0.733,65.48,31.82,1.0,2.41,69.09,3.55,0.376,15,0,3,15,0,3,0.0,0.65
HumanEval/141,coa,gemma-4b:cot,0,20,0,20,0.0,71.05,0.0,1.0,2.43,64.72,3.27,0.384,22,0,3,22,0,3,0.15,0.613
HumanEval/141,self_healing,gemma-4b:cot,14,4,0,18,0.778,78.82,54.55,1.0,2.25,69.22,3.59,0.389,18,0,3,18,0,3,0.0,0.65
HumanEval/141,swarm,gemma-4b:cot,5,2,0,7,0.714,58.82,31.82,1.0,2.78,74.4,2.82,0.443,7,0,3,7,0,3,0.0,0.575
HumanEval/141,atomic_swarm,gemma-4b:cot,14,1,0,15,0.933,46.85,22.92,1.0,3.0,61.12,6.23,0.261,12,1,3,12,1,3,0.133,0.658
HumanEval/141,consensus,gemma-4b:cot,11,2,0,13,0.846,73.33,50.0,1.0,2.33,72.84,3.14,0.435,13,0,3,13,0,3,0.0,0.65
HumanEval/141,baseline,gemma-4b:scot,5,3,1,9,0.556,70.0,50.0,1.0,2.45,74.68,5.82,0.266,8,0,3,8,0,3,0.0,0.6
HumanEval/141,competitive,gemma-4b:scot,6,6,0,12,0.5,63.64,31.82,1.0,2.43,72.26,3.23,0.411,11,0,3,11,0,3,0.083,0.629
HumanEval/141,actor_critic,gemma-4b:scot,7,3,0,10,0.7,70.11,45.83,1.0,3.58,65.27,4.5,0.297,20,2,3,20,2,3,0.0,0.733
HumanEval/141,adversarial,gemma-4b:scot,8,1,0,9,0.889,69.14,45.83,1.0,3.36,64.86,4.41,0.314,17,1,3,17,1,3,0.0,0.692
HumanEval/141,hybrid,gemma-4b:scot,8,0,0,8,1.0,80.85,61.54,0.0,4.5,63.28,4.91,0.288,22,1,3,22,1,3,0.0,0.692
HumanEval/141,soa,gemma-4b:scot,15,1,0,16,0.938,79.78,58.33,1.0,2.39,68.19,3.68,0.377,11,0,3,11,0,3,0.25,0.588
HumanEval/141,coa,gemma-4b:scot,0,25,0,25,0.0,76.32,0.0,1.0,1.96,65.95,3.27,0.385,17,0,3,17,0,3,0.28,0.58
HumanEval/141,swarm,gemma-4b:scot,9,0,0,9,1.0,73.53,54.55,0.0,2.45,74.39,3.0,0.428,9,0,3,9,0,3,0.0,0.625
HumanEval/141,self_healing,gemma-4b:scot,14,3,0,17,0.824,78.31,54.55,1.0,2.26,69.94,3.5,0.402,17,0,3,17,0,3,0.0,0.65
HumanEval/141,baseline,gemma-4b:few_shot,11,2,0,13,0.846,77.55,53.85,1.0,2.76,64.57,4.09,0.357,21,2,3,21,2,3,0.0,0.733
HumanEval/141,consensus,gemma-4b:scot,13,1,0,14,0.929,74.03,50.0,1.0,2.31,72.12,3.23,0.428,14,0,3,14,0,3,0.0,0.65
HumanEval/141,atomic_swarm,gemma-4b:scot,12,1,0,13,0.923,55.36,30.56,1.0,2.81,65.54,4.77,0.324,11,1,3,11,1,3,0.154,0.653
HumanEval/141,competitive,gemma-4b:few_shot,6,6,0,12,0.5,63.64,31.82,1.0,2.43,72.26,3.23,0.412,11,0,3,11,0,3,0.083,0.629
HumanEval/141,adversarial,gemma-4b:few_shot,12,1,0,13,0.923,84.21,61.54,1.0,3.59,58.79,4.86,0.313,32,2,3,32,2,3,0.0,0.733
HumanEval/141,hybrid,gemma-4b:few_shot,14,2,0,16,0.875,84.55,61.54,1.0,3.6,55.52,5.32,0.286,38,3,3,38,3,3,0.0,0.775
HumanEval/141,actor_critic,gemma-4b:few_shot,15,0,0,15,1.0,83.05,57.69,0.0,3.42,57.44,5.0,0.303,30,2,3,30,2,3,0.067,0.717
HumanEval/141,soa,gemma-4b:few_shot,15,2,0,17,0.882,67.05,31.82,1.0,2.37,67.42,3.73,0.362,15,0,3,15,0,3,0.059,0.635
HumanEval/141,coa,gemma-4b:few_shot,0,21,0,21,0.0,71.43,0.0,1.0,2.36,64.42,3.32,0.376,21,0,3,21,0,3,0.143,0.614
HumanEval/141,swarm,gemma-4b:few_shot,1,0,0,1,1.0,39.39,8.33,0.0,2.33,84.99,1.27,0.726,3,0,3,3,0,3,0.0,0.475
HumanEval/141,self_healing,gemma-4b:few_shot,10,3,0,13,0.769,76.0,54.55,1.0,2.33,72.84,3.14,0.436,13,0,3,13,0,3,0.0,0.65
HumanEval/141,consensus,gemma-4b:few_shot,12,3,0,15,0.8,77.22,54.55,1.0,2.29,71.4,3.32,0.416,14,0,3,14,0,3,0.067,0.633
HumanEval/141,atomic_swarm,gemma-4b:few_shot,14,1,0,15,0.933,53.66,28.95,1.0,2.83,62.83,5.18,0.29,13,1,3,13,1,3,0.133,0.658
HumanEval/142,baseline,gemma-4b:zero_shot,3,9,0,12,0.25,75.0,50.0,1.0,2.14,71.39,2.74,0.427,10,2,3,10,2,3,0.0,0.733
HumanEval/142,competitive,gemma-4b:zero_shot,2,7,0,9,0.222,72.0,50.0,1.0,2.18,74.26,2.42,0.467,9,2,3,9,2,3,0.0,0.708
HumanEval/142,actor_critic,gemma-4b:zero_shot,3,11,0,14,0.214,77.05,50.0,1.0,2.19,68.78,3.0,0.39,11,2,3,11,2,3,0.0,0.733
HumanEval/142,adversarial,gemma-4b:zero_shot,2,8,0,10,0.2,73.08,50.0,1.0,2.17,70.98,2.53,0.409,8,2,3,8,2,3,0.0,0.683
HumanEval/142,hybrid,gemma-4b:zero_shot,5,13,0,18,0.278,82.72,66.67,1.0,2.3,64.92,3.74,0.375,16,2,3,16,2,3,0.056,0.719
HumanEval/142,soa,gemma-4b:zero_shot,2,12,0,14,0.143,76.67,50.0,1.0,2.12,72.3,2.95,0.426,12,2,3,12,2,3,0.0,0.733
HumanEval/142,coa,gemma-4b:zero_shot,0,4,0,4,0.0,52.5,0.0,1.0,1.9,83.07,1.89,0.556,4,1,3,4,1,3,0.556,0.403
HumanEval/142,swarm,gemma-4b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.517,0,0,0,0,0,0,1.0,0.0
HumanEval/142,baseline,gemma-4b:cot,4,8,0,12,0.333,79.71,66.67,1.0,2.43,68.79,3.11,0.42,11,2,3,11,2,3,0.0,0.733
HumanEval/142,self_healing,gemma-4b:zero_shot,3,10,0,13,0.231,75.86,50.0,1.0,2.13,70.42,2.84,0.421,13,2,3,13,2,3,0.0,0.733
HumanEval/142,consensus,gemma-4b:zero_shot,3,9,0,12,0.25,75.0,50.0,1.0,2.14,71.6,2.74,0.43,10,2,3,10,2,3,0.0,0.733
HumanEval/142,atomic_swarm,gemma-4b:zero_shot,0,3,0,3,0.0,50.0,0.0,1.0,1.75,93.85,1.11,0.767,2,1,3,2,1,3,0.333,0.408
HumanEval/142,competitive,gemma-4b:cot,1,7,0,8,0.125,70.83,50.0,1.0,2.2,74.84,2.32,0.472,8,2,3,8,2,3,0.0,0.683
HumanEval/142,actor_critic,gemma-4b:cot,2,8,0,10,0.2,73.08,50.0,1.0,2.17,71.24,2.53,0.413,8,2,3,8,2,3,0.0,0.683
HumanEval/142,adversarial,gemma-4b:cot,2,9,0,11,0.182,74.07,50.0,1.0,2.15,72.87,2.63,0.458,8,2,3,8,2,3,0.0,0.683
HumanEval/142,hybrid,gemma-4b:cot,2,9,0,11,0.182,74.07,50.0,1.0,2.15,72.63,2.63,0.455,9,2,3,9,2,3,0.0,0.708
HumanEval/142,soa,gemma-4b:cot,2,12,0,14,0.143,76.67,50.0,1.0,2.12,72.3,2.95,0.442,12,2,3,12,2,3,0.0,0.733
HumanEval/142,coa,gemma-4b:cot,0,4,0,4,0.0,52.5,0.0,1.0,1.9,83.07,1.89,0.556,4,1,3,4,1,3,0.556,0.403
HumanEval/142,swarm,gemma-4b:cot,8,8,0,16,0.5,61.11,50.0,1.0,2.67,86.72,2.58,0.558,2,0,4,2,0,4,0.0,0.5
HumanEval/142,self_healing,gemma-4b:cot,2,12,0,14,0.143,77.05,50.0,1.0,2.12,69.72,3.0,0.423,9,2,3,9,2,3,0.071,0.691
HumanEval/142,baseline,gemma-4b:scot,2,6,0,8,0.25,70.83,50.0,1.0,2.2,69.0,3.16,0.363,8,2,3,8,2,3,0.0,0.683
HumanEval/142,consensus,gemma-4b:cot,2,9,0,11,0.182,76.67,50.0,1.0,2.62,69.42,2.95,0.418,10,2,3,10,2,3,0.0,0.733
HumanEval/142,atomic_swarm,gemma-4b:cot,0,3,0,3,0.0,50.0,0.0,1.0,1.75,93.85,1.11,0.767,2,1,3,2,1,3,0.333,0.408
HumanEval/142,competitive,gemma-4b:scot,1,6,0,7,0.143,69.57,50.0,1.0,2.22,75.6,2.21,0.492,7,2,3,7,2,3,0.0,0.658
HumanEval/142,actor_critic,gemma-4b:scot,2,9,0,11,0.182,74.07,50.0,1.0,2.15,67.3,3.47,0.349,11,2,3,11,2,3,0.0,0.733
HumanEval/142,adversarial,gemma-4b:scot,2,7,0,9,0.222,72.0,50.0,1.0,2.18,66.2,3.53,0.36,9,2,3,9,2,3,0.0,0.708
HumanEval/142,hybrid,gemma-4b:scot,3,8,0,11,0.273,74.07,50.0,1.0,2.15,68.4,3.68,0.323,11,2,3,11,2,3,0.0,0.733
HumanEval/142,soa,gemma-4b:scot,2,11,0,13,0.154,76.27,50.0,1.0,2.13,69.7,2.89,0.416,11,2,3,11,2,3,0.0,0.733
HumanEval/142,coa,gemma-4b:scot,0,4,0,4,0.0,52.5,0.0,1.0,1.9,83.07,1.89,0.556,4,1,3,4,1,3,0.556,0.403
HumanEval/142,swarm,gemma-4b:scot,2,3,0,5,0.4,67.44,50.0,1.0,2.29,78.76,2.05,0.542,5,1,3,5,1,3,0.0,0.567
HumanEval/142,self_healing,gemma-4b:scot,2,12,0,14,0.143,77.05,50.0,1.0,2.12,69.72,3.0,0.423,9,2,3,9,2,3,0.071,0.691
HumanEval/142,baseline,gemma-4b:few_shot,5,4,0,9,0.556,76.67,57.14,1.0,2.15,71.74,2.95,0.459,8,3,3,8,3,3,0.0,0.725
HumanEval/142,consensus,gemma-4b:scot,3,13,0,16,0.188,81.82,66.67,1.0,2.33,66.73,3.53,0.4,11,2,3,11,2,3,0.062,0.718
HumanEval/142,atomic_swarm,gemma-4b:scot,0,3,0,3,0.0,50.0,0.0,1.0,1.75,93.85,1.11,0.767,2,1,3,2,1,3,0.333,0.408
HumanEval/142,competitive,gemma-4b:few_shot,1,7,0,8,0.125,70.83,50.0,1.0,2.2,74.84,2.32,0.472,8,2,3,8,2,3,0.0,0.683
HumanEval/142,actor_critic,gemma-4b:few_shot,1,6,0,7,0.143,69.57,50.0,1.0,2.22,75.35,2.21,0.481,7,2,3,7,2,3,0.0,0.658
HumanEval/142,adversarial,gemma-4b:few_shot,1,7,0,8,0.125,70.83,50.0,1.0,2.2,74.16,2.32,0.48,7,2,3,7,2,3,0.0,0.658
HumanEval/142,hybrid,gemma-4b:few_shot,1,7,0,8,0.125,70.83,50.0,1.0,2.2,77.71,2.32,0.491,7,2,3,7,2,3,0.0,0.658
HumanEval/142,soa,gemma-4b:few_shot,2,10,0,12,0.167,75.0,50.0,1.0,2.14,71.08,2.74,0.423,10,2,3,10,2,3,0.0,0.733
HumanEval/142,coa,gemma-4b:few_shot,0,4,0,4,0.0,52.5,0.0,1.0,1.9,83.07,1.89,0.556,4,1,3,4,1,3,0.556,0.403
HumanEval/142,swarm,gemma-4b:few_shot,0,1,0,1,0.0,39.13,0.0,1.0,1.5,87.99,0.84,0.779,0,0,3,0,0,3,0.0,0.4
HumanEval/142,consensus,gemma-4b:few_shot,1,8,0,9,0.111,72.0,50.0,1.0,2.18,70.73,2.42,0.418,9,2,3,9,2,3,0.0,0.708
HumanEval/142,atomic_swarm,gemma-4b:few_shot,0,3,0,3,0.0,50.0,0.0,1.0,1.75,93.85,1.11,0.767,2,1,3,2,1,3,0.333,0.408
HumanEval/142,self_healing,gemma-4b:few_shot,2,9,0,11,0.182,74.07,50.0,1.0,2.15,72.55,2.63,0.47,7,2,3,7,2,3,0.0,0.658
HumanEval/143,baseline,gemma-4b:zero_shot,7,8,0,15,0.467,95.08,100.0,1.0,2.0,72.19,3.9,0.347,15,1,3,15,1,3,0.0,0.692
HumanEval/143,competitive,gemma-4b:zero_shot,8,3,0,11,0.727,94.34,100.0,1.0,2.14,73.7,3.5,0.388,11,1,3,11,1,3,0.0,0.692
HumanEval/143,adversarial,gemma-4b:zero_shot,5,8,0,13,0.385,94.74,100.0,1.0,2.12,71.56,3.85,0.35,13,1,3,13,1,3,0.0,0.692
HumanEval/143,soa,gemma-4b:zero_shot,8,8,0,16,0.5,95.24,100.0,1.0,2.11,71.24,4.0,0.331,16,1,3,16,1,3,0.0,0.692
HumanEval/143,hybrid,gemma-4b:zero_shot,7,11,0,18,0.389,95.52,100.0,1.0,2.0,70.46,4.2,0.32,18,1,3,18,1,3,0.0,0.692
HumanEval/143,actor_critic,gemma-4b:zero_shot,5,8,0,13,0.385,94.83,100.0,1.0,2.18,70.86,3.75,0.357,0,0,0,0,0,0,1.0,0.0
HumanEval/143,coa,gemma-4b:zero_shot,0,12,0,12,0.0,47.5,0.0,1.0,2.26,66.52,3.8,0.384,8,1,3,8,1,3,0.4,0.542
HumanEval/143,swarm,gemma-4b:zero_shot,5,2,0,7,0.714,93.48,100.0,1.0,2.2,74.69,3.15,0.45,7,1,3,7,1,3,0.0,0.617
HumanEval/143,consensus,gemma-4b:zero_shot,13,4,0,17,0.765,95.38,100.0,1.0,2.0,71.05,4.1,0.331,17,1,3,17,1,3,0.0,0.692
HumanEval/143,self_healing,gemma-4b:zero_shot,3,13,0,16,0.188,95.24,100.0,1.0,2.0,71.63,4.0,0.343,14,1,3,14,1,3,0.125,0.66
HumanEval/143,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,44.94,30.0,0.0,2.67,65.26,5.9,0.317,2,1,3,2,1,3,0.333,0.408
HumanEval/143,baseline,gemma-4b:cot,9,5,0,14,0.643,94.92,100.0,1.0,2.12,72.34,3.8,0.336,13,1,3,13,1,3,0.0,0.692
HumanEval/143,competitive,gemma-4b:cot,4,6,0,10,0.4,94.12,100.0,1.0,2.15,74.04,3.4,0.402,10,1,3,10,1,3,0.0,0.692
HumanEval/143,adversarial,gemma-4b:cot,6,5,0,11,0.545,94.44,100.0,1.0,2.2,72.21,3.55,0.37,0,0,0,0,0,0,1.0,0.0
HumanEval/143,hybrid,gemma-4b:cot,12,4,0,16,0.75,95.31,100.0,1.0,2.15,68.96,4.05,0.325,0,0,0,0,0,0,1.0,0.0
HumanEval/143,soa,gemma-4b:cot,9,9,0,18,0.5,95.52,100.0,1.0,2.1,70.07,4.2,0.317,18,1,3,18,1,3,0.0,0.692
HumanEval/143,coa,gemma-4b:cot,0,12,0,12,0.0,47.5,0.0,1.0,2.26,66.52,3.8,0.383,8,1,3,8,1,3,0.467,0.525
HumanEval/143,actor_critic,gemma-4b:cot,12,11,0,23,0.522,96.1,100.0,1.0,2.08,67.04,4.75,0.301,20,2,3,20,2,3,0.13,0.701
HumanEval/143,swarm,gemma-4b:cot,4,4,0,8,0.5,93.75,100.0,1.0,2.18,74.59,3.25,0.433,8,1,3,8,1,3,0.0,0.642
HumanEval/143,self_healing,gemma-4b:cot,3,11,0,14,0.214,94.92,100.0,1.0,2.0,72.72,3.8,0.357,12,1,3,12,1,3,0.143,0.656
HumanEval/143,consensus,gemma-4b:cot,6,12,0,18,0.333,95.52,100.0,1.0,2.0,70.46,4.2,0.33,18,1,3,18,1,3,0.0,0.692
HumanEval/143,baseline,gemma-4b:scot,15,6,0,21,0.714,95.95,100.0,1.0,2.08,66.45,5.45,0.261,21,2,3,21,2,3,0.0,0.733
HumanEval/143,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,44.94,30.0,0.0,2.67,65.26,5.9,0.317,2,1,3,2,1,3,0.333,0.408
HumanEval/143,competitive,gemma-4b:scot,5,6,0,11,0.455,94.34,100.0,1.0,2.14,73.7,3.5,0.385,11,1,3,11,1,3,0.0,0.692
HumanEval/143,adversarial,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.38,0,0,0,0,0,0,1.0,0.0
HumanEval/143,hybrid,gemma-4b:scot,8,2,0,10,0.8,84.52,80.0,1.0,2.86,66.46,5.35,0.312,17,1,3,17,1,3,0.0,0.692
HumanEval/143,coa,gemma-4b:scot,0,12,0,12,0.0,47.5,0.0,1.0,2.26,66.52,3.8,0.384,8,1,3,8,1,3,0.4,0.542
HumanEval/143,soa,gemma-4b:scot,9,9,0,18,0.5,95.52,100.0,1.0,2.1,70.07,4.2,0.32,18,1,3,18,1,3,0.0,0.692
HumanEval/143,actor_critic,gemma-4b:scot,11,2,0,13,0.846,94.74,100.0,1.0,2.12,65.08,4.8,0.284,13,2,3,13,2,3,0.0,0.733
HumanEval/143,swarm,gemma-4b:scot,3,4,0,7,0.429,91.3,90.0,1.0,2.2,75.03,3.15,0.425,6,1,3,6,1,3,0.0,0.592
HumanEval/143,self_healing,gemma-4b:scot,3,11,0,14,0.214,94.92,100.0,1.0,2.0,72.72,3.8,0.36,13,1,3,13,1,3,0.071,0.674
HumanEval/143,consensus,gemma-4b:scot,14,3,0,17,0.824,95.38,100.0,1.0,2.0,71.05,4.1,0.33,17,1,3,17,1,3,0.0,0.692
HumanEval/143,baseline,gemma-4b:few_shot,13,3,0,16,0.812,96.2,100.0,1.0,2.38,65.72,4.8,0.309,23,2,3,23,2,3,0.0,0.733
HumanEval/143,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,59.38,45.0,0.0,2.62,68.94,4.35,0.401,2,1,3,2,1,3,0.333,0.408
HumanEval/143,competitive,gemma-4b:few_shot,6,5,0,11,0.545,94.34,100.0,1.0,2.14,73.7,3.5,0.387,11,1,3,11,1,3,0.0,0.692
HumanEval/143,adversarial,gemma-4b:few_shot,12,2,0,14,0.857,95.7,100.0,1.0,3.37,59.79,5.5,0.281,35,2,3,35,2,3,0.0,0.733
HumanEval/143,hybrid,gemma-4b:few_shot,16,3,0,19,0.842,96.91,100.0,1.0,2.83,59.27,5.7,0.262,34,4,3,34,4,3,0.0,0.817
HumanEval/143,soa,gemma-4b:few_shot,8,9,0,17,0.471,93.85,90.0,1.0,2.1,70.67,4.1,0.325,15,1,3,15,1,3,0.118,0.662
HumanEval/143,coa,gemma-4b:few_shot,0,10,0,10,0.0,45.0,0.0,1.0,2.26,66.6,3.8,0.387,7,1,3,7,1,3,0.533,0.483
HumanEval/143,actor_critic,gemma-4b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.176,0,0,0,0,0,0,1.0,0.0
HumanEval/143,swarm,gemma-4b:few_shot,2,3,0,5,0.4,92.86,100.0,1.0,2.25,81.29,2.15,0.592,5,0,3,5,0,3,0.0,0.525
HumanEval/143,self_healing,gemma-4b:few_shot,13,4,0,17,0.765,95.38,100.0,1.0,2.0,71.05,4.1,0.33,17,1,3,17,1,3,0.0,0.692
HumanEval/143,consensus,gemma-4b:few_shot,10,6,0,16,0.625,95.24,100.0,1.0,2.0,71.63,4.0,0.337,15,1,3,15,1,3,0.0,0.692
HumanEval/143,atomic_swarm,gemma-4b:few_shot,3,0,0,3,1.0,44.94,30.0,0.0,2.67,65.26,5.9,0.317,2,1,3,2,1,3,0.333,0.408
HumanEval/144,baseline,gemma-4b:zero_shot,12,3,0,15,0.8,93.62,100.0,1.0,1.94,73.55,4.62,0.388,20,0,3,20,0,3,0.0,0.65
HumanEval/144,actor_critic,gemma-4b:zero_shot,6,5,0,11,0.545,93.33,100.0,1.0,2.38,73.55,4.46,0.376,19,0,3,19,0,3,0.0,0.65
HumanEval/144,adversarial,gemma-4b:zero_shot,2,3,0,5,0.4,92.11,100.0,1.0,2.86,77.39,3.92,0.411,18,0,4,18,0,4,0.0,0.7
HumanEval/144,competitive,gemma-4b:zero_shot,4,1,0,5,0.8,91.89,100.0,1.0,3.0,77.33,3.77,0.417,17,0,4,17,0,4,0.0,0.7
HumanEval/144,soa,gemma-4b:zero_shot,7,2,0,9,0.778,92.31,100.0,1.0,3.09,69.89,4.92,0.341,28,0,4,28,0,4,0.111,0.672
HumanEval/144,hybrid,gemma-4b:zero_shot,21,4,0,25,0.84,95.31,95.0,1.0,1.96,61.82,5.92,0.288,0,0,0,0,0,0,1.0,0.0
HumanEval/144,coa,gemma-4b:zero_shot,0,6,0,6,0.0,76.47,76.0,1.0,2.4,78.26,3.15,0.495,13,0,3,13,0,3,0.333,0.567
HumanEval/144,swarm,gemma-4b:zero_shot,4,1,0,5,0.8,89.29,100.0,1.0,1.86,81.85,3.08,0.477,9,0,3,9,0,3,0.0,0.625
HumanEval/144,baseline,gemma-4b:cot,1,2,0,3,0.333,86.11,100.0,1.0,4.4,76.65,3.69,0.422,18,0,3,18,0,3,0.0,0.65
